success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,response,stimulus_id,painting,index,stimulus_left,stimulus_right,explain_trial,reward_type,rating_left,rating_right,painting_left,painting_right,block,left_chosen,chosen_obj,unchosen_obj,explain_response,reward_amount,see_reward_rt,register_reward_response,register_reward_rt,deliberation_reward_tally,stimulus_left_deliberation_ind,stimulus_right_deliberation_ind,chosen_trial,gain_left,higher_outcome_chosen,old_pair,chosen_object,rt_pairs,left_object_chosen,rt_object,old_response,new_rating,deliberated_stim,initial_rating,outcome_eval_rt,outcome_eval_response,outcome_eval_gain,outcome_eval_acc,preamble,outcome_eval_confidence,outcome_eval_confidence_rt,total_reward_tally,stim_type
,fixation,,html-keyboard-response,672,1484513,0.0-877.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,673,1485172,0.0-878.0,0,0,1mICX,,656,,,75,,,,82,16,44,,,40,12,Vincc1.jpg,Mackb1.jpg,2,0,44,16,,,,,,,31,29,0,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,674,1485676,0.0-879.0-0.0,0,0,1mICX,,null,,,null,,,,82,16,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,675,1486685,0.0-882.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,676,1487452,0.0-883.0,0,0,1mICX,,764,,,75,,,,83,61,66,,,8,9,Grigb1.jpg,Vinca1.jpg,2,0,66,61,,,,,,,32,25,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,677,1487958,0.0-884.0-0.0,0,0,1mICX,,null,,,null,,,,83,61,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,678,1488964,0.0-887.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,679,1489515,0.0-888.0,0,0,1mICX,,548,,,75,,,,84,1,31,,,37,18,Monda1.jpg,Picac1.jpg,2,0,31,1,,,,,,,28,24,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,680,1490018,0.0-889.0-0.0,0,0,1mICX,,null,,,null,,,,84,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,681,1491027,0.0-892.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,682,1491628,0.0-893.0,0,0,1mICX,,598,,,75,,,,85,37,18,,,28,22,Deka1n.jpg,Krab1n.jpg,2,0,18,37,,,,,,,27,29,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,683,1492132,0.0-894.0-0.0,0,0,1mICX,,null,,,null,,,,85,37,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,684,1493139,0.0-897.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,685,1494189,0.0-898.0,0,0,1mICX,,1046,,,75,,,,86,41,42,,,29,30,Picae1.jpg,Mackc1.jpg,2,0,42,41,,,,,,,25,30,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,686,1494693,0.0-899.0-0.0,0,0,1mICX,,null,,,null,,,,86,41,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,687,1495700,0.0-902.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,688,1496644,0.0-903.0,0,0,1mICX,,941,,,75,,,,87,7,15,,,9,23,Macb1n.jpg,Lassc1.jpg,2,0,15,7,,,,,,,28,30,0,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,689,1497148,0.0-904.0-0.0,0,0,1mICX,,null,,,null,,,,87,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,690,1498155,0.0-907.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,691,1498820,0.0-908.0,0,0,1mICX,,663,,,68,,,,88,51,16,,,39,40,Lewic1.jpg,Vincc1.jpg,2,1,51,16,,,,,,,24,31,0,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,692,1499323,0.0-909.0-0.0,0,0,1mICX,,null,,,null,,,,88,51,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,693,1500329,0.0-912.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,694,1501163,0.0-913.0,0,0,1mICX,,831,,,75,,,,89,64,44,,,14,12,Vincb1.jpg,Mackb1.jpg,2,0,44,64,,,,,,,27,29,0,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,695,1501668,0.0-914.0-0.0,0,0,1mICX,,null,,,null,,,,89,64,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,696,1502671,0.0-917.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,697,1503636,0.0-918.0,0,0,1mICX,,962,,,68,,,,90,62,29,,,34,23,Mona1n.jpg,Klinb1.jpg,2,1,62,29,,,,,,,35,26,0,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,698,1504140,0.0-919.0-0.0,0,0,1mICX,,null,,,null,,,,90,62,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,699,1505148,0.0-922.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,700,1505780,0.0-923.0,0,0,1mICX,,629,,,68,,,,91,42,1,,,30,37,Mackc1.jpg,Monda1.jpg,2,1,42,1,,,,,,,30,28,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,701,1506284,0.0-924.0-0.0,0,0,1mICX,,null,,,null,,,,91,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,702,1507292,0.0-927.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,703,1508492,0.0-928.0,0,0,1mICX,,1197,,,75,,,,92,16,3,,,40,18,Vincc1.jpg,Klib1n.jpg,2,0,3,16,,,,,,,31,33,0,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,704,1508996,0.0-929.0-0.0,0,0,1mICX,,null,,,null,,,,92,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,705,1510003,0.0-932.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,706,1510964,0.0-933.0,0,0,1mICX,,958,,,75,,,,93,3,66,,,18,9,Klib1n.jpg,Vinca1.jpg,2,0,66,3,,,,,,,33,25,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,707,1511468,0.0-934.0-0.0,0,0,1mICX,,null,,,null,,,,93,3,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,708,1512476,0.0-937.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,709,1513172,0.0-938.0,0,0,1mICX,,693,,,68,,,,94,51,64,,,39,14,Lewic1.jpg,Vincb1.jpg,2,1,51,64,,,,,,,24,27,0,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,710,1513677,0.0-939.0-0.0,0,0,1mICX,,null,,,null,,,,94,51,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,711,1514684,0.0-942.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,712,1515668,0.0-943.0,0,0,1mICX,,981,,,68,,,,95,61,29,,,8,23,Grigb1.jpg,Klinb1.jpg,2,1,61,29,,,,,,,32,26,0,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,713,1516172,0.0-944.0-0.0,0,0,1mICX,,null,,,null,,,,95,61,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,714,1517180,0.0-947.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,715,1517994,0.0-948.0,0,0,1mICX,,811,,,75,,,,96,52,34,,,16,39,Dekoa1.jpg,Lasb1n.jpg,2,0,34,52,,,,,,,31,33,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,716,1518498,0.0-949.0-0.0,0,0,1mICX,,null,,,null,,,,96,52,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,717,1519503,0.0-952.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,718,1520899,0.0-953.0,0,0,1mICX,,1393,,,75,,,,97,7,44,,,9,12,Macb1n.jpg,Mackb1.jpg,2,0,44,7,,,,,,,28,29,0,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,719,1521405,0.0-954.0-0.0,0,0,1mICX,,null,,,null,,,,97,7,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,720,1522408,0.0-957.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,721,1523172,0.0-958.0,0,0,1mICX,,759,,,75,,,,98,13,42,,,33,30,Kupka1.jpg,Mackc1.jpg,2,0,42,13,,,,,,,26,30,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,722,1523677,0.0-959.0-0.0,0,0,1mICX,,null,,,null,,,,98,13,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,723,1524684,0.0-962.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,724,1525484,0.0-963.0,0,0,1mICX,,796,,,68,,,,99,4,13,,,25,33,Krasb1.jpg,Kupka1.jpg,2,1,4,13,,,,,,,35,26,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,725,1525987,0.0-964.0-0.0,0,0,1mICX,,null,,,null,,,,99,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,726,1526994,0.0-967.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,727,1528419,0.0-968.0,0,0,1mICX,,1422,,,68,,,,100,42,27,,,30,9,Mackc1.jpg,Gustc1.jpg,2,1,42,27,,,,,,,30,34,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,728,1528923,0.0-969.0-0.0,0,0,1mICX,,null,,,null,,,,100,42,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,729,1529928,0.0-972.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,730,1530908,0.0-973.0,0,0,1mICX,,976,,,75,,,,101,37,31,,,28,18,Deka1n.jpg,Picac1.jpg,2,0,31,37,,,,,,,27,24,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,731,1531412,0.0-974.0-0.0,0,0,1mICX,,null,,,null,,,,101,37,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,732,1532416,0.0-977.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,733,1533122,0.0-978.0,0,0,1mICX,,703,,,75,,,,102,27,4,,,9,25,Gustc1.jpg,Krasb1.jpg,2,0,4,27,,,,,,,34,35,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,734,1533625,0.0-979.0-0.0,0,0,1mICX,,null,,,null,,,,102,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,735,1534634,0.0-982.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,736,1535364,0.0-983.0,0,0,1mICX,,726,,,75,,,,103,15,16,,,23,40,Lassc1.jpg,Vincc1.jpg,2,0,16,15,,,,,,,30,31,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,737,1535868,0.0-984.0-0.0,0,0,1mICX,,null,,,null,,,,103,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,738,1536878,0.0-987.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,739,1537546,0.0-988.0,0,0,1mICX,,665,,,68,,,,104,13,18,,,33,22,Kupka1.jpg,Krab1n.jpg,2,1,13,18,,,,,,,26,29,1,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,740,1538052,0.0-989.0-0.0,0,0,1mICX,,null,,,null,,,,104,13,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,741,1539059,0.0-992.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,742,1539812,0.0-993.0,0,0,1mICX,,749,,,68,,,,105,34,27,,,39,9,Lasb1n.jpg,Gustc1.jpg,2,1,34,27,,,,,,,33,34,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,743,1540316,0.0-994.0-0.0,0,0,1mICX,,null,,,null,,,,105,34,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,744,1541321,0.0-997.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,745,1542363,0.0-998.0,0,0,1mICX,,1039,,,68,,,,106,24,3,,,28,18,Lewa1n.jpg,Klib1n.jpg,2,1,24,3,,,,,,,34,33,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,746,1542867,0.0-999.0-0.0,0,0,1mICX,,null,,,null,,,,106,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,747,1543874,0.0-1002.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,748,1544691,0.0-1003.0,0,0,1mICX,,814,,,68,,,,107,61,64,,,8,14,Grigb1.jpg,Vincb1.jpg,2,1,61,64,,,,,,,32,27,0,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,749,1545195,0.0-1004.0-0.0,0,0,1mICX,,null,,,null,,,,107,61,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,750,1546203,0.0-1007.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,751,1547339,0.0-1008.0,0,0,1mICX,,1133,,,75,,,,108,1,34,,,37,39,Monda1.jpg,Lasb1n.jpg,2,0,34,1,,,,,,,28,33,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,752,1547843,0.0-1009.0-0.0,0,0,1mICX,,null,,,null,,,,108,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,753,1548850,0.0-1012.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,754,1549683,0.0-1013.0,0,0,1mICX,,830,,,75,,,,109,64,15,,,14,23,Vincb1.jpg,Lassc1.jpg,2,0,15,64,,,,,,,27,30,0,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,755,1550187,0.0-1014.0-0.0,0,0,1mICX,,null,,,null,,,,109,64,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,756,1551195,0.0-1017.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,757,1551971,0.0-1018.0,0,0,1mICX,,773,,,68,,,,110,11,1,,,35,37,Clifa1.jpg,Monda1.jpg,2,1,11,1,,,,,,,32,28,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,758,1552475,0.0-1019.0-0.0,0,0,1mICX,,null,,,null,,,,110,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,759,1553482,0.0-1022.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,760,1554234,0.0-1023.0,0,0,1mICX,,749,,,68,,,,111,4,37,,,25,28,Krasb1.jpg,Deka1n.jpg,2,1,4,37,,,,,,,35,27,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,761,1554740,0.0-1024.0-0.0,0,0,1mICX,,null,,,null,,,,111,4,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,762,1555743,0.0-1027.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,763,1556947,0.0-1028.0,0,0,1mICX,,1201,,,68,,,,112,7,3,,,9,18,Macb1n.jpg,Klib1n.jpg,2,1,7,3,,,,,,,28,33,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,764,1557450,0.0-1029.0-0.0,0,0,1mICX,,null,,,null,,,,112,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,765,1558458,0.0-1032.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,766,1559132,0.0-1033.0,0,0,1mICX,,670,,,68,,,,113,31,27,,,18,9,Picac1.jpg,Gustc1.jpg,2,1,31,27,,,,,,,24,34,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,767,1559635,0.0-1034.0-0.0,0,0,1mICX,,null,,,null,,,,113,31,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,768,1560639,0.0-1037.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,769,1561331,0.0-1038.0,0,0,1mICX,,689,,,75,,,,114,13,34,,,33,39,Kupka1.jpg,Lasb1n.jpg,2,0,34,13,,,,,,,26,33,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,770,1561834,0.0-1039.0-0.0,0,0,1mICX,,null,,,null,,,,114,13,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,771,1562840,0.0-1042.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,772,1563539,0.0-1043.0,0,0,1mICX,,696,,,68,,,,115,11,13,,,35,33,Clifa1.jpg,Kupka1.jpg,2,1,11,13,,,,,,,32,26,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,773,1564043,0.0-1044.0-0.0,0,0,1mICX,,null,,,null,,,,115,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,774,1565051,0.0-1047.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,775,1565843,0.0-1048.0,0,0,1mICX,,789,,,68,,,,116,41,11,,,29,35,Picae1.jpg,Clifa1.jpg,2,1,41,11,,,,,,,25,32,1,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,776,1566347,0.0-1049.0-0.0,0,0,1mICX,,null,,,null,,,,116,41,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,777,1567355,0.0-1052.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,778,1568059,0.0-1053.0,0,0,1mICX,,701,,,75,,,,117,24,15,,,28,23,Lewa1n.jpg,Lassc1.jpg,2,0,15,24,,,,,,,34,30,0,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,779,1568563,0.0-1054.0-0.0,0,0,1mICX,,null,,,null,,,,117,24,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,780,1569571,0.0-1057.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,781,1570171,0.0-1058.0,0,0,1mICX,,597,,,68,,,,118,44,29,,,12,23,Mackb1.jpg,Klinb1.jpg,2,1,44,29,,,,,,,29,26,0,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,782,1570676,0.0-1059.0-0.0,0,0,1mICX,,null,,,null,,,,118,44,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,783,1571686,0.0-1062.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,784,1572355,0.0-1063.0,0,0,1mICX,,665,,,75,,,,119,24,51,,,28,39,Lewa1n.jpg,Lewic1.jpg,2,0,51,24,,,,,,,34,24,0,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,785,1572859,0.0-1064.0-0.0,0,0,1mICX,,null,,,null,,,,119,24,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,786,1573863,0.0-1067.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,787,1574627,0.0-1068.0,0,0,1mICX,,761,,,75,,,,120,1,18,,,37,22,Monda1.jpg,Krab1n.jpg,2,0,18,1,,,,,,,28,29,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,788,1575131,0.0-1069.0-0.0,0,0,1mICX,,null,,,null,,,,120,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,789,1576135,0.0-1072.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,790,1576881,0.0-1073.0,0,0,1mICX,,743,,,75,,,,121,41,4,,,29,25,Picae1.jpg,Krasb1.jpg,2,0,4,41,,,,,,,25,35,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,791,1577387,0.0-1074.0-0.0,0,0,1mICX,,null,,,null,,,,121,41,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,792,1578390,0.0-1077.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,793,1579003,0.0-1078.0,0,0,1mICX,,609,,,68,,,,122,15,29,,,23,23,Lassc1.jpg,Klinb1.jpg,2,1,15,29,,,,,,,30,26,0,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,794,1579507,0.0-1079.0-0.0,0,0,1mICX,,null,,,null,,,,122,15,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,795,1580511,0.0-1082.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,796,1581243,0.0-1083.0,0,0,1mICX,,728,,,68,,,,123,18,41,,,22,29,Krab1n.jpg,Picae1.jpg,2,1,18,41,,,,,,,29,25,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,797,1581746,0.0-1084.0-0.0,0,0,1mICX,,null,,,null,,,,123,18,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,798,1582751,0.0-1087.0,0,0,1mICX,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,799,1583443,0.0-1088.0,0,0,1mICX,,688,,,68,,,,124,34,37,,,39,28,Lasb1n.jpg,Deka1n.jpg,2,1,34,37,,,,,,,33,27,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,800,1583948,0.0-1089.0-0.0,0,0,1mICX,,null,,,null,,,,124,34,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
