,PID,practice,run,block,trial,pair_type,old_pair,chosen_left,pair_id,chosen_id,iti,left_stimulus,right_stimulus,left_path,right_path,pair_response,pair_acc,pair_rt,long_iti,simulation,version
42,,0,1,2,46,intact,1.0,,L,L,1600.0,,,,,,,,0,23,4
43,,0,1,2,47,recombined,0.0,0.0,,B,3800.0,,,,,,,,1,23,4
44,,0,1,2,48,intact,1.0,,H,H,2000.0,,,,,,,,0,23,4
45,,0,1,2,49,intact,1.0,,C,C,1900.0,,,,,,,,0,23,4
46,,0,1,2,50,recombined,0.0,1.0,,A,1600.0,,,,,,,,0,23,4
47,,0,1,2,51,intact,1.0,,D,D,1100.0,,,,,,,,0,23,4
0,,0,1,1,4,recombined,0.0,1.0,,K,1100.0,,,,,,,,0,24,4
1,,0,1,1,5,intact,1.0,,D,D,2500.0,,,,,,,,0,24,4
2,,0,1,1,6,recombined,0.0,0.0,,G,1600.0,,,,,,,,0,24,4
3,,0,1,1,7,recombined,0.0,1.0,,D,1800.0,,,,,,,,0,24,4
4,,0,1,1,8,intact,1.0,,A,A,1100.0,,,,,,,,0,24,4
5,,0,1,1,9,intact,1.0,,G,G,3500.0,,,,,,,,1,24,4
6,,0,1,1,10,recombined,0.0,0.0,,I,1200.0,,,,,,,,0,24,4
7,,0,1,1,11,recombined,0.0,1.0,,L,1400.0,,,,,,,,0,24,4
8,,0,1,1,12,intact,1.0,,J,J,1000.0,,,,,,,,0,24,4
9,,0,1,1,13,intact,1.0,,L,L,2200.0,,,,,,,,0,24,4
10,,0,1,1,14,recombined,0.0,0.0,,C,3200.0,,,,,,,,1,24,4
11,,0,1,1,15,intact,1.0,,B,B,1200.0,,,,,,,,0,24,4
12,,0,1,1,16,intact,1.0,,E,E,2000.0,,,,,,,,0,24,4
13,,0,1,1,17,recombined,0.0,0.0,,H,1500.0,,,,,,,,0,24,4
14,,0,1,1,18,intact,1.0,,F,F,2100.0,,,,,,,,0,24,4
15,,0,1,1,19,intact,1.0,,K,K,1700.0,,,,,,,,0,24,4
16,,0,1,1,20,recombined,0.0,1.0,,F,2200.0,,,,,,,,0,24,4
17,,0,1,1,21,intact,1.0,,H,H,3200.0,,,,,,,,1,24,4
18,,0,1,1,22,recombined,0.0,1.0,,J,1000.0,,,,,,,,0,24,4
19,,0,1,1,23,intact,1.0,,C,C,1600.0,,,,,,,,0,24,4
20,,0,1,1,24,recombined,0.0,0.0,,B,1500.0,,,,,,,,0,24,4
21,,0,1,1,25,recombined,0.0,1.0,,A,1900.0,,,,,,,,0,24,4
22,,0,1,1,26,intact,1.0,,I,I,1400.0,,,,,,,,0,24,4
23,,0,1,1,27,recombined,0.0,0.0,,E,4400.0,,,,,,,,1,24,4
24,,0,1,2,28,recombined,0.0,0.0,,I,1100.0,,,,,,,,0,24,4
25,,0,1,2,29,intact,1.0,,H,H,1400.0,,,,,,,,0,24,4
26,,0,1,2,30,intact,1.0,,A,A,1900.0,,,,,,,,0,24,4
27,,0,1,2,31,recombined,0.0,0.0,,H,1500.0,,,,,,,,0,24,4
28,,0,1,2,32,recombined,0.0,1.0,,L,1400.0,,,,,,,,0,24,4
29,,0,1,2,33,intact,1.0,,F,F,2900.0,,,,,,,,1,24,4
30,,0,1,2,34,intact,1.0,,D,D,1300.0,,,,,,,,0,24,4
31,,0,1,2,35,recombined,0.0,1.0,,A,1800.0,,,,,,,,0,24,4
32,,0,1,2,36,intact,1.0,,E,E,2200.0,,,,,,,,0,24,4
33,,0,1,2,37,recombined,0.0,1.0,,G,1400.0,,,,,,,,0,24,4
34,,0,1,2,38,intact,1.0,,G,G,1300.0,,,,,,,,0,24,4
35,,0,1,2,39,recombined,0.0,0.0,,E,3900.0,,,,,,,,1,24,4
36,,0,1,2,40,intact,1.0,,C,C,2000.0,,,,,,,,0,24,4
37,,0,1,2,41,recombined,0.0,0.0,,B,2800.0,,,,,,,,0,24,4
38,,0,1,2,42,intact,1.0,,B,B,1500.0,,,,,,,,0,24,4
39,,0,1,2,43,intact,1.0,,L,L,2800.0,,,,,,,,0,24,4
40,,0,1,2,44,recombined,0.0,0.0,,C,1500.0,,,,,,,,0,24,4
41,,0,1,2,45,recombined,0.0,1.0,,D,4700.0,,,,,,,,1,24,4
42,,0,1,2,46,intact,1.0,,I,I,1600.0,,,,,,,,0,24,4
43,,0,1,2,47,recombined,0.0,0.0,,F,2800.0,,,,,,,,0,24,4
44,,0,1,2,48,intact,1.0,,J,J,1700.0,,,,,,,,0,24,4
45,,0,1,2,49,recombined,0.0,1.0,,K,1500.0,,,,,,,,0,24,4
46,,0,1,2,50,recombined,0.0,1.0,,J,1300.0,,,,,,,,0,24,4
47,,0,1,2,51,intact,1.0,,K,K,3400.0,,,,,,,,1,24,4
0,,0,1,1,4,recombined,0.0,0.0,,I,4300.0,,,,,,,,1,25,4
1,,0,1,1,5,intact,1.0,,K,K,1900.0,,,,,,,,0,25,4
2,,0,1,1,6,intact,1.0,,C,C,1200.0,,,,,,,,0,25,4
3,,0,1,1,7,recombined,0.0,1.0,,L,1600.0,,,,,,,,0,25,4
4,,0,1,1,8,intact,1.0,,B,B,1100.0,,,,,,,,0,25,4
5,,0,1,1,9,intact,1.0,,A,A,4800.0,,,,,,,,1,25,4
6,,0,1,1,10,recombined,0.0,0.0,,H,1900.0,,,,,,,,0,25,4
7,,0,1,1,11,recombined,0.0,1.0,,F,1900.0,,,,,,,,0,25,4
8,,0,1,1,12,intact,1.0,,J,J,1000.0,,,,,,,,0,25,4
9,,0,1,1,13,recombined,0.0,1.0,,D,2500.0,,,,,,,,0,25,4
10,,0,1,1,14,recombined,0.0,1.0,,K,4000.0,,,,,,,,1,25,4
11,,0,1,1,15,intact,1.0,,G,G,1900.0,,,,,,,,0,25,4
12,,0,1,1,16,recombined,0.0,0.0,,B,1500.0,,,,,,,,0,25,4
13,,0,1,1,17,intact,1.0,,D,D,2000.0,,,,,,,,0,25,4
14,,0,1,1,18,intact,1.0,,L,L,2300.0,,,,,,,,0,25,4
15,,0,1,1,19,recombined,0.0,1.0,,J,3400.0,,,,,,,,1,25,4
16,,0,1,1,20,recombined,0.0,0.0,,C,2400.0,,,,,,,,0,25,4
17,,0,1,1,21,intact,1.0,,H,H,1500.0,,,,,,,,0,25,4
18,,0,1,1,22,intact,1.0,,E,E,1100.0,,,,,,,,0,25,4
19,,0,1,1,23,recombined,0.0,0.0,,G,1000.0,,,,,,,,0,25,4
20,,0,1,1,24,intact,1.0,,F,F,1000.0,,,,,,,,0,25,4
21,,0,1,1,25,intact,1.0,,I,I,3000.0,,,,,,,,1,25,4
22,,0,1,1,26,recombined,0.0,1.0,,A,2300.0,,,,,,,,0,25,4
23,,0,1,1,27,recombined,0.0,0.0,,E,1000.0,,,,,,,,0,25,4
24,,0,1,2,28,intact,1.0,,K,K,1300.0,,,,,,,,0,25,4
25,,0,1,2,29,intact,1.0,,B,B,1600.0,,,,,,,,0,25,4
26,,0,1,2,30,recombined,0.0,1.0,,J,1400.0,,,,,,,,0,25,4
27,,0,1,2,31,intact,1.0,,I,I,2400.0,,,,,,,,0,25,4
28,,0,1,2,32,recombined,0.0,0.0,,H,1600.0,,,,,,,,0,25,4
29,,0,1,2,33,intact,1.0,,L,L,1900.0,,,,,,,,0,25,4
30,,0,1,2,34,recombined,0.0,1.0,,L,3000.0,,,,,,,,1,25,4
31,,0,1,2,35,recombined,0.0,0.0,,C,2000.0,,,,,,,,0,25,4
32,,0,1,2,36,intact,1.0,,A,A,1500.0,,,,,,,,0,25,4
33,,0,1,2,37,recombined,0.0,0.0,,I,2300.0,,,,,,,,0,25,4
34,,0,1,2,38,recombined,0.0,0.0,,E,1800.0,,,,,,,,0,25,4
35,,0,1,2,39,intact,1.0,,J,J,1800.0,,,,,,,,0,25,4
36,,0,1,2,40,intact,1.0,,C,C,3300.0,,,,,,,,1,25,4
37,,0,1,2,41,recombined,0.0,0.0,,B,1800.0,,,,,,,,0,25,4
38,,0,1,2,42,recombined,0.0,1.0,,K,2700.0,,,,,,,,0,25,4
39,,0,1,2,43,intact,1.0,,F,F,1000.0,,,,,,,,0,25,4
40,,0,1,2,44,recombined,0.0,1.0,,D,1300.0,,,,,,,,0,25,4
41,,0,1,2,45,intact,1.0,,H,H,2300.0,,,,,,,,0,25,4
42,,0,1,2,46,recombined,0.0,1.0,,A,3500.0,,,,,,,,1,25,4
43,,0,1,2,47,recombined,0.0,1.0,,G,1300.0,,,,,,,,0,25,4
44,,0,1,2,48,intact,1.0,,E,E,1000.0,,,,,,,,0,25,4
45,,0,1,2,49,recombined,0.0,0.0,,F,1200.0,,,,,,,,0,25,4
46,,0,1,2,50,intact,1.0,,G,G,1900.0,,,,,,,,0,25,4
47,,0,1,2,51,intact,1.0,,D,D,1500.0,,,,,,,,0,25,4
0,,0,1,1,4,intact,1.0,,A,A,3400.0,,,,,,,,1,26,4
1,,0,1,1,5,recombined,0.0,0.0,,C,1500.0,,,,,,,,0,26,4
2,,0,1,1,6,recombined,0.0,1.0,,F,3000.0,,,,,,,,0,26,4
3,,0,1,1,7,intact,1.0,,H,H,1400.0,,,,,,,,0,26,4
4,,0,1,1,8,intact,1.0,,I,I,1200.0,,,,,,,,0,26,4
5,,0,1,1,9,recombined,0.0,0.0,,B,1100.0,,,,,,,,0,26,4
6,,0,1,1,10,intact,1.0,,E,E,4600.0,,,,,,,,1,26,4
7,,0,1,1,11,recombined,0.0,1.0,,L,2200.0,,,,,,,,0,26,4
8,,0,1,1,12,intact,1.0,,C,C,1300.0,,,,,,,,0,26,4
9,,0,1,1,13,recombined,0.0,0.0,,I,1400.0,,,,,,,,0,26,4
10,,0,1,1,14,intact,1.0,,F,F,1200.0,,,,,,,,0,26,4
11,,0,1,1,15,recombined,0.0,0.0,,H,1100.0,,,,,,,,0,26,4
12,,0,1,1,16,intact,1.0,,L,L,3900.0,,,,,,,,1,26,4
13,,0,1,1,17,recombined,0.0,1.0,,A,2800.0,,,,,,,,0,26,4
14,,0,1,1,18,intact,1.0,,J,J,1400.0,,,,,,,,0,26,4
15,,0,1,1,19,recombined,0.0,1.0,,D,2100.0,,,,,,,,0,26,4
16,,0,1,1,20,recombined,0.0,1.0,,J,1500.0,,,,,,,,0,26,4
17,,0,1,1,21,intact,1.0,,D,D,3400.0,,,,,,,,1,26,4
18,,0,1,1,22,intact,1.0,,B,B,1700.0,,,,,,,,0,26,4
19,,0,1,1,23,recombined,0.0,0.0,,G,1600.0,,,,,,,,0,26,4
20,,0,1,1,24,recombined,0.0,0.0,,E,2700.0,,,,,,,,0,26,4
21,,0,1,1,25,intact,1.0,,G,G,1800.0,,,,,,,,0,26,4
22,,0,1,1,26,recombined,0.0,1.0,,K,1700.0,,,,,,,,0,26,4
23,,0,1,1,27,intact,1.0,,K,K,1400.0,,,,,,,,0,26,4
24,,0,1,2,28,intact,1.0,,D,D,1800.0,,,,,,,,0,26,4
25,,0,1,2,29,recombined,0.0,0.0,,F,3500.0,,,,,,,,1,26,4
26,,0,1,2,30,intact,1.0,,B,B,2600.0,,,,,,,,0,26,4
27,,0,1,2,31,recombined,0.0,1.0,,J,1500.0,,,,,,,,0,26,4
28,,0,1,2,32,intact,1.0,,J,J,1700.0,,,,,,,,0,26,4
29,,0,1,2,33,recombined,0.0,0.0,,C,1800.0,,,,,,,,0,26,4
30,,0,1,2,34,recombined,0.0,1.0,,G,1600.0,,,,,,,,0,26,4
31,,0,1,2,35,intact,1.0,,K,K,1200.0,,,,,,,,0,26,4
32,,0,1,2,36,recombined,0.0,0.0,,B,3100.0,,,,,,,,1,26,4
33,,0,1,2,37,intact,1.0,,E,E,1500.0,,,,,,,,0,26,4
34,,0,1,2,38,recombined,0.0,1.0,,A,1600.0,,,,,,,,0,26,4
35,,0,1,2,39,intact,1.0,,F,F,2600.0,,,,,,,,0,26,4
36,,0,1,2,40,recombined,0.0,1.0,,L,1200.0,,,,,,,,0,26,4
37,,0,1,2,41,recombined,0.0,0.0,,I,2200.0,,,,,,,,0,26,4
38,,0,1,2,42,intact,1.0,,I,I,3500.0,,,,,,,,1,26,4
39,,0,1,2,43,intact,1.0,,C,C,2000.0,,,,,,,,0,26,4
40,,0,1,2,44,recombined,0.0,1.0,,D,1700.0,,,,,,,,0,26,4
41,,0,1,2,45,intact,1.0,,L,L,1300.0,,,,,,,,0,26,4
42,,0,1,2,46,recombined,0.0,1.0,,K,1300.0,,,,,,,,0,26,4
43,,0,1,2,47,intact,1.0,,A,A,1100.0,,,,,,,,0,26,4
44,,0,1,2,48,recombined,0.0,0.0,,H,1600.0,,,,,,,,0,26,4
45,,0,1,2,49,recombined,0.0,0.0,,E,1300.0,,,,,,,,0,26,4
46,,0,1,2,50,intact,1.0,,H,H,1300.0,,,,,,,,0,26,4
47,,0,1,2,51,intact,1.0,,G,G,3600.0,,,,,,,,1,26,4
0,,0,1,1,4,recombined,0.0,1.0,,J,2600.0,,,,,,,,0,27,4
1,,0,1,1,5,intact,1.0,,I,I,1800.0,,,,,,,,0,27,4
2,,0,1,1,6,intact,1.0,,A,A,2200.0,,,,,,,,0,27,4
3,,0,1,1,7,recombined,0.0,1.0,,K,2000.0,,,,,,,,0,27,4
4,,0,1,1,8,intact,1.0,,K,K,1800.0,,,,,,,,0,27,4
5,,0,1,1,9,recombined,0.0,1.0,,L,1700.0,,,,,,,,0,27,4
6,,0,1,1,10,intact,1.0,,H,H,1700.0,,,,,,,,0,27,4
7,,0,1,1,11,recombined,0.0,0.0,,I,1200.0,,,,,,,,0,27,4
8,,0,1,1,12,recombined,0.0,1.0,,A,2300.0,,,,,,,,0,27,4
9,,0,1,1,13,intact,1.0,,D,D,2100.0,,,,,,,,0,27,4
10,,0,1,1,14,recombined,0.0,0.0,,G,1700.0,,,,,,,,0,27,4
11,,0,1,1,15,recombined,0.0,0.0,,B,1800.0,,,,,,,,0,27,4
12,,0,1,1,16,intact,1.0,,E,E,1400.0,,,,,,,,0,27,4
13,,0,1,1,17,intact,1.0,,J,J,3900.0,,,,,,,,1,27,4
14,,0,1,1,18,recombined,0.0,1.0,,D,2700.0,,,,,,,,0,27,4
15,,0,1,1,19,intact,1.0,,L,L,2300.0,,,,,,,,0,27,4
16,,0,1,1,20,recombined,0.0,0.0,,C,1200.0,,,,,,,,0,27,4
17,,0,1,1,21,intact,1.0,,G,G,2400.0,,,,,,,,0,27,4
18,,0,1,1,22,recombined,0.0,0.0,,E,1200.0,,,,,,,,0,27,4
19,,0,1,1,23,intact,1.0,,B,B,3000.0,,,,,,,,1,27,4
20,,0,1,1,24,recombined,0.0,1.0,,F,2700.0,,,,,,,,0,27,4
21,,0,1,1,25,intact,1.0,,C,C,1700.0,,,,,,,,0,27,4
22,,0,1,1,26,intact,1.0,,F,F,1100.0,,,,,,,,0,27,4
23,,0,1,1,27,recombined,0.0,0.0,,H,1900.0,,,,,,,,0,27,4
24,,0,1,2,28,recombined,0.0,1.0,,J,2300.0,,,,,,,,0,27,4
25,,0,1,2,29,intact,1.0,,A,A,2900.0,,,,,,,,1,27,4
26,,0,1,2,30,recombined,0.0,0.0,,E,2300.0,,,,,,,,0,27,4
27,,0,1,2,31,recombined,0.0,1.0,,L,2700.0,,,,,,,,0,27,4
28,,0,1,2,32,intact,1.0,,L,L,1100.0,,,,,,,,0,27,4
29,,0,1,2,33,recombined,0.0,0.0,,H,2000.0,,,,,,,,0,27,4
30,,0,1,2,34,intact,1.0,,K,K,3100.0,,,,,,,,1,27,4
31,,0,1,2,35,recombined,0.0,1.0,,D,1000.0,,,,,,,,0,27,4
32,,0,1,2,36,intact,1.0,,H,H,1100.0,,,,,,,,0,27,4
33,,0,1,2,37,recombined,0.0,0.0,,F,1500.0,,,,,,,,0,27,4
34,,0,1,2,38,recombined,0.0,1.0,,A,2200.0,,,,,,,,0,27,4
35,,0,1,2,39,intact,1.0,,I,I,3100.0,,,,,,,,1,27,4
36,,0,1,2,40,intact,1.0,,E,E,1200.0,,,,,,,,0,27,4
37,,0,1,2,41,recombined,0.0,0.0,,I,1200.0,,,,,,,,0,27,4
38,,0,1,2,42,intact,1.0,,B,B,2400.0,,,,,,,,0,27,4
39,,0,1,2,43,intact,1.0,,F,F,2300.0,,,,,,,,0,27,4
40,,0,1,2,44,recombined,0.0,0.0,,B,3300.0,,,,,,,,1,27,4
41,,0,1,2,45,recombined,0.0,1.0,,G,1700.0,,,,,,,,0,27,4
42,,0,1,2,46,intact,1.0,,C,C,1100.0,,,,,,,,0,27,4
43,,0,1,2,47,intact,1.0,,D,D,1700.0,,,,,,,,0,27,4
44,,0,1,2,48,recombined,0.0,1.0,,K,1600.0,,,,,,,,0,27,4
45,,0,1,2,49,intact,1.0,,G,G,2500.0,,,,,,,,0,27,4
46,,0,1,2,50,recombined,0.0,0.0,,C,1600.0,,,,,,,,0,27,4
47,,0,1,2,51,intact,1.0,,J,J,1700.0,,,,,,,,0,27,4
0,,0,1,1,4,intact,1.0,,G,G,4700.0,,,,,,,,1,28,4
1,,0,1,1,5,recombined,0.0,1.0,,D,2700.0,,,,,,,,0,28,4
2,,0,1,1,6,intact,1.0,,H,H,1100.0,,,,,,,,0,28,4
3,,0,1,1,7,recombined,0.0,1.0,,L,2100.0,,,,,,,,0,28,4
4,,0,1,1,8,recombined,0.0,0.0,,E,1600.0,,,,,,,,0,28,4
5,,0,1,1,9,intact,1.0,,F,F,2500.0,,,,,,,,0,28,4
6,,0,1,1,10,recombined,0.0,0.0,,G,3000.0,,,,,,,,1,28,4
7,,0,1,1,11,intact,1.0,,A,A,2000.0,,,,,,,,0,28,4
8,,0,1,1,12,intact,1.0,,I,I,1000.0,,,,,,,,0,28,4
9,,0,1,1,13,recombined,0.0,1.0,,A,1100.0,,,,,,,,0,28,4
10,,0,1,1,14,intact,1.0,,D,D,1900.0,,,,,,,,0,28,4
11,,0,1,1,15,intact,1.0,,E,E,1600.0,,,,,,,,0,28,4
12,,0,1,1,16,recombined,0.0,1.0,,J,1000.0,,,,,,,,0,28,4
13,,0,1,1,17,intact,1.0,,K,K,1100.0,,,,,,,,0,28,4
14,,0,1,1,18,recombined,0.0,1.0,,F,2300.0,,,,,,,,0,28,4
15,,0,1,1,19,recombined,0.0,0.0,,B,4100.0,,,,,,,,1,28,4
16,,0,1,1,20,intact,1.0,,L,L,1500.0,,,,,,,,0,28,4
17,,0,1,1,21,recombined,0.0,0.0,,C,2000.0,,,,,,,,0,28,4
18,,0,1,1,22,recombined,0.0,0.0,,H,1400.0,,,,,,,,0,28,4
19,,0,1,1,23,intact,1.0,,B,B,1200.0,,,,,,,,0,28,4
20,,0,1,1,24,intact,1.0,,C,C,3700.0,,,,,,,,1,28,4
21,,0,1,1,25,recombined,0.0,1.0,,K,1200.0,,,,,,,,0,28,4
22,,0,1,1,26,intact,1.0,,J,J,2800.0,,,,,,,,0,28,4
23,,0,1,1,27,recombined,0.0,0.0,,I,1400.0,,,,,,,,0,28,4
24,,0,1,2,28,intact,1.0,,F,F,1100.0,,,,,,,,0,28,4
25,,0,1,2,29,recombined,0.0,1.0,,L,1200.0,,,,,,,,0,28,4
26,,0,1,2,30,recombined,0.0,1.0,,K,1400.0,,,,,,,,0,28,4
27,,0,1,2,31,intact,1.0,,B,B,1200.0,,,,,,,,0,28,4
28,,0,1,2,32,recombined,0.0,0.0,,B,1000.0,,,,,,,,0,28,4
29,,0,1,2,33,recombined,0.0,1.0,,G,1700.0,,,,,,,,0,28,4
30,,0,1,2,34,intact,1.0,,A,A,2800.0,,,,,,,,0,28,4
31,,0,1,2,35,intact,1.0,,E,E,1800.0,,,,,,,,0,28,4
32,,0,1,2,36,recombined,0.0,0.0,,F,4200.0,,,,,,,,1,28,4
33,,0,1,2,37,intact,1.0,,D,D,2100.0,,,,,,,,0,28,4
34,,0,1,2,38,recombined,0.0,1.0,,J,1400.0,,,,,,,,0,28,4
35,,0,1,2,39,intact,1.0,,C,C,1600.0,,,,,,,,0,28,4
36,,0,1,2,40,intact,1.0,,K,K,2300.0,,,,,,,,0,28,4
37,,0,1,2,41,recombined,0.0,0.0,,C,1900.0,,,,,,,,0,28,4
38,,0,1,2,42,intact,1.0,,I,I,1400.0,,,,,,,,0,28,4
39,,0,1,2,43,intact,1.0,,J,J,1800.0,,,,,,,,0,28,4
40,,0,1,2,44,recombined,0.0,0.0,,I,3300.0,,,,,,,,1,28,4
41,,0,1,2,45,intact,1.0,,G,G,1300.0,,,,,,,,0,28,4
42,,0,1,2,46,recombined,0.0,1.0,,A,1800.0,,,,,,,,0,28,4
43,,0,1,2,47,intact,1.0,,L,L,1900.0,,,,,,,,0,28,4
44,,0,1,2,48,recombined,0.0,0.0,,E,2100.0,,,,,,,,0,28,4
45,,0,1,2,49,intact,1.0,,H,H,1000.0,,,,,,,,0,28,4
46,,0,1,2,50,recombined,0.0,0.0,,H,2000.0,,,,,,,,0,28,4
47,,0,1,2,51,recombined,0.0,1.0,,D,4700.0,,,,,,,,1,28,4
0,,0,1,1,4,recombined,0.0,0.0,,G,2300.0,,,,,,,,0,29,4
1,,0,1,1,5,intact,1.0,,C,C,2800.0,,,,,,,,0,29,4
2,,0,1,1,6,recombined,0.0,1.0,,K,1500.0,,,,,,,,0,29,4
3,,0,1,1,7,recombined,0.0,1.0,,J,1600.0,,,,,,,,0,29,4
4,,0,1,1,8,intact,1.0,,H,H,1200.0,,,,,,,,0,29,4
5,,0,1,1,9,recombined,0.0,0.0,,I,1900.0,,,,,,,,0,29,4
6,,0,1,1,10,intact,1.0,,J,J,2700.0,,,,,,,,0,29,4
7,,0,1,1,11,intact,1.0,,I,I,1100.0,,,,,,,,0,29,4
8,,0,1,1,12,recombined,0.0,1.0,,L,1600.0,,,,,,,,0,29,4
9,,0,1,1,13,intact,1.0,,F,F,4700.0,,,,,,,,1,29,4
10,,0,1,1,14,intact,1.0,,E,E,1000.0,,,,,,,,0,29,4
11,,0,1,1,15,recombined,0.0,1.0,,A,1100.0,,,,,,,,0,29,4
12,,0,1,1,16,intact,1.0,,D,D,1400.0,,,,,,,,0,29,4
13,,0,1,1,17,recombined,0.0,1.0,,D,1000.0,,,,,,,,0,29,4
14,,0,1,1,18,recombined,0.0,0.0,,C,1200.0,,,,,,,,0,29,4
15,,0,1,1,19,intact,1.0,,G,G,4000.0,,,,,,,,1,29,4
16,,0,1,1,20,recombined,0.0,0.0,,E,2500.0,,,,,,,,0,29,4
17,,0,1,1,21,intact,1.0,,B,B,1700.0,,,,,,,,0,29,4
18,,0,1,1,22,recombined,0.0,0.0,,H,1100.0,,,,,,,,0,29,4
19,,0,1,1,23,intact,1.0,,A,A,1500.0,,,,,,,,0,29,4
20,,0,1,1,24,recombined,0.0,1.0,,F,1300.0,,,,,,,,0,29,4
21,,0,1,1,25,intact,1.0,,L,L,1100.0,,,,,,,,0,29,4
22,,0,1,1,26,intact,1.0,,K,K,2900.0,,,,,,,,1,29,4
23,,0,1,1,27,recombined,0.0,0.0,,B,1400.0,,,,,,,,0,29,4
24,,0,1,2,28,intact,1.0,,B,B,1800.0,,,,,,,,0,29,4
25,,0,1,2,29,intact,1.0,,E,E,2800.0,,,,,,,,0,29,4
26,,0,1,2,30,recombined,0.0,1.0,,K,1900.0,,,,,,,,0,29,4
27,,0,1,2,31,recombined,0.0,0.0,,B,4400.0,,,,,,,,1,29,4
28,,0,1,2,32,intact,1.0,,A,A,2600.0,,,,,,,,0,29,4
29,,0,1,2,33,recombined,0.0,0.0,,I,1000.0,,,,,,,,0,29,4
30,,0,1,2,34,intact,1.0,,I,I,2400.0,,,,,,,,0,29,4
31,,0,1,2,35,intact,1.0,,D,D,1000.0,,,,,,,,0,29,4
32,,0,1,2,36,recombined,0.0,1.0,,D,3400.0,,,,,,,,1,29,4
33,,0,1,2,37,intact,1.0,,F,F,2000.0,,,,,,,,0,29,4
34,,0,1,2,38,recombined,0.0,0.0,,E,1100.0,,,,,,,,0,29,4
35,,0,1,2,39,recombined,0.0,1.0,,L,1100.0,,,,,,,,0,29,4
36,,0,1,2,40,intact,1.0,,L,L,2600.0,,,,,,,,0,29,4
37,,0,1,2,41,recombined,0.0,0.0,,H,4700.0,,,,,,,,1,29,4
38,,0,1,2,42,intact,1.0,,H,H,2100.0,,,,,,,,0,29,4
39,,0,1,2,43,recombined,0.0,1.0,,J,1400.0,,,,,,,,0,29,4
40,,0,1,2,44,intact,1.0,,J,J,2300.0,,,,,,,,0,29,4
41,,0,1,2,45,recombined,0.0,1.0,,A,1200.0,,,,,,,,0,29,4
42,,0,1,2,46,intact,1.0,,C,C,1700.0,,,,,,,,0,29,4
43,,0,1,2,47,intact,1.0,,K,K,1500.0,,,,,,,,0,29,4
44,,0,1,2,48,recombined,0.0,1.0,,G,2700.0,,,,,,,,0,29,4
45,,0,1,2,49,recombined,0.0,0.0,,F,1200.0,,,,,,,,0,29,4
46,,0,1,2,50,intact,1.0,,G,G,1000.0,,,,,,,,0,29,4
47,,0,1,2,51,recombined,0.0,0.0,,C,3500.0,,,,,,,,1,29,4
0,,0,1,1,4,intact,1.0,,H,H,3800.0,,,,,,,,1,30,4
1,,0,1,1,5,intact,1.0,,A,A,1300.0,,,,,,,,0,30,4
2,,0,1,1,6,recombined,0.0,1.0,,L,1400.0,,,,,,,,0,30,4
3,,0,1,1,7,intact,1.0,,J,J,1100.0,,,,,,,,0,30,4
4,,0,1,1,8,intact,1.0,,D,D,2700.0,,,,,,,,0,30,4
5,,0,1,1,9,recombined,0.0,1.0,,F,2800.0,,,,,,,,1,30,4
6,,0,1,1,10,recombined,0.0,0.0,,H,1200.0,,,,,,,,0,30,4
7,,0,1,1,11,intact,1.0,,G,G,1100.0,,,,,,,,0,30,4
8,,0,1,1,12,intact,1.0,,I,I,1200.0,,,,,,,,0,30,4
9,,0,1,1,13,recombined,0.0,0.0,,C,1300.0,,,,,,,,0,30,4
10,,0,1,1,14,intact,1.0,,K,K,2000.0,,,,,,,,0,30,4
11,,0,1,1,15,recombined,0.0,1.0,,A,2400.0,,,,,,,,0,30,4
12,,0,1,1,16,intact,1.0,,B,B,1400.0,,,,,,,,0,30,4
13,,0,1,1,17,recombined,0.0,1.0,,J,1300.0,,,,,,,,0,30,4
14,,0,1,1,18,recombined,0.0,0.0,,I,1900.0,,,,,,,,0,30,4
15,,0,1,1,19,intact,1.0,,F,F,3800.0,,,,,,,,1,30,4
16,,0,1,1,20,recombined,0.0,0.0,,E,2100.0,,,,,,,,0,30,4
17,,0,1,1,21,intact,1.0,,L,L,1600.0,,,,,,,,0,30,4
18,,0,1,1,22,recombined,0.0,1.0,,K,2000.0,,,,,,,,0,30,4
19,,0,1,1,23,intact,1.0,,C,C,1200.0,,,,,,,,0,30,4
20,,0,1,1,24,recombined,0.0,0.0,,B,1300.0,,,,,,,,0,30,4
21,,0,1,1,25,intact,1.0,,E,E,1200.0,,,,,,,,0,30,4
22,,0,1,1,26,recombined,0.0,0.0,,G,1100.0,,,,,,,,0,30,4
23,,0,1,1,27,recombined,0.0,1.0,,D,1900.0,,,,,,,,0,30,4
24,,0,1,2,28,intact,1.0,,F,F,1700.0,,,,,,,,0,30,4
25,,0,1,2,29,recombined,0.0,0.0,,F,2100.0,,,,,,,,0,30,4
26,,0,1,2,30,recombined,0.0,0.0,,E,2000.0,,,,,,,,0,30,4
27,,0,1,2,31,intact,1.0,,D,D,3300.0,,,,,,,,1,30,4
28,,0,1,2,32,recombined,0.0,1.0,,D,2700.0,,,,,,,,0,30,4
29,,0,1,2,33,intact,1.0,,B,B,2700.0,,,,,,,,0,30,4
30,,0,1,2,34,recombined,0.0,0.0,,C,1600.0,,,,,,,,0,30,4
31,,0,1,2,35,recombined,0.0,1.0,,L,1000.0,,,,,,,,0,30,4
32,,0,1,2,36,intact,1.0,,I,I,1600.0,,,,,,,,0,30,4
