,PID,practice,run,block,trial,iti,pair_id,choice_type,reward_type,stimulus_id,path,outcome_response,outcome_rt,outcome_acc,confidence_response,confidence_rt,long_iti,simulation,version
15,,0,1,1.0,19,1800.0,K,unchosen,,,,,,,,,0,13,4
16,,0,1,1.0,20,3300.0,A,unchosen,,,,,,,,,1,13,4
17,,0,1,1.0,21,1500.0,J,chosen,,,,,,,,,0,13,4
18,,0,1,1.0,22,1100.0,H,unchosen,,,,,,,,,0,13,4
19,,0,1,1.0,23,1600.0,K,chosen,,,,,,,,,0,13,4
20,,0,1,1.0,24,1500.0,A,chosen,,,,,,,,,0,13,4
21,,0,1,1.0,25,2000.0,E,unchosen,,,,,,,,,0,13,4
22,,0,1,1.0,26,1000.0,I,chosen,,,,,,,,,0,13,4
23,,0,1,1.0,27,1300.0,G,chosen,,,,,,,,,0,13,4
24,,0,1,2.0,28,2600.0,D,unchosen,,,,,,,,,0,13,4
25,,0,1,2.0,29,4900.0,F,chosen,,,,,,,,,1,13,4
26,,0,1,2.0,30,1500.0,G,unchosen,,,,,,,,,0,13,4
27,,0,1,2.0,31,1600.0,J,chosen,,,,,,,,,0,13,4
28,,0,1,2.0,32,1100.0,K,unchosen,,,,,,,,,0,13,4
29,,0,1,2.0,33,1600.0,B,chosen,,,,,,,,,0,13,4
30,,0,1,2.0,34,1700.0,E,unchosen,,,,,,,,,0,13,4
31,,0,1,2.0,35,1600.0,D,chosen,,,,,,,,,0,13,4
32,,0,1,2.0,36,2800.0,H,unchosen,,,,,,,,,1,13,4
33,,0,1,2.0,37,2000.0,K,chosen,,,,,,,,,0,13,4
34,,0,1,2.0,38,1200.0,H,chosen,,,,,,,,,0,13,4
35,,0,1,2.0,39,2000.0,B,unchosen,,,,,,,,,0,13,4
36,,0,1,2.0,40,2200.0,A,chosen,,,,,,,,,0,13,4
37,,0,1,2.0,41,3500.0,E,chosen,,,,,,,,,1,13,4
38,,0,1,2.0,42,1800.0,L,unchosen,,,,,,,,,0,13,4
39,,0,1,2.0,43,1100.0,C,unchosen,,,,,,,,,0,13,4
40,,0,1,2.0,44,1100.0,G,chosen,,,,,,,,,0,13,4
41,,0,1,2.0,45,2300.0,F,unchosen,,,,,,,,,0,13,4
42,,0,1,2.0,46,2700.0,L,chosen,,,,,,,,,1,13,4
43,,0,1,2.0,47,2300.0,A,unchosen,,,,,,,,,0,13,4
44,,0,1,2.0,48,1200.0,I,unchosen,,,,,,,,,0,13,4
45,,0,1,2.0,49,2300.0,I,chosen,,,,,,,,,0,13,4
46,,0,1,2.0,50,2100.0,C,chosen,,,,,,,,,0,13,4
47,,0,1,2.0,51,2400.0,J,unchosen,,,,,,,,,0,13,4
0,,0,1,1.0,4,1500.0,K,unchosen,,,,,,,,,0,14,4
1,,0,1,1.0,5,2000.0,E,chosen,,,,,,,,,0,14,4
2,,0,1,1.0,6,2800.0,J,unchosen,,,,,,,,,0,14,4
3,,0,1,1.0,7,1900.0,K,chosen,,,,,,,,,0,14,4
4,,0,1,1.0,8,1400.0,C,chosen,,,,,,,,,0,14,4
5,,0,1,1.0,9,4400.0,C,unchosen,,,,,,,,,1,14,4
6,,0,1,1.0,10,2200.0,L,chosen,,,,,,,,,0,14,4
7,,0,1,1.0,11,1600.0,I,unchosen,,,,,,,,,0,14,4
8,,0,1,1.0,12,1500.0,F,unchosen,,,,,,,,,0,14,4
9,,0,1,1.0,13,1200.0,G,chosen,,,,,,,,,0,14,4
10,,0,1,1.0,14,1100.0,B,chosen,,,,,,,,,0,14,4
11,,0,1,1.0,15,1200.0,H,unchosen,,,,,,,,,0,14,4
12,,0,1,1.0,16,2900.0,H,chosen,,,,,,,,,1,14,4
13,,0,1,1.0,17,1300.0,D,chosen,,,,,,,,,0,14,4
14,,0,1,1.0,18,2000.0,B,unchosen,,,,,,,,,0,14,4
15,,0,1,1.0,19,1200.0,E,unchosen,,,,,,,,,0,14,4
16,,0,1,1.0,20,1300.0,A,chosen,,,,,,,,,0,14,4
17,,0,1,1.0,21,2800.0,G,unchosen,,,,,,,,,0,14,4
18,,0,1,1.0,22,2300.0,L,unchosen,,,,,,,,,0,14,4
19,,0,1,1.0,23,2900.0,J,chosen,,,,,,,,,1,14,4
20,,0,1,1.0,24,1100.0,I,chosen,,,,,,,,,0,14,4
21,,0,1,1.0,25,1700.0,A,unchosen,,,,,,,,,0,14,4
22,,0,1,1.0,26,2400.0,D,unchosen,,,,,,,,,0,14,4
23,,0,1,1.0,27,2600.0,F,chosen,,,,,,,,,0,14,4
24,,0,1,2.0,28,1500.0,L,chosen,,,,,,,,,0,14,4
25,,0,1,2.0,29,2800.0,B,unchosen,,,,,,,,,0,14,4
26,,0,1,2.0,30,3700.0,J,chosen,,,,,,,,,1,14,4
27,,0,1,2.0,31,2100.0,E,unchosen,,,,,,,,,0,14,4
28,,0,1,2.0,32,1400.0,F,unchosen,,,,,,,,,0,14,4
29,,0,1,2.0,33,1200.0,A,chosen,,,,,,,,,0,14,4
30,,0,1,2.0,34,2300.0,A,unchosen,,,,,,,,,0,14,4
31,,0,1,2.0,35,4000.0,H,chosen,,,,,,,,,1,14,4
32,,0,1,2.0,36,1200.0,C,chosen,,,,,,,,,0,14,4
33,,0,1,2.0,37,1600.0,L,unchosen,,,,,,,,,0,14,4
34,,0,1,2.0,38,1300.0,G,unchosen,,,,,,,,,0,14,4
35,,0,1,2.0,39,1200.0,B,chosen,,,,,,,,,0,14,4
36,,0,1,2.0,40,1500.0,E,chosen,,,,,,,,,0,14,4
37,,0,1,2.0,41,2900.0,I,unchosen,,,,,,,,,1,14,4
38,,0,1,2.0,42,1400.0,H,unchosen,,,,,,,,,0,14,4
39,,0,1,2.0,43,1100.0,K,chosen,,,,,,,,,0,14,4
40,,0,1,2.0,44,1700.0,C,unchosen,,,,,,,,,0,14,4
41,,0,1,2.0,45,2000.0,I,chosen,,,,,,,,,0,14,4
42,,0,1,2.0,46,4300.0,K,unchosen,,,,,,,,,1,14,4
43,,0,1,2.0,47,1900.0,D,unchosen,,,,,,,,,0,14,4
44,,0,1,2.0,48,1700.0,D,chosen,,,,,,,,,0,14,4
45,,0,1,2.0,49,1500.0,J,unchosen,,,,,,,,,0,14,4
46,,0,1,2.0,50,1200.0,F,chosen,,,,,,,,,0,14,4
47,,0,1,2.0,51,3200.0,G,chosen,,,,,,,,,1,14,4
0,,0,1,1.0,4,3900.0,G,chosen,,,,,,,,,1,15,4
1,,0,1,1.0,5,2200.0,E,unchosen,,,,,,,,,0,15,4
2,,0,1,1.0,6,2800.0,I,chosen,,,,,,,,,0,15,4
3,,0,1,1.0,7,1700.0,L,unchosen,,,,,,,,,0,15,4
4,,0,1,1.0,8,2800.0,C,unchosen,,,,,,,,,0,15,4
5,,0,1,1.0,9,4200.0,J,chosen,,,,,,,,,1,15,4
6,,0,1,1.0,10,1400.0,G,unchosen,,,,,,,,,0,15,4
7,,0,1,1.0,11,2600.0,L,chosen,,,,,,,,,0,15,4
8,,0,1,1.0,12,1200.0,K,chosen,,,,,,,,,0,15,4
9,,0,1,1.0,13,1000.0,J,unchosen,,,,,,,,,0,15,4
10,,0,1,1.0,14,4100.0,B,chosen,,,,,,,,,1,15,4
11,,0,1,1.0,15,1300.0,B,unchosen,,,,,,,,,0,15,4
12,,0,1,1.0,16,1700.0,A,chosen,,,,,,,,,0,15,4
13,,0,1,1.0,17,2500.0,A,unchosen,,,,,,,,,0,15,4
14,,0,1,1.0,18,1900.0,H,unchosen,,,,,,,,,0,15,4
15,,0,1,1.0,19,3200.0,H,chosen,,,,,,,,,1,15,4
16,,0,1,1.0,20,1500.0,K,unchosen,,,,,,,,,0,15,4
17,,0,1,1.0,21,1100.0,C,chosen,,,,,,,,,0,15,4
18,,0,1,1.0,22,1200.0,D,unchosen,,,,,,,,,0,15,4
19,,0,1,1.0,23,1600.0,E,chosen,,,,,,,,,0,15,4
20,,0,1,1.0,24,1600.0,D,chosen,,,,,,,,,0,15,4
21,,0,1,1.0,25,2400.0,F,unchosen,,,,,,,,,0,15,4
22,,0,1,1.0,26,3300.0,F,chosen,,,,,,,,,1,15,4
23,,0,1,1.0,27,1900.0,I,unchosen,,,,,,,,,0,15,4
24,,0,1,2.0,28,1300.0,A,unchosen,,,,,,,,,0,15,4
25,,0,1,2.0,29,1200.0,G,chosen,,,,,,,,,0,15,4
26,,0,1,2.0,30,1600.0,J,chosen,,,,,,,,,0,15,4
27,,0,1,2.0,31,1500.0,F,unchosen,,,,,,,,,0,15,4
28,,0,1,2.0,32,1100.0,A,chosen,,,,,,,,,0,15,4
29,,0,1,2.0,33,1000.0,G,unchosen,,,,,,,,,0,15,4
30,,0,1,2.0,34,1700.0,H,unchosen,,,,,,,,,0,15,4
31,,0,1,2.0,35,2000.0,E,chosen,,,,,,,,,0,15,4
32,,0,1,2.0,36,1700.0,I,chosen,,,,,,,,,0,15,4
33,,0,1,2.0,37,3500.0,J,unchosen,,,,,,,,,1,15,4
34,,0,1,2.0,38,2700.0,C,unchosen,,,,,,,,,0,15,4
35,,0,1,2.0,39,1200.0,C,chosen,,,,,,,,,0,15,4
36,,0,1,2.0,40,1300.0,L,chosen,,,,,,,,,0,15,4
37,,0,1,2.0,41,1900.0,K,unchosen,,,,,,,,,0,15,4
38,,0,1,2.0,42,1700.0,D,chosen,,,,,,,,,0,15,4
39,,0,1,2.0,43,1500.0,K,chosen,,,,,,,,,0,15,4
40,,0,1,2.0,44,1200.0,E,unchosen,,,,,,,,,0,15,4
41,,0,1,2.0,45,1300.0,B,unchosen,,,,,,,,,0,15,4
42,,0,1,2.0,46,3100.0,F,chosen,,,,,,,,,1,15,4
43,,0,1,2.0,47,1500.0,L,unchosen,,,,,,,,,0,15,4
44,,0,1,2.0,48,2200.0,H,chosen,,,,,,,,,0,15,4
45,,0,1,2.0,49,1500.0,B,chosen,,,,,,,,,0,15,4
46,,0,1,2.0,50,1500.0,D,unchosen,,,,,,,,,0,15,4
47,,0,1,2.0,51,3700.0,I,unchosen,,,,,,,,,1,15,4
0,,0,1,1.0,4,1900.0,C,chosen,,,,,,,,,0,16,4
1,,0,1,1.0,5,1600.0,J,chosen,,,,,,,,,0,16,4
2,,0,1,1.0,6,1200.0,G,unchosen,,,,,,,,,0,16,4
3,,0,1,1.0,7,1100.0,H,chosen,,,,,,,,,0,16,4
4,,0,1,1.0,8,3700.0,I,unchosen,,,,,,,,,1,16,4
5,,0,1,1.0,9,1500.0,L,unchosen,,,,,,,,,0,16,4
6,,0,1,1.0,10,1800.0,L,chosen,,,,,,,,,0,16,4
7,,0,1,1.0,11,2500.0,G,chosen,,,,,,,,,0,16,4
8,,0,1,1.0,12,1300.0,K,unchosen,,,,,,,,,0,16,4
9,,0,1,1.0,13,1600.0,A,chosen,,,,,,,,,0,16,4
10,,0,1,1.0,14,1500.0,E,unchosen,,,,,,,,,0,16,4
11,,0,1,1.0,15,3900.0,E,chosen,,,,,,,,,1,16,4
12,,0,1,1.0,16,2400.0,F,unchosen,,,,,,,,,0,16,4
13,,0,1,1.0,17,1800.0,F,chosen,,,,,,,,,0,16,4
14,,0,1,1.0,18,1300.0,D,chosen,,,,,,,,,0,16,4
15,,0,1,1.0,19,1600.0,A,unchosen,,,,,,,,,0,16,4
16,,0,1,1.0,20,1300.0,I,chosen,,,,,,,,,0,16,4
17,,0,1,1.0,21,3100.0,D,unchosen,,,,,,,,,0,16,4
18,,0,1,1.0,22,4100.0,C,unchosen,,,,,,,,,1,16,4
19,,0,1,1.0,23,1300.0,K,chosen,,,,,,,,,0,16,4
20,,0,1,1.0,24,1100.0,J,unchosen,,,,,,,,,0,16,4
21,,0,1,1.0,25,3200.0,B,unchosen,,,,,,,,,0,16,4
22,,0,1,1.0,26,1400.0,B,chosen,,,,,,,,,0,16,4
23,,0,1,1.0,27,1000.0,H,unchosen,,,,,,,,,0,16,4
24,,0,1,2.0,28,2000.0,C,unchosen,,,,,,,,,0,16,4
25,,0,1,2.0,29,1300.0,G,chosen,,,,,,,,,0,16,4
26,,0,1,2.0,30,1100.0,J,chosen,,,,,,,,,0,16,4
27,,0,1,2.0,31,4400.0,D,unchosen,,,,,,,,,1,16,4
28,,0,1,2.0,32,1600.0,E,chosen,,,,,,,,,0,16,4
29,,0,1,2.0,33,1800.0,B,unchosen,,,,,,,,,0,16,4
30,,0,1,2.0,34,2700.0,L,unchosen,,,,,,,,,0,16,4
31,,0,1,2.0,35,1000.0,F,chosen,,,,,,,,,0,16,4
32,,0,1,2.0,36,3300.0,J,unchosen,,,,,,,,,1,16,4
33,,0,1,2.0,37,1300.0,A,chosen,,,,,,,,,0,16,4
34,,0,1,2.0,38,1100.0,K,unchosen,,,,,,,,,0,16,4
35,,0,1,2.0,39,1500.0,I,chosen,,,,,,,,,0,16,4
36,,0,1,2.0,40,1400.0,B,chosen,,,,,,,,,0,16,4
37,,0,1,2.0,41,1000.0,E,unchosen,,,,,,,,,0,16,4
38,,0,1,2.0,42,3200.0,L,chosen,,,,,,,,,0,16,4
39,,0,1,2.0,43,3100.0,H,unchosen,,,,,,,,,0,16,4
40,,0,1,2.0,44,2100.0,K,chosen,,,,,,,,,0,16,4
41,,0,1,2.0,45,1200.0,H,chosen,,,,,,,,,0,16,4
42,,0,1,2.0,46,4100.0,G,unchosen,,,,,,,,,1,16,4
43,,0,1,2.0,47,1400.0,I,unchosen,,,,,,,,,0,16,4
44,,0,1,2.0,48,1100.0,D,chosen,,,,,,,,,0,16,4
45,,0,1,2.0,49,1800.0,F,unchosen,,,,,,,,,0,16,4
46,,0,1,2.0,50,1000.0,A,unchosen,,,,,,,,,0,16,4
47,,0,1,2.0,51,4300.0,C,chosen,,,,,,,,,1,16,4
0,,0,1,1.0,4,1400.0,J,chosen,,,,,,,,,0,17,4
1,,0,1,1.0,5,1600.0,K,chosen,,,,,,,,,0,17,4
2,,0,1,1.0,6,1500.0,G,unchosen,,,,,,,,,0,17,4
3,,0,1,1.0,7,1300.0,I,chosen,,,,,,,,,0,17,4
4,,0,1,1.0,8,2100.0,A,unchosen,,,,,,,,,0,17,4
5,,0,1,1.0,9,1500.0,H,unchosen,,,,,,,,,0,17,4
6,,0,1,1.0,10,1200.0,A,chosen,,,,,,,,,0,17,4
7,,0,1,1.0,11,1600.0,B,unchosen,,,,,,,,,0,17,4
8,,0,1,1.0,12,3400.0,K,unchosen,,,,,,,,,1,17,4
9,,0,1,1.0,13,1100.0,C,chosen,,,,,,,,,0,17,4
10,,0,1,1.0,14,2900.0,L,unchosen,,,,,,,,,0,17,4
11,,0,1,1.0,15,1300.0,F,chosen,,,,,,,,,0,17,4
12,,0,1,1.0,16,1100.0,E,unchosen,,,,,,,,,0,17,4
13,,0,1,1.0,17,2600.0,D,chosen,,,,,,,,,0,17,4
14,,0,1,1.0,18,3200.0,B,chosen,,,,,,,,,0,17,4
15,,0,1,1.0,19,1500.0,C,unchosen,,,,,,,,,0,17,4
16,,0,1,1.0,20,4500.0,I,unchosen,,,,,,,,,1,17,4
17,,0,1,1.0,21,1500.0,G,chosen,,,,,,,,,0,17,4
18,,0,1,1.0,22,1100.0,H,chosen,,,,,,,,,0,17,4
19,,0,1,1.0,23,1200.0,J,unchosen,,,,,,,,,0,17,4
20,,0,1,1.0,24,1300.0,D,unchosen,,,,,,,,,0,17,4
21,,0,1,1.0,25,1200.0,L,chosen,,,,,,,,,0,17,4
22,,0,1,1.0,26,3400.0,E,chosen,,,,,,,,,1,17,4
23,,0,1,1.0,27,1000.0,F,unchosen,,,,,,,,,0,17,4
24,,0,1,2.0,28,2200.0,L,chosen,,,,,,,,,0,17,4
25,,0,1,2.0,29,2700.0,B,chosen,,,,,,,,,0,17,4
26,,0,1,2.0,30,2100.0,K,unchosen,,,,,,,,,0,17,4
27,,0,1,2.0,31,4500.0,K,chosen,,,,,,,,,1,17,4
28,,0,1,2.0,32,2400.0,A,unchosen,,,,,,,,,0,17,4
29,,0,1,2.0,33,1900.0,C,chosen,,,,,,,,,0,17,4
30,,0,1,2.0,34,1800.0,E,unchosen,,,,,,,,,0,17,4
31,,0,1,2.0,35,1100.0,G,chosen,,,,,,,,,0,17,4
32,,0,1,2.0,36,1100.0,F,chosen,,,,,,,,,0,17,4
33,,0,1,2.0,37,3300.0,L,unchosen,,,,,,,,,1,17,4
34,,0,1,2.0,38,1100.0,C,unchosen,,,,,,,,,0,17,4
35,,0,1,2.0,39,2300.0,H,chosen,,,,,,,,,0,17,4
36,,0,1,2.0,40,1200.0,J,chosen,,,,,,,,,0,17,4
37,,0,1,2.0,41,2100.0,H,unchosen,,,,,,,,,0,17,4
38,,0,1,2.0,42,3800.0,F,unchosen,,,,,,,,,1,17,4
39,,0,1,2.0,43,2600.0,E,chosen,,,,,,,,,0,17,4
40,,0,1,2.0,44,1300.0,B,unchosen,,,,,,,,,0,17,4
41,,0,1,2.0,45,1500.0,G,unchosen,,,,,,,,,0,17,4
42,,0,1,2.0,46,3200.0,A,chosen,,,,,,,,,0,17,4
43,,0,1,2.0,47,4000.0,D,unchosen,,,,,,,,,1,17,4
44,,0,1,2.0,48,1700.0,I,chosen,,,,,,,,,0,17,4
45,,0,1,2.0,49,1100.0,I,unchosen,,,,,,,,,0,17,4
46,,0,1,2.0,50,1200.0,D,chosen,,,,,,,,,0,17,4
47,,0,1,2.0,51,1300.0,J,unchosen,,,,,,,,,0,17,4
0,,0,1,1.0,4,4100.0,G,unchosen,,,,,,,,,1,18,4
1,,0,1,1.0,5,2800.0,J,chosen,,,,,,,,,0,18,4
2,,0,1,1.0,6,1500.0,E,unchosen,,,,,,,,,0,18,4
3,,0,1,1.0,7,1000.0,A,chosen,,,,,,,,,0,18,4
4,,0,1,1.0,8,1300.0,H,unchosen,,,,,,,,,0,18,4
5,,0,1,1.0,9,1200.0,L,chosen,,,,,,,,,0,18,4
6,,0,1,1.0,10,2300.0,J,unchosen,,,,,,,,,0,18,4
7,,0,1,1.0,11,1100.0,K,chosen,,,,,,,,,0,18,4
8,,0,1,1.0,12,3100.0,B,unchosen,,,,,,,,,1,18,4
9,,0,1,1.0,13,1400.0,I,chosen,,,,,,,,,0,18,4
10,,0,1,1.0,14,2400.0,A,unchosen,,,,,,,,,0,18,4
11,,0,1,1.0,15,2100.0,E,chosen,,,,,,,,,0,18,4
12,,0,1,1.0,16,1500.0,I,unchosen,,,,,,,,,0,18,4
13,,0,1,1.0,17,2800.0,F,chosen,,,,,,,,,0,18,4
14,,0,1,1.0,18,2000.0,L,unchosen,,,,,,,,,0,18,4
15,,0,1,1.0,19,1700.0,H,chosen,,,,,,,,,0,18,4
16,,0,1,1.0,20,2600.0,G,chosen,,,,,,,,,0,18,4
17,,0,1,1.0,21,2400.0,F,unchosen,,,,,,,,,0,18,4
18,,0,1,1.0,22,2100.0,C,chosen,,,,,,,,,0,18,4
19,,0,1,1.0,23,1200.0,K,unchosen,,,,,,,,,0,18,4
20,,0,1,1.0,24,3500.0,C,unchosen,,,,,,,,,1,18,4
21,,0,1,1.0,25,1000.0,D,chosen,,,,,,,,,0,18,4
22,,0,1,1.0,26,1400.0,D,unchosen,,,,,,,,,0,18,4
23,,0,1,1.0,27,1400.0,B,chosen,,,,,,,,,0,18,4
24,,0,1,2.0,28,1900.0,G,unchosen,,,,,,,,,0,18,4
25,,0,1,2.0,29,1400.0,K,chosen,,,,,,,,,0,18,4
26,,0,1,2.0,30,3600.0,J,unchosen,,,,,,,,,1,18,4
27,,0,1,2.0,31,1700.0,B,unchosen,,,,,,,,,0,18,4
28,,0,1,2.0,32,1500.0,L,chosen,,,,,,,,,0,18,4
29,,0,1,2.0,33,1600.0,L,unchosen,,,,,,,,,0,18,4
30,,0,1,2.0,34,1300.0,C,chosen,,,,,,,,,0,18,4
31,,0,1,2.0,35,1000.0,K,unchosen,,,,,,,,,0,18,4
32,,0,1,2.0,36,2800.0,B,chosen,,,,,,,,,0,18,4
33,,0,1,2.0,37,2700.0,C,unchosen,,,,,,,,,0,18,4
34,,0,1,2.0,38,4100.0,G,chosen,,,,,,,,,1,18,4
35,,0,1,2.0,39,2300.0,H,unchosen,,,,,,,,,0,18,4
36,,0,1,2.0,40,1200.0,F,chosen,,,,,,,,,0,18,4
37,,0,1,2.0,41,1300.0,H,chosen,,,,,,,,,0,18,4
38,,0,1,2.0,42,1100.0,I,unchosen,,,,,,,,,0,18,4
39,,0,1,2.0,43,1300.0,D,chosen,,,,,,,,,0,18,4
40,,0,1,2.0,44,2300.0,D,unchosen,,,,,,,,,0,18,4
41,,0,1,2.0,45,3400.0,E,chosen,,,,,,,,,1,18,4
42,,0,1,2.0,46,1400.0,A,chosen,,,,,,,,,0,18,4
43,,0,1,2.0,47,1300.0,E,unchosen,,,,,,,,,0,18,4
44,,0,1,2.0,48,1800.0,J,chosen,,,,,,,,,0,18,4
45,,0,1,2.0,49,1600.0,I,chosen,,,,,,,,,0,18,4
46,,0,1,2.0,50,2600.0,F,unchosen,,,,,,,,,0,18,4
47,,0,1,2.0,51,2900.0,A,unchosen,,,,,,,,,1,18,4
0,,0,1,1.0,4,4000.0,L,chosen,,,,,,,,,1,19,4
1,,0,1,1.0,5,2900.0,C,chosen,,,,,,,,,0,19,4
2,,0,1,1.0,6,1600.0,B,unchosen,,,,,,,,,0,19,4
3,,0,1,1.0,7,1300.0,H,chosen,,,,,,,,,0,19,4
4,,0,1,1.0,8,1500.0,E,unchosen,,,,,,,,,0,19,4
5,,0,1,1.0,9,1300.0,C,unchosen,,,,,,,,,0,19,4
6,,0,1,1.0,10,3400.0,G,chosen,,,,,,,,,1,19,4
7,,0,1,1.0,11,1200.0,H,unchosen,,,,,,,,,0,19,4
8,,0,1,1.0,12,1100.0,D,chosen,,,,,,,,,0,19,4
9,,0,1,1.0,13,2300.0,J,unchosen,,,,,,,,,0,19,4
10,,0,1,1.0,14,2200.0,E,chosen,,,,,,,,,0,19,4
11,,0,1,1.0,15,1800.0,K,chosen,,,,,,,,,0,19,4
12,,0,1,1.0,16,2600.0,D,unchosen,,,,,,,,,0,19,4
13,,0,1,1.0,17,1400.0,A,chosen,,,,,,,,,0,19,4
14,,0,1,1.0,18,3300.0,I,chosen,,,,,,,,,1,19,4
15,,0,1,1.0,19,2400.0,L,unchosen,,,,,,,,,0,19,4
16,,0,1,1.0,20,2600.0,A,unchosen,,,,,,,,,0,19,4
17,,0,1,1.0,21,1300.0,F,chosen,,,,,,,,,0,19,4
18,,0,1,1.0,22,1200.0,F,unchosen,,,,,,,,,0,19,4
19,,0,1,1.0,23,3100.0,J,chosen,,,,,,,,,1,19,4
20,,0,1,1.0,24,1800.0,I,unchosen,,,,,,,,,0,19,4
21,,0,1,1.0,25,1100.0,G,unchosen,,,,,,,,,0,19,4
22,,0,1,1.0,26,1000.0,B,chosen,,,,,,,,,0,19,4
23,,0,1,1.0,27,1100.0,K,unchosen,,,,,,,,,0,19,4
24,,0,1,2.0,28,1100.0,D,unchosen,,,,,,,,,0,19,4
25,,0,1,2.0,29,1000.0,E,chosen,,,,,,,,,0,19,4
26,,0,1,2.0,30,2000.0,B,unchosen,,,,,,,,,0,19,4
27,,0,1,2.0,31,1300.0,C,chosen,,,,,,,,,0,19,4
28,,0,1,2.0,32,1700.0,G,chosen,,,,,,,,,0,19,4
29,,0,1,2.0,33,3500.0,J,unchosen,,,,,,,,,1,19,4
30,,0,1,2.0,34,1600.0,D,chosen,,,,,,,,,0,19,4
31,,0,1,2.0,35,1600.0,B,chosen,,,,,,,,,0,19,4
32,,0,1,2.0,36,1500.0,K,unchosen,,,,,,,,,0,19,4
33,,0,1,2.0,37,1400.0,A,chosen,,,,,,,,,0,19,4
34,,0,1,2.0,38,4400.0,C,unchosen,,,,,,,,,1,19,4
35,,0,1,2.0,39,2900.0,L,chosen,,,,,,,,,0,19,4
36,,0,1,2.0,40,1700.0,E,unchosen,,,,,,,,,0,19,4
37,,0,1,2.0,41,1200.0,H,unchosen,,,,,,,,,0,19,4
38,,0,1,2.0,42,1100.0,H,chosen,,,,,,,,,0,19,4
39,,0,1,2.0,43,3000.0,I,unchosen,,,,,,,,,0,19,4
40,,0,1,2.0,44,1900.0,F,chosen,,,,,,,,,0,19,4
41,,0,1,2.0,45,4400.0,F,unchosen,,,,,,,,,1,19,4
42,,0,1,2.0,46,1600.0,J,chosen,,,,,,,,,0,19,4
43,,0,1,2.0,47,1500.0,G,unchosen,,,,,,,,,0,19,4
44,,0,1,2.0,48,2000.0,K,chosen,,,,,,,,,0,19,4
45,,0,1,2.0,49,1500.0,A,unchosen,,,,,,,,,0,19,4
46,,0,1,2.0,50,1200.0,L,unchosen,,,,,,,,,0,19,4
47,,0,1,2.0,51,3400.0,I,chosen,,,,,,,,,1,19,4
0,,0,1,1.0,4,2500.0,E,unchosen,,,,,,,,,0,20,4
1,,0,1,1.0,5,1600.0,J,chosen,,,,,,,,,0,20,4
2,,0,1,1.0,6,2400.0,G,unchosen,,,,,,,,,0,20,4
3,,0,1,1.0,7,2800.0,E,chosen,,,,,,,,,0,20,4
4,,0,1,1.0,8,1100.0,L,chosen,,,,,,,,,0,20,4
5,,0,1,1.0,9,2200.0,C,unchosen,,,,,,,,,0,20,4
6,,0,1,1.0,10,2800.0,K,unchosen,,,,,,,,,0,20,4
7,,0,1,1.0,11,3100.0,G,chosen,,,,,,,,,1,20,4
8,,0,1,1.0,12,1800.0,A,chosen,,,,,,,,,0,20,4
9,,0,1,1.0,13,1100.0,L,unchosen,,,,,,,,,0,20,4
10,,0,1,1.0,14,1800.0,I,unchosen,,,,,,,,,0,20,4
11,,0,1,1.0,15,1400.0,F,chosen,,,,,,,,,0,20,4
12,,0,1,1.0,16,1500.0,B,unchosen,,,,,,,,,0,20,4
13,,0,1,1.0,17,1700.0,F,unchosen,,,,,,,,,0,20,4
14,,0,1,1.0,18,3200.0,D,chosen,,,,,,,,,1,20,4
15,,0,1,1.0,19,2000.0,C,chosen,,,,,,,,,0,20,4
16,,0,1,1.0,20,1700.0,A,unchosen,,,,,,,,,0,20,4
17,,0,1,1.0,21,1000.0,B,chosen,,,,,,,,,0,20,4
18,,0,1,1.0,22,2700.0,J,unchosen,,,,,,,,,0,20,4
19,,0,1,1.0,23,2200.0,I,chosen,,,,,,,,,0,20,4
20,,0,1,1.0,24,2200.0,H,chosen,,,,,,,,,0,20,4
21,,0,1,1.0,25,3400.0,D,unchosen,,,,,,,,,1,20,4
22,,0,1,1.0,26,1100.0,K,chosen,,,,,,,,,0,20,4
23,,0,1,1.0,27,2800.0,H,unchosen,,,,,,,,,0,20,4
24,,0,1,2.0,28,2100.0,E,unchosen,,,,,,,,,0,20,4
25,,0,1,2.0,29,1400.0,A,chosen,,,,,,,,,0,20,4
26,,0,1,2.0,30,2800.0,H,unchosen,,,,,,,,,0,20,4
27,,0,1,2.0,31,2900.0,A,unchosen,,,,,,,,,1,20,4
28,,0,1,2.0,32,1100.0,L,chosen,,,,,,,,,0,20,4
29,,0,1,2.0,33,1300.0,K,unchosen,,,,,,,,,0,20,4
30,,0,1,2.0,34,2700.0,F,unchosen,,,,,,,,,0,20,4
31,,0,1,2.0,35,1100.0,F,chosen,,,,,,,,,0,20,4
32,,0,1,2.0,36,1600.0,B,chosen,,,,,,,,,0,20,4
33,,0,1,2.0,37,2000.0,L,unchosen,,,,,,,,,0,20,4
34,,0,1,2.0,38,1700.0,I,chosen,,,,,,,,,0,20,4
35,,0,1,2.0,39,3100.0,B,unchosen,,,,,,,,,1,20,4
36,,0,1,2.0,40,1600.0,D,unchosen,,,,,,,,,0,20,4
37,,0,1,2.0,41,1000.0,H,chosen,,,,,,,,,0,20,4
38,,0,1,2.0,42,1200.0,J,chosen,,,,,,,,,0,20,4
39,,0,1,2.0,43,2500.0,G,unchosen,,,,,,,,,0,20,4
