"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions","","html-keyboard-response","1690","2313591","0.0-5.0-146.0-0.0","29","39781","female","486","","","","75","","144","","","2313100","2","","","","0","","486","211099","491","211894","","0","17","7","faces","outdoor_scenes","","","","","","0","","","","1600","2","7","17","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","89","78","","","","","","","","","chosen","0","no_gain4","gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1691","2314094","0.0-5.0-146.0-1.0-0.0","29","39781","female","null","","","","null","","144","","","2313591","2","","","","","","500","211585","503","212385","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1692","2315698","0.0-5.0-146.0-3.0","29","39781","female","null","","","","null","","144","","","2314094","2","","","","","","1600","212085","1604","212888","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1693","2316535","0.0-5.0-147.0-0.0","29","39781","female","834","","","","75","","145","","","2315698","2","","","","0","","834","213685","837","214492","","0","32","33","body_parts","body_parts","","","","","","0","","","","2000","2","33","32","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","64","36","","","","","","","","","unchosen","1","gain1","no_gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1694","2317038","0.0-5.0-147.0-1.0-0.0","29","39781","female","null","","","","null","","145","","","2316535","2","","","","","","500","214519","503","215329","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1695","2319042","0.0-5.0-147.0-3.0","29","39781","female","null","","","","null","","145","","","2317038","2","","","","","","2000","215019","2004","215832","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1696","2319823","0.0-5.0-148.0-0.0","29","39781","female","777","","","","68","","146","","","2319042","2","","","","0","","777","217019","781","217836","","1","20","33","faces","body_parts","","","","","","0","","","","2500","2","20","33","faces","body_parts","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","48","64","","","","","","","","","unchosen","0","no_gain1","gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1697","2320327","0.0-5.0-148.0-1.0-0.0","29","39781","female","null","","","","null","","146","","","2319823","2","","","","","","500","217796","504","218617","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1698","2322831","0.0-5.0-148.0-3.0","29","39781","female","null","","","","null","","146","","","2320327","2","","","","","","2500","218296","2504","219121","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1699","2323368","0.0-5.0-149.0-0.0","29","39781","female","533","","","","68","","147","","","2322831","2","","","","0","","533","220796","537","221625","","1","13","21","faces","faces","","","","","","0","","","","3300","2","13","21","faces","faces","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","66","73","","","","","","","","","chosen","1","gain2","no_gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1700","2323872","0.0-5.0-149.0-1.0-0.0","29","39781","female","null","","","","null","","147","","","2323368","2","","","","","","500","221329","504","222162","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1701","2327175","0.0-5.0-149.0-3.0","29","39781","female","null","","","","null","","147","","","2323872","2","","","","","","3300","221829","3303","222666","3300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_run_over","","html-keyboard-response","1702","2346370","0.0-5.0-149.0-5.0-0.0","29","39781","female","19192","","","","68","","147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","1703","2347346","0.0-5.0-149.0-5.0-1.0","29","39781","female","973","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1704","2348211","0.0-5.0-150.0-0.0","29","39781","female","861","","","","68","","148","","","2347346","3","","","","0","","861","0","865","0","","1","20","42","faces","objects","","","","","","0","","","","2200","3","20","42","faces","objects","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","48","40","","","","","","","","","unchosen","0","no_gain1","gain2","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1705","2348715","0.0-5.0-150.0-1.0-0.0","29","39781","female","null","","","","null","","148","","","2348211","3","","","","","","500","861","504","865","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1706","2350918","0.0-5.0-150.0-3.0","29","39781","female","null","","","","null","","148","","","2348715","3","","","","","","2200","1361","2203","1369","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1707","2351811","0.0-5.0-151.0-0.0","29","39781","female","889","","","","75","","149","","","2350918","3","","","","0","","889","3561","893","3572","","0","24","42","body_parts","objects","","","","","","0","","","","1200","3","42","24","objects","body_parts","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","40","30","","","","","","","","","unchosen","1","gain2","no_gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1708","2352315","0.0-5.0-151.0-1.0-0.0","29","39781","female","null","","","","null","","149","","","2351811","3","","","","","","500","4450","504","4465","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1709","2353519","0.0-5.0-151.0-3.0","29","39781","female","null","","","","null","","149","","","2352315","3","","","","","","1200","4950","1204","4969","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1710","2354491","0.0-5.0-152.0-0.0","29","39781","female","969","","","","68","","150","","","2353519","3","","","","0","","969","6150","972","6173","","1","29","33","body_parts","body_parts","","","","","","0","","","","1700","3","29","33","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","63","64","","","","","","","","","unchosen","0","no_gain5","gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1711","2354995","0.0-5.0-152.0-1.0-0.0","29","39781","female","null","","","","null","","150","","","2354491","3","","","","","","500","7119","504","7145","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1712","2356699","0.0-5.0-152.0-3.0","29","39781","female","null","","","","null","","150","","","2354995","3","","","","","","1700","7619","1704","7649","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1713","2357364","0.0-5.0-153.0-0.0","29","39781","female","661","","","","75","","151","","","2356699","3","","","","0","","661","9319","665","9353","","0","4","44","outdoor_scenes","objects","","","","","","0","","","","1100","3","44","4","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","47","89","","","","","","","","","chosen","0","no_gain6","gain4","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1714","2357868","0.0-5.0-153.0-1.0-0.0","29","39781","female","null","","","","null","","151","","","2357364","3","","","","","","500","9980","504","10018","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1715","2358971","0.0-5.0-153.0-3.0","29","39781","female","null","","","","null","","151","","","2357868","3","","","","","","1100","10480","1103","10522","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1716","2359764","0.0-5.0-154.0-0.0","29","39781","female","789","","","","75","","152","","","2358971","3","","","","0","","789","11580","793","11625","","0","17","0","faces","outdoor_scenes","","","","","","0","","","","1000","3","0","17","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","82","78","","","","","","","","","chosen","0","no_gain1","gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1717","2360271","0.0-5.0-154.0-1.0-0.0","29","39781","female","null","","","","null","","152","","","2359764","3","","","","","","500","12369","507","12418","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1718","2361275","0.0-5.0-154.0-3.0","29","39781","female","null","","","","null","","152","","","2360271","3","","","","","","1000","12869","1004","12925","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1719","2362268","0.0-5.0-155.0-0.0","29","39781","female","989","","","","75","","153","","","2361275","3","","","","0","","989","13869","993","13929","","0","32","46","body_parts","objects","","","","","","0","","","","1900","3","46","32","objects","body_parts","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","42","36","","","","","","","","","unchosen","1","gain4","no_gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1720","2362771","0.0-5.0-155.0-1.0-0.0","29","39781","female","null","","","","null","","153","","","2362268","3","","","","","","500","14858","503","14922","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1721","2364675","0.0-5.0-155.0-3.0","29","39781","female","null","","","","null","","153","","","2362771","3","","","","","","1900","15358","1904","15425","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1722","2365365","0.0-5.0-156.0-0.0","29","39781","female","686","","","","75","","154","","","2364675","3","","","","0","","686","17258","690","17329","","0","32","45","body_parts","objects","","","","","","0","","","","4700","3","45","32","objects","body_parts","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","67","36","","","","","","","","","unchosen","1","gain3","no_gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1723","2365868","0.0-5.0-156.0-1.0-0.0","29","39781","female","null","","","","null","","154","","","2365365","3","","","","","","500","17944","503","18019","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1724","2370581","0.0-5.0-156.0-3.0","29","39781","female","null","","","","null","","154","","","2365868","3","","","","","","4700","18444","4713","18522","4700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1725","2371077","0.0-5.0-157.0-0.0","29","39781","female","493","","","","68","","155","","","2370581","3","","","","0","","493","23144","496","23235","","1","10","16","outdoor_scenes","faces","","","","","","0","","","","2400","3","10","16","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","68","66","","","","","","","","","chosen","1","gain5","no_gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1726","2371582","0.0-5.0-157.0-1.0-0.0","29","39781","female","null","","","","null","","155","","","2371077","3","","","","","","500","23637","505","23731","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1727","2373985","0.0-5.0-157.0-3.0","29","39781","female","null","","","","null","","155","","","2371582","3","","","","","","2400","24137","2403","24236","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1728","2374605","0.0-5.0-158.0-0.0","29","39781","female","616","","","","75","","156","","","2373985","3","","","","0","","616","26537","620","26639","","0","32","12","body_parts","faces","","","","","","0","","","","1900","3","12","32","faces","body_parts","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","75","36","","","","","","","","","unchosen","1","gain6","no_gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1729","2375109","0.0-5.0-158.0-1.0-0.0","29","39781","female","null","","","","null","","156","","","2374605","3","","","","","","500","27153","504","27259","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1730","2377012","0.0-5.0-158.0-3.0","29","39781","female","null","","","","null","","156","","","2375109","3","","","","","","1900","27653","1903","27763","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1731","2377710","0.0-5.0-159.0-0.0","29","39781","female","694","","","","68","","157","","","2377012","3","","","","0","","694","29553","698","29666","","1","36","7","objects","outdoor_scenes","","","","","","0","","","","1000","3","36","7","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","73","89","","","","","","","","","chosen","1","gain1","no_gain4","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1732","2378214","0.0-5.0-159.0-1.0-0.0","29","39781","female","null","","","","null","","157","","","2377710","3","","","","","","500","30247","504","30364","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1733","2379219","0.0-5.0-159.0-3.0","29","39781","female","null","","","","null","","157","","","2378214","3","","","","","","1000","30747","1005","30868","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1734","2380278","0.0-5.0-160.0-0.0","29","39781","female","1056","","","","75","","158","","","2379219","3","","","","0","","1056","31747","1059","31873","","0","2","6","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1800","3","6","2","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","94","87","","","","","","","","","chosen","0","no_gain2","gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1735","2380782","0.0-5.0-160.0-1.0-0.0","29","39781","female","null","","","","null","","158","","","2380278","3","","","","","","500","32803","504","32932","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1736","2382585","0.0-5.0-160.0-3.0","29","39781","female","null","","","","null","","158","","","2380782","3","","","","","","1800","33303","1803","33436","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1737","2383223","0.0-5.0-161.0-0.0","29","39781","female","633","","","","75","","159","","","2382585","3","","","","0","","633","35103","638","35239","","0","24","46","body_parts","objects","","","","","","0","","","","1800","3","46","24","objects","body_parts","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","42","30","","","","","","","","","unchosen","1","gain4","no_gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1738","2383726","0.0-5.0-161.0-1.0-0.0","29","39781","female","null","","","","null","","159","","","2383223","3","","","","","","500","35736","503","35877","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1739","2385529","0.0-5.0-161.0-3.0","29","39781","female","null","","","","null","","159","","","2383726","3","","","","","","1800","36236","1803","36380","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1740","2386055","0.0-5.0-162.0-0.0","29","39781","female","522","","","","68","","160","","","2385529","3","","","","0","","522","38036","526","38183","","1","24","45","body_parts","objects","","","","","","0","","","","4700","3","24","45","body_parts","objects","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","30","67","","","","","","","","","unchosen","0","no_gain4","gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1741","2386558","0.0-5.0-162.0-1.0-0.0","29","39781","female","null","","","","null","","160","","","2386055","3","","","","","","500","38558","503","38709","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1742","2391262","0.0-5.0-162.0-3.0","29","39781","female","null","","","","null","","160","","","2386558","3","","","","","","4700","39058","4704","39212","4700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1743","2391807","0.0-5.0-163.0-0.0","29","39781","female","541","","","","68","","161","","","2391262","3","","","","0","","541","43758","545","43916","","1","20","46","faces","objects","","","","","","0","","","","1300","3","20","46","faces","objects","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","48","42","","","","","","","","","unchosen","0","no_gain1","gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1744","2392311","0.0-5.0-163.0-1.0-0.0","29","39781","female","null","","","","null","","161","","","2391807","3","","","","","","500","44299","504","44461","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1745","2393614","0.0-5.0-163.0-3.0","29","39781","female","null","","","","null","","161","","","2392311","3","","","","","","1300","44799","1303","44965","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1746","2394336","0.0-5.0-164.0-0.0","29","39781","female","718","","","","68","","162","","","2393614","3","","","","0","","718","46099","722","46268","","1","13","16","faces","faces","","","","","","0","","","","1200","3","13","16","faces","faces","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","66","66","","","","","","","","","chosen","1","gain2","no_gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1747","2394840","0.0-5.0-164.0-1.0-0.0","29","39781","female","null","","","","null","","162","","","2394336","3","","","","","","500","46817","504","46990","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1748","2396043","0.0-5.0-164.0-3.0","29","39781","female","null","","","","null","","162","","","2394840","3","","","","","","1200","47317","1203","47494","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1749","2396568","0.0-5.0-165.0-0.0","29","39781","female","521","","","","75","","163","","","2396043","3","","","","0","","521","48517","525","48697","","0","4","21","outdoor_scenes","faces","","","","","","0","","","","1600","3","21","4","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","73","89","","","","","","","","","chosen","0","no_gain3","gain4","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1750","2397071","0.0-5.0-165.0-1.0-0.0","29","39781","female","null","","","","null","","163","","","2396568","3","","","","","","500","49038","503","49222","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1751","2398676","0.0-5.0-165.0-3.0","29","39781","female","null","","","","null","","163","","","2397071","3","","","","","","1600","49538","1605","49725","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1752","2399592","0.0-5.0-166.0-0.0","29","39781","female","913","","","","68","","164","","","2398676","3","","","","0","","913","51138","916","51330","","1","37","34","objects","body_parts","","","","","","0","","","","1200","3","37","34","objects","body_parts","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","57","41","","","","","","","","","unchosen","0","no_gain2","gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1753","2400095","0.0-5.0-166.0-1.0-0.0","29","39781","female","null","","","","null","","164","","","2399592","3","","","","","","500","52051","503","52246","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1754","2401299","0.0-5.0-166.0-3.0","29","39781","female","null","","","","null","","164","","","2400095","3","","","","","","1200","52551","1204","52749","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1755","2402169","0.0-5.0-167.0-0.0","29","39781","female","865","","","","75","","165","","","2401299","3","","","","0","","865","53751","870","53953","","0","29","12","body_parts","faces","","","","","","0","","","","1100","3","12","29","faces","body_parts","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","75","63","","","","","","","","","unchosen","1","gain6","no_gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1756","2402672","0.0-5.0-167.0-1.0-0.0","29","39781","female","null","","","","null","","165","","","2402169","3","","","","","","500","54616","503","54823","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1757","2403776","0.0-5.0-167.0-3.0","29","39781","female","null","","","","null","","165","","","2402672","3","","","","","","1100","55116","1104","55326","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1758","2404289","0.0-5.0-168.0-0.0","29","39781","female","510","","","","75","","166","","","2403776","3","","","","0","","510","56216","513","56430","","0","17","44","faces","objects","","","","","","0","","","","3100","3","44","17","objects","faces","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","47","78","","","","","","","","","chosen","0","no_gain6","gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1759","2404792","0.0-5.0-168.0-1.0-0.0","29","39781","female","null","","","","null","","166","","","2404289","3","","","","","","500","56726","503","56943","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1760","2407896","0.0-5.0-168.0-3.0","29","39781","female","null","","","","null","","166","","","2404792","3","","","","","","3100","57226","3104","57446","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1761","2408449","0.0-5.0-169.0-0.0","29","39781","female","550","","","","68","","167","","","2407896","3","","","","0","","550","60326","553","60550","","1","29","45","body_parts","objects","","","","","","0","","","","1500","3","29","45","body_parts","objects","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","63","67","","","","","","","","","unchosen","0","no_gain5","gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1762","2408953","0.0-5.0-169.0-1.0-0.0","29","39781","female","null","","","","null","","167","","","2408449","3","","","","","","500","60876","504","61103","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1763","2410457","0.0-5.0-169.0-3.0","29","39781","female","null","","","","null","","167","","","2408953","3","","","","","","1500","61376","1504","61607","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
