"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","not_enough_deliberation_choices","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response"
"","localizer","","html-keyboard-response","492","503651","0.0-2.0-215.0-0.0","25","53725","male","1","NaN","","","","null","NaN","213","","Stimuli/Experimental_stims/localizer/outdoor_scenes/samuel-ferrara-IEHPDNk2-8w-unsplash.jpg","503246","1","outdoor_scenes","","0","1","0","400","281900","405","283940","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","493","503956","0.0-2.0-215.0-1.0","25","53725","male","1","null","","","","null","","213","","","503651","1","","","","","","300","282300","305","284345","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","494","504362","0.0-2.0-216.0-0.0","25","53725","male","1","67","","","","68","0","214","","Stimuli/Experimental_stims/localizer/outdoor_scenes/willian-justen-de-vasconcellos-T_Qe4QlMIvQ-unsplash.jpg","503956","1","outdoor_scenes","","0","0","1","400","282600","406","284650","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","495","504667","0.0-2.0-216.0-1.0","25","53725","male","1","null","","","","null","","214","","","504362","1","","","","","","300","283000","305","285056","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","496","505073","0.0-2.0-217.0-0.0","25","53725","male","1","301","","","","68","0","215","","Stimuli/Experimental_stims/localizer/outdoor_scenes/sebastian-unrau-v4e3JI7DDHI-unsplash.jpg","504667","1","outdoor_scenes","","0","0","1","400","283300","406","285361","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","497","505378","0.0-2.0-217.0-1.0","25","53725","male","1","null","","","","null","","215","","","505073","1","","","","","","300","283700","305","285767","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","498","505782","0.0-2.0-218.0-0.0","25","53725","male","1","NaN","","","","null","NaN","216","","Stimuli/Experimental_stims/localizer/outdoor_scenes/ken-cheung-KonWFWUaAuk-unsplash.jpg","505378","1","outdoor_scenes","","0","1","0","400","284000","404","286072","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","499","506086","0.0-2.0-218.0-1.0","25","53725","male","1","null","","","","null","","216","","","505782","1","","","","","","300","284400","304","286476","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","500","506491","0.0-2.0-219.0-0.0","25","53725","male","1","NaN","","","","null","NaN","217","","Stimuli/Experimental_stims/localizer/outdoor_scenes/dawid-zawila--G3rw6Y02D0-unsplash.jpg","506086","1","outdoor_scenes","","0","1","0","400","284700","405","286780","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","501","506796","0.0-2.0-219.0-1.0","25","53725","male","1","null","","","","null","","217","","","506491","1","","","","","","300","285100","305","287185","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","502","507201","0.0-2.0-220.0-0.0","25","53725","male","1","107","","","","68","0","218","","Stimuli/Experimental_stims/localizer/outdoor_scenes/damian-denis-D8R_txR_0PE-unsplash.jpg","506796","1","outdoor_scenes","","0","0","1","400","285400","405","287490","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","503","507506","0.0-2.0-220.0-1.0","25","53725","male","1","null","","","","null","","218","","","507201","1","","","","","","300","285800","305","287895","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","504","507912","0.0-2.0-221.0-0.0","25","53725","male","1","130","","","","68","0","219","","Stimuli/Experimental_stims/localizer/outdoor_scenes/ales-krivec-hsX9KpLLsIE-unsplash.jpg","507506","1","outdoor_scenes","","0","0","1","400","286100","406","288200","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","505","508217","0.0-2.0-221.0-1.0","25","53725","male","1","null","","","","null","","219","","","507912","1","","","","","","300","286500","305","288606","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","506","508621","0.0-2.0-222.0-0.0","25","53725","male","1","156","","","","68","0","220","","Stimuli/Experimental_stims/localizer/outdoor_scenes/sean-oulashin-KMn4VEeEPR8-unsplash.jpg","508217","1","outdoor_scenes","","0","0","1","400","286800","404","288911","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","507","508926","0.0-2.0-222.0-1.0","25","53725","male","1","null","","","","null","","220","","","508621","1","","","","","","300","287200","305","289315","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","508","509331","0.0-2.0-223.0-0.0","25","53725","male","1","161","","","","68","0","221","","Stimuli/Experimental_stims/localizer/outdoor_scenes/pascal-debrunner-1WQ5RZuH9xo-unsplash.jpg","508926","1","outdoor_scenes","","0","0","1","400","287500","405","289620","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","509","509636","0.0-2.0-223.0-1.0","25","53725","male","1","null","","","","null","","221","","","509331","1","","","","","","300","287900","305","290025","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","510","510043","0.0-2.0-224.0-0.0","25","53725","male","1","306","","","","68","0","222","","Stimuli/Experimental_stims/localizer/outdoor_scenes/cayetano-gil-rguHxZmOF5U-unsplash.jpg","509636","1","outdoor_scenes","","0","0","1","400","288200","407","290330","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","511","510347","0.0-2.0-224.0-1.0","25","53725","male","1","null","","","","null","","222","","","510043","1","","","","","","300","288600","304","290737","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","512","510753","0.0-2.0-225.0-0.0","25","53725","male","1","NaN","","","","null","NaN","223","","Stimuli/Experimental_stims/localizer/outdoor_scenes/adam-kool-ndN00KmbJ1c-unsplash.jpg","510347","1","outdoor_scenes","","0","1","0","400","288900","406","291041","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","513","511058","0.0-2.0-225.0-1.0","25","53725","male","1","null","","","","null","","223","","","510753","1","","","","","","300","289300","305","291447","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","514","511463","0.0-2.0-226.0-0.0","25","53725","male","1","15","","","","68","0","224","","Stimuli/Experimental_stims/localizer/outdoor_scenes/john-mark-arnold-XNIjmb6Ax04-unsplash.jpg","511058","1","outdoor_scenes","","0","0","1","400","289600","405","291752","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","515","511767","0.0-2.0-226.0-1.0","25","53725","male","1","null","","","","null","","224","","","511463","1","","","","","","300","290000","304","292157","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","516","512173","0.0-2.0-227.0-0.0","25","53725","male","1","345","","","","68","0","225","","Stimuli/Experimental_stims/localizer/outdoor_scenes/neom-THlO6Mkf5uI-unsplash.jpg","511767","1","outdoor_scenes","","1","0","0","400","290300","406","292461","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","517","526177","0.0-2.0-227.0-1.0","25","53725","male","1","null","","","","null","","225","","","512173","1","","","","","","14000","290700","14004","292867","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","518","526583","0.0-2.0-228.0-0.0","25","53725","male","1","NaN","","","","null","NaN","226","","Stimuli/Experimental_stims/localizer/objects/mockup-graphics-v_a3DWpOFc0-unsplash.jpg","526177","1","objects","","0","1","0","400","304700","406","306871","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","519","526888","0.0-2.0-228.0-1.0","25","53725","male","1","null","","","","null","","226","","","526583","1","","","","","","300","305100","305","307277","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","520","527293","0.0-2.0-229.0-0.0","25","53725","male","1","NaN","","","","null","NaN","227","","Stimuli/Experimental_stims/localizer/objects/ales-krivec-ZMZHcvIVgbg-unsplash.jpg","526888","1","objects","","0","1","0","400","305400","405","307582","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","521","527597","0.0-2.0-229.0-1.0","25","53725","male","1","null","","","","null","","227","","","527293","1","","","","","","300","305800","304","307987","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","522","528002","0.0-2.0-230.0-0.0","25","53725","male","1","NaN","","","","null","NaN","228","","Stimuli/Experimental_stims/localizer/objects/barrett-ward-0lMpQaXfOCg-unsplash.jpg","527597","1","objects","","0","1","0","400","306100","405","308291","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","523","528307","0.0-2.0-230.0-1.0","25","53725","male","1","null","","","","null","","228","","","528002","1","","","","","","300","306500","305","308696","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","524","528712","0.0-2.0-231.0-0.0","25","53725","male","1","NaN","","","","null","NaN","229","","Stimuli/Experimental_stims/localizer/objects/nicolas-hippert-SVgX47QIUlc-unsplash.jpg","528307","1","objects","","1","1","0","400","306800","405","309001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","525","529017","0.0-2.0-231.0-1.0","25","53725","male","1","null","","","","null","","229","","","528712","1","","","","","","300","307200","305","309406","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","526","529422","0.0-2.0-232.0-0.0","25","53725","male","1","195","","","","75","1","230","","Stimuli/Experimental_stims/localizer/objects/girl-with-red-hat-Xxg-r574pLE-unsplash.jpg","529017","1","objects","","0","0","0","400","307500","405","309711","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","527","529727","0.0-2.0-232.0-1.0","25","53725","male","1","null","","","","null","","230","","","529422","1","","","","","","300","307900","305","310116","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","528","530132","0.0-2.0-233.0-0.0","25","53725","male","1","48","","","","68","0","231","","Stimuli/Experimental_stims/localizer/objects/maria-lupan-Rlakka_pZMU-unsplash.jpg","529727","1","objects","","0","0","1","400","308200","405","310421","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","529","530438","0.0-2.0-233.0-1.0","25","53725","male","1","null","","","","null","","231","","","530132","1","","","","","","300","308600","306","310826","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","530","530843","0.0-2.0-234.0-0.0","25","53725","male","1","94","","","","68","0","232","","Stimuli/Experimental_stims/localizer/objects/girl-with-red-hat-oJG9HOVKGMs-unsplash.jpg","530438","1","objects","","0","0","1","400","308900","405","311132","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","531","531148","0.0-2.0-234.0-1.0","25","53725","male","1","null","","","","null","","232","","","530843","1","","","","","","300","309300","305","311537","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","532","531553","0.0-2.0-235.0-0.0","25","53725","male","1","NaN","","","","null","NaN","233","","Stimuli/Experimental_stims/localizer/objects/sam-moghadam-khamseh-xej3GOtAQ-o-unsplash.jpg","531148","1","objects","","0","1","0","400","309600","405","311842","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","533","531857","0.0-2.0-235.0-1.0","25","53725","male","1","null","","","","null","","233","","","531553","1","","","","","","300","310000","304","312247","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","534","532263","0.0-2.0-236.0-0.0","25","53725","male","1","NaN","","","","null","NaN","234","","Stimuli/Experimental_stims/localizer/objects/chris-briggs-FobzAZJGM9M-unsplash.jpg","531857","1","objects","","0","1","0","400","310300","406","312551","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","535","532568","0.0-2.0-236.0-1.0","25","53725","male","1","null","","","","null","","234","","","532263","1","","","","","","300","310700","305","312957","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","536","532974","0.0-2.0-237.0-0.0","25","53725","male","1","374","","","","68","0","235","","Stimuli/Experimental_stims/localizer/objects/miti-MZPdB1DU4a4-unsplash.jpg","532568","1","objects","","0","0","1","400","311000","406","313262","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","537","533278","0.0-2.0-237.0-1.0","25","53725","male","1","null","","","","null","","235","","","532974","1","","","","","","300","311400","304","313668","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","538","533684","0.0-2.0-238.0-0.0","25","53725","male","1","NaN","","","","null","NaN","236","","Stimuli/Experimental_stims/localizer/objects/quino-al-8gWEAAXJjtI-unsplash.jpg","533278","1","objects","","0","1","0","400","311700","406","313972","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","539","533988","0.0-2.0-238.0-1.0","25","53725","male","1","null","","","","null","","236","","","533684","1","","","","","","300","312100","304","314378","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","540","534395","0.0-2.0-239.0-0.0","25","53725","male","1","43","","","","68","0","237","","Stimuli/Experimental_stims/localizer/objects/florian-klauer-mk7D-4UCfmg-unsplash.jpg","533988","1","objects","","0","0","1","400","312400","407","314682","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","541","534699","0.0-2.0-239.0-1.0","25","53725","male","1","null","","","","null","","237","","","534395","1","","","","","","300","312800","304","315089","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","542","535104","0.0-2.0-240.0-0.0","25","53725","male","1","363","","","","68","0","238","","Stimuli/Experimental_stims/localizer/objects/recha-oktaviani-t__61ap00Mc-unsplash.jpg","534699","1","objects","","0","0","1","400","313100","405","315393","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","543","535409","0.0-2.0-240.0-1.0","25","53725","male","1","null","","","","null","","238","","","535104","1","","","","","","300","313500","305","315798","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","544","535814","0.0-2.0-241.0-0.0","25","53725","male","1","NaN","","","","null","NaN","239","","Stimuli/Experimental_stims/localizer/objects/nordwood-themes-nDd3dIkkOLo-unsplash.jpg","535409","1","objects","","0","1","0","400","313800","405","316103","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","545","536119","0.0-2.0-241.0-1.0","25","53725","male","1","null","","","","null","","239","","","535814","1","","","","","","300","314200","305","316508","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","546","536524","0.0-2.0-242.0-0.0","25","53725","male","1","48","","","","68","0","240","","Stimuli/Experimental_stims/localizer/objects/ian-talmacs-ugqU0a4P18U-unsplash.jpg","536119","1","objects","","0","0","1","400","314500","405","316813","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","547","536829","0.0-2.0-242.0-1.0","25","53725","male","1","null","","","","null","","240","","","536524","1","","","","","","300","314900","305","317218","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","548","537236","0.0-2.0-243.0-0.0","25","53725","male","1","202","","","","68","0","241","","Stimuli/Experimental_stims/localizer/objects/dan-cristian-padure-ezoshbcxWrM-unsplash.jpg","536829","1","objects","","0","0","1","400","315200","407","317523","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","549","537540","0.0-2.0-243.0-1.0","25","53725","male","1","null","","","","null","","241","","","537236","1","","","","","","300","315600","304","317930","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","550","537945","0.0-2.0-244.0-0.0","25","53725","male","1","NaN","","","","null","NaN","242","","Stimuli/Experimental_stims/localizer/objects/markus-spiske-ANrVtttbNss-unsplash.jpg","537540","1","objects","","0","1","0","400","315900","405","318234","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","551","538250","0.0-2.0-244.0-1.0","25","53725","male","1","null","","","","null","","242","","","537945","1","","","","","","300","316300","305","318639","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","552","538655","0.0-2.0-245.0-0.0","25","53725","male","1","NaN","","","","null","NaN","243","","Stimuli/Experimental_stims/localizer/objects/carlos-felipe-ramirez-mesa-x9g65MOXsPY-unsplash.jpg","538250","1","objects","","0","1","0","400","316600","405","318944","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","553","538961","0.0-2.0-245.0-1.0","25","53725","male","1","null","","","","null","","243","","","538655","1","","","","","","300","317000","306","319349","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","554","539366","0.0-2.0-246.0-0.0","25","53725","male","1","141","","","","68","0","244","","Stimuli/Experimental_stims/localizer/objects/mockup-graphics-aUkYaG12Dgs-unsplash.jpg","538961","1","objects","","0","0","1","400","317300","405","319655","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","555","539671","0.0-2.0-246.0-1.0","25","53725","male","1","null","","","","null","","244","","","539366","1","","","","","","300","317700","305","320060","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","556","540076","0.0-2.0-247.0-0.0","25","53725","male","1","161","","","","68","0","245","","Stimuli/Experimental_stims/localizer/objects/charlesdeluvio-RDjZh9dqlP4-unsplash.jpg","539671","1","objects","","1","0","0","400","318000","405","320365","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","557","554082","0.0-2.0-247.0-1.0","25","53725","male","1","null","","","","null","","245","","","540076","1","","","","","","14000","318400","14006","320770","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","end_localizer_phase","","html-keyboard-response","558","559517","0.0-2.0-247.0-4.0-0.0","25","53725","male","1","5412","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_instructions","","instructions","559","569227","0.0-3.0-0.0-0.0","25","53725","male","1","9708","","[{""page_index"":0,""viewing_time"":3492},{""page_index"":1,""viewing_time"":401},{""page_index"":2,""viewing_time"":614},{""page_index"":3,""viewing_time"":665},{""page_index"":4,""viewing_time"":1453},{""page_index"":5,""viewing_time"":1747},{""page_index"":6,""viewing_time"":1335}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_comprehension_check","","survey-multi-choice","560","578253","0.0-3.0-0.0-1.0","25","53725","male","1","9019","{""Q0"":""True"",""Q1"":""True"",""Q2"":""Press one of the keys to select either the left or right scrambled images"",""Q3"":""Consider carefully and take your time (up to 3 seconds)"",""Q4"":""D""}","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","561","580437","0.0-3.0-0.0-2.0-0.0","25","53725","male","1","2179","","","","68","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_instructions","","instructions","562","585976","0.0-3.0-0.1-0.1","25","53725","male","1","5536","","[{""page_index"":0,""viewing_time"":2226},{""page_index"":1,""viewing_time"":430},{""page_index"":2,""viewing_time"":275},{""page_index"":3,""viewing_time"":295},{""page_index"":4,""viewing_time"":429},{""page_index"":5,""viewing_time"":916},{""page_index"":6,""viewing_time"":965}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_comprehension_check","","survey-multi-choice","563","596012","0.0-3.0-0.1-1.1","25","53725","male","1","10029","{""Q0"":""True"",""Q1"":""True"",""Q2"":""Wait until an arrow comes up and then select the image the arrow is pointing at"",""Q3"":""Consider carefully and take your time (up to 3 seconds)"",""Q4"":""D""}","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","564","598376","0.0-3.0-1.0","25","53725","male","1","2360","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","565","601382","0.0-3.0-2.0-0.0","25","53725","male","1","null","","","","null","","0","","","598376","0","","","","1","","3000","332400","3006","334776","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","prac1","1","0","","original","1500","0","","","","","Stimuli/Practice_stims/Deliberation/anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","Stimuli/Practice_stims/Deliberation/becca-tapert-sY5RjMB1KkE-unsplash.jpg","","","","",""
"","deliberation_no_response","","html-keyboard-response","566","601688","0.0-3.0-2.0-3.0-0.0","25","53725","male","1","null","","","","null","","0","","","601382","","","","","1","","300","335400","306","337782","","","","","","","","","","","","","","","","","","0","","","","","","","","","1","",""
"","iti","","html-keyboard-response","567","602892","0.0-3.0-2.0-4.0","25","53725","male","1","null","","","","null","","0","","","601688","","","","","","","1200","335700","1204","338088","1200","","","","","","","","","","","","","","","","","0","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","568","605898","0.0-3.0-2.1-0.1","25","53725","male","1","null","","","","null","","0","","","602892","0","","","","1","","3000","336900","3006","339292","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","prac1","1","0","","original","1500","0","","","","","Stimuli/Practice_stims/Deliberation/anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","Stimuli/Practice_stims/Deliberation/becca-tapert-sY5RjMB1KkE-unsplash.jpg","","","","",""
"","deliberation_no_response","","html-keyboard-response","569","606203","0.0-3.0-2.1-3.1-0.1","25","53725","male","1","null","","","","null","","0","","","605898","","","","","1","","300","339900","305","342298","","","","","","","","","","","","","","","","","","0","","","","","","","","","1","",""
"","iti","","html-keyboard-response","570","607409","0.0-3.0-2.1-4.1","25","53725","male","1","null","","","","null","","0","","","606203","","","","","","","1200","340200","1206","342603","1200","","","","","","","","","","","","","","","","","0","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","571","610416","0.0-3.0-2.2-0.2","25","53725","male","1","null","","","","null","","0","","","607409","0","","","","1","","3000","341400","3007","343809","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","prac1","1","0","","original","1500","0","","","","","Stimuli/Practice_stims/Deliberation/anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","Stimuli/Practice_stims/Deliberation/becca-tapert-sY5RjMB1KkE-unsplash.jpg","","","","",""
"","deliberation_no_response","","html-keyboard-response","572","610722","0.0-3.0-2.2-3.2-0.2","25","53725","male","1","null","","","","null","","0","","","610416","","","","","1","","300","344400","306","346816","","","","","","","","","","","","","","","","","","0","","","","","","","","","1","",""
"","iti","","html-keyboard-response","573","611927","0.0-3.0-2.2-4.2","25","53725","male","1","null","","","","null","","0","","","610722","","","","","","","1200","344700","1205","347122","1200","","","","","","","","","","","","","","","","","0","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","574","613977","0.0-3.0-2.3-0.3","25","53725","male","1","2046","","","","75","","0","","","611927","0","","","","0","","2046","345900","2050","348327","","","0","","","","","","","Stimuli/Practice_stims/Deliberation/becca-tapert-sY5RjMB1KkE-unsplash.jpg","Stimuli/Practice_stims/Deliberation/anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","prac1","1","0","","original","1500","0","","","","","Stimuli/Practice_stims/Deliberation/anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","Stimuli/Practice_stims/Deliberation/becca-tapert-sY5RjMB1KkE-unsplash.jpg","","","","",""
"","deliberation_confirmation","","html-keyboard-response","575","614937","0.0-3.0-2.3-2.3-0.3","25","53725","male","1","null","","","","null","","0","","","613977","","","","","","","954","347946","960","350377","954","","","","","","","","","","","","","","","","","0","","","","","","","","","","",""
"","iti","","html-keyboard-response","576","616143","0.0-3.0-2.3-4.3","25","53725","male","1","null","","","","null","","0","","","614937","","","","","","","1200","348900","1206","351337","1200","","","","","","","","","","","","","","","","","0","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","577","618649","0.0-3.0-4.0-0.0","25","53725","male","1","null","","","","null","","1","","","616143","0","","","","1","","2500","350100","2506","352543","","","","","","","","","","","","prac2","1","2500","left","scramble","2500","0","","","","","Stimuli/Practice_stims/Deliberation/scramble/scrambled_clay-banks-1KPfcPdbWFM-unsplash.jpg","Stimuli/Practice_stims/Deliberation/scramble/scrambled_melissa-keizer-sV4Pd8wq5_o-unsplash.jpg","","","","",""
"","scramble_prompt","","html-keyboard-response","578","619154","0.0-3.0-4.0-1.0-0.0","25","53725","male","1","null","","","","null","","1","","","618649","","","","","","","500","352600","505","355049","500","","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","0","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","579","619460","0.0-3.0-4.0-3.0-0.0","25","53725","male","1","null","","","","null","","1","","","619154","","","","","1","","300","353100","306","355554","","","","","","","","","","","","","","","","","","0","","","","","","","","","1","",""
"","iti","","html-keyboard-response","580","621665","0.0-3.0-4.0-4.0","25","53725","male","1","null","","","","null","","1","","","619460","","","","","","","2200","353400","2205","355860","2200","","","","","","","","","","","","","","","","","0","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","581","624171","0.0-3.0-4.1-0.1","25","53725","male","1","null","","","","null","","1","","","621665","0","","","","1","","2500","355600","2506","358065","","","","","","","","","","","","prac2","1","2500","left","scramble","2500","0","","","","","Stimuli/Practice_stims/Deliberation/scramble/scrambled_clay-banks-1KPfcPdbWFM-unsplash.jpg","Stimuli/Practice_stims/Deliberation/scramble/scrambled_melissa-keizer-sV4Pd8wq5_o-unsplash.jpg","","","","",""
"","scramble_prompt","","html-keyboard-response","582","624499","0.0-3.0-4.1-1.1-0.1","25","53725","male","1","324","","","","68","","1","","","624171","","","","","0","","324","358100","328","360571","500","","1","","","","","","","Stimuli/Practice_stims/Deliberation/scramble/scrambled_clay-banks-1KPfcPdbWFM-unsplash.jpg","Stimuli/Practice_stims/Deliberation/scramble/scrambled_melissa-keizer-sV4Pd8wq5_o-unsplash.jpg","","","","","","","0","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","583","624680","0.0-3.0-4.1-2.1-0.1","25","53725","male","1","null","","","","null","","1","","","624499","","","","","","","176","358424","181","360899","176","","","","","","","","","","","","","","","","","0","","","","","","","","","","",""
