"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","missed_checkup","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","show_reward","","html-keyboard-response","1072","1882963","0.0-4.0-26.0-2.0","35","95708","MALE","1","","","","75","no_gain","24","","","1881375","1","","","","0","","1500","141600","1588","140103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1073","1884507","0.0-4.0-26.0-3.0","35","95708","MALE","null","","","","null","","24","","","1882963","1","","","","","","1500","143700","1544","141691","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1074","1886019","0.0-4.0-27.0-0.0","35","95708","MALE","null","","","","null","","25","","","1884507","1","","1100","","","","1500","145200","1512","143235","","","","","","","","","","","","0","","","","2300","","","","","","","","","","","","","18","L","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1075","1887140","0.0-4.0-27.0-1.0","35","95708","MALE","null","","","","null","","25","","","1886019","1","","","","","","1100","146700","1121","144747","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1076","1888678","0.0-4.0-27.0-2.0","35","95708","MALE","69","","","","68","gain","25","","","1887140","1","","","","0","","1500","147800","1538","145868","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1077","1891117","0.0-4.0-27.0-3.0","35","95708","MALE","null","","","","null","","25","","","1888678","1","","","","","","2300","148900","2439","147406","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1078","1892688","0.0-4.0-28.0-0.0","35","95708","MALE","null","","","","null","","26","","","1891117","1","","1900","","","","1500","151200","1571","149845","","","","","","","","","","","","0","","","","3600","","","","","","","","","","","","","26","C","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1079","1894637","0.0-4.0-28.0-1.0","35","95708","MALE","null","","","","null","","26","","","1892688","1","","","","","","1900","152700","1949","151416","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1080","1896171","0.0-4.0-28.0-2.0","35","95708","MALE","129","","","","75","no_gain","26","","","1894637","1","","","","0","","1500","154600","1534","153365","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1081","1899810","0.0-4.0-28.0-3.0","35","95708","MALE","null","","","","null","","26","","","1896171","1","","","","","","3600","156500","3639","154899","3600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1082","1901388","0.0-4.0-29.0-0.0","35","95708","MALE","null","","","","null","","27","","","1899810","1","","1500","","","","1500","160100","1578","158538","","","","","","","","","","","","0","","","","1900","","","","","","","","","","","","","42","G","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1083","1902919","0.0-4.0-29.0-1.0","35","95708","MALE","null","","","","null","","27","","","1901388","1","","","","","","1500","161600","1531","160116","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1084","1904453","0.0-4.0-29.0-2.0","35","95708","MALE","74","","","","75","no_gain","27","","","1902919","1","","","","0","","1500","163100","1534","161647","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1085","1906365","0.0-4.0-29.0-3.0","35","95708","MALE","null","","","","null","","27","","","1904453","1","","","","","","1900","164600","1912","163181","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1086","1907915","0.0-4.0-30.0-0.0","35","95708","MALE","null","","","","null","","28","","","1906365","1","","2700","","","","1500","166500","1550","165093","","","","","","","","","","","","0","","","","1700","","","","","","","","","","","","","26","C","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1087","1910672","0.0-4.0-30.0-1.0","35","95708","MALE","null","","","","null","","28","","","1907915","1","","","","","","2700","168000","2757","166643","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1088","1912201","0.0-4.0-30.0-2.0","35","95708","MALE","339","","","","75","no_gain","28","","","1910672","1","","","","0","","1500","170700","1529","169400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","339","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1089","1913931","0.0-4.0-30.0-3.0","35","95708","MALE","null","","","","null","","28","","","1912201","1","","","","","","1700","173400","1730","170929","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1090","1915479","0.0-4.0-31.0-0.0","35","95708","MALE","null","","","","null","","29","","","1913931","1","","1900","","","","1500","175100","1548","172659","","","","","","","","","","","","0","","","","1700","","","","","","","","","","","","","2","A","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1091","1917395","0.0-4.0-31.0-1.0","35","95708","MALE","null","","","","null","","29","","","1915479","1","","","","","","1900","176600","1916","174207","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1092","1918917","0.0-4.0-31.0-2.0","35","95708","MALE","264","","","","68","gain","29","","","1917395","1","","","","0","","1500","178500","1522","176123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","264","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1093","1920631","0.0-4.0-31.0-3.0","35","95708","MALE","null","","","","null","","29","","","1918917","1","","","","","","1700","180400","1714","177645","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1094","1922164","0.0-4.0-32.0-0.0","35","95708","MALE","null","","","","null","","30","","","1920631","1","","2900","","","","1500","182100","1533","179359","","","","","","","","","","","","0","","","","2300","","","","","","","","","","","","","42","G","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1095","1925077","0.0-4.0-32.0-1.0","35","95708","MALE","null","","","","null","","30","","","1922164","1","","","","","","2900","183600","2913","180892","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1096","1926593","0.0-4.0-32.0-2.0","35","95708","MALE","159","","","","75","no_gain","30","","","1925077","1","","","","0","","1500","186500","1516","183805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","159","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1097","1928973","0.0-4.0-32.0-3.0","35","95708","MALE","null","","","","null","","30","","","1926593","1","","","","","","2300","189400","2380","185321","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1098","1930488","0.0-4.0-33.0-0.0","35","95708","MALE","null","","","","null","","31","","","1928973","1","","3100","","","","1500","191700","1515","187701","","","","","","","","","","","","0","","","","1500","","","","","","","","","","","","","28","F","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1099","1933602","0.0-4.0-33.0-1.0","35","95708","MALE","null","","","","null","","31","","","1930488","1","","","","","","3100","193200","3114","189216","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1100","1935116","0.0-4.0-33.0-2.0","35","95708","MALE","19","","","","75","no_gain","31","","","1933602","1","","","","0","","1500","196300","1514","192330","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1101","1936628","0.0-4.0-33.0-3.0","35","95708","MALE","null","","","","null","","31","","","1935116","1","","","","","","1500","199400","1512","193844","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1102","1938154","0.0-4.0-34.0-0.0","35","95708","MALE","null","","","","null","","32","","","1936628","1","","2700","","","","1500","200900","1526","195356","","","","","","","","","","","","0","","","","3800","","","","","","","","","","","","","31","I","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1103","1940880","0.0-4.0-34.0-1.0","35","95708","MALE","null","","","","null","","32","","","1938154","1","","","","","","2700","202400","2726","196882","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1104","1942427","0.0-4.0-34.0-2.0","35","95708","MALE","139","","","","75","no_gain","32","","","1940880","1","","","","0","","1500","205100","1547","199608","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1105","1946257","0.0-4.0-34.0-3.0","35","95708","MALE","null","","","","null","","32","","","1942427","1","","","","","","3800","207800","3830","201155","3800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1106","1947803","0.0-4.0-35.0-0.0","35","95708","MALE","null","","","","null","","33","","","1946257","1","","2300","","","","1500","211600","1546","204985","","","","","","","","","","","","0","","","","1800","","","","","","","","","","","","","17","H","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1107","1950120","0.0-4.0-35.0-1.0","35","95708","MALE","null","","","","null","","33","","","1947803","1","","","","","","2300","213100","2317","206531","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1108","1951644","0.0-4.0-35.0-2.0","35","95708","MALE","130","","","","75","no_gain","33","","","1950120","1","","","","0","","1500","215400","1524","208848","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1109","1953467","0.0-4.0-35.0-3.0","35","95708","MALE","null","","","","null","","33","","","1951644","1","","","","","","1800","217700","1823","210372","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1110","1954988","0.0-4.0-36.0-0.0","35","95708","MALE","null","","","","null","","34","","","1953467","1","","1600","","","","1500","219500","1521","212195","","","","","","","","","","","","0","","","","1500","","","","","","","","","","","","","21","B","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1111","1956598","0.0-4.0-36.0-1.0","35","95708","MALE","null","","","","null","","34","","","1954988","1","","","","","","1600","221000","1610","213716","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1112","1958124","0.0-4.0-36.0-2.0","35","95708","MALE","25","","","","75","no_gain","34","","","1956598","1","","","","0","","1500","222600","1526","215326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1113","1959645","0.0-4.0-36.0-3.0","35","95708","MALE","null","","","","null","","34","","","1958124","1","","","","","","1500","224200","1521","216852","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1114","1961221","0.0-4.0-37.0-0.0","35","95708","MALE","null","","","","null","","35","","","1959645","1","","3300","","","","1500","225700","1576","218373","","","","","","","","","","","","0","","","","2700","","","","","","","","","","","","","43","E","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1115","1964549","0.0-4.0-37.0-1.0","35","95708","MALE","null","","","","null","","35","","","1961221","1","","","","","","3300","227200","3328","219949","3300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1116","1966076","0.0-4.0-37.0-2.0","35","95708","MALE","645","","","","68","gain","35","","","1964549","1","","","","0","","1500","230500","1527","223277","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","645","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1117","1968794","0.0-4.0-37.0-3.0","35","95708","MALE","null","","","","null","","35","","","1966076","1","","","","","","2700","233800","2718","224804","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1118","1970312","0.0-4.0-38.0-0.0","35","95708","MALE","null","","","","null","","36","","","1968794","1","","1100","","","","1500","236500","1518","227522","","","","","","","","","","","","0","","","","2100","","","","","","","","","","","","","18","L","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1119","1971446","0.0-4.0-38.0-1.0","35","95708","MALE","null","","","","null","","36","","","1970312","1","","","","","","1100","238000","1134","229040","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1120","1972979","0.0-4.0-38.0-2.0","35","95708","MALE","106","","","","75","no_gain","36","","","1971446","1","","","","0","","1500","239100","1533","230174","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1121","1975148","0.0-4.0-38.0-3.0","35","95708","MALE","null","","","","null","","36","","","1972979","1","","","","","","2100","240200","2169","231707","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1122","1976663","0.0-4.0-39.0-0.0","35","95708","MALE","null","","","","null","","37","","","1975148","1","","2600","","","","1500","242300","1515","233876","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","","46","J","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1123","1979288","0.0-4.0-39.0-1.0","35","95708","MALE","null","","","","null","","37","","","1976663","1","","","","","","2600","243800","2625","235391","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1124","1980833","0.0-4.0-39.0-2.0","35","95708","MALE","37","","","","68","gain","37","","","1979288","1","","","","0","","1500","246400","1545","238016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1125","1982252","0.0-4.0-39.0-3.0","35","95708","MALE","null","","","","null","","37","","","1980833","1","","","","","","1400","249000","1419","239561","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1126","1983780","0.0-4.0-40.0-0.0","35","95708","MALE","null","","","","null","","38","","","1982252","1","","2900","","","","1500","250400","1528","240980","","","","","","","","","","","","0","","","","1500","","","","","","","","","","","","","39","D","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1127","1986721","0.0-4.0-40.0-1.0","35","95708","MALE","null","","","","null","","38","","","1983780","1","","","","","","2900","251900","2941","242508","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1128","1988230","0.0-4.0-40.0-2.0","35","95708","MALE","25","","","","75","no_gain","38","","","1986721","1","","","","0","","1500","254800","1509","245449","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1129","1989766","0.0-4.0-40.0-3.0","35","95708","MALE","null","","","","null","","38","","","1988230","1","","","","","","1500","257700","1536","246958","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1130","1991356","0.0-4.0-41.0-0.0","35","95708","MALE","null","","","","null","","39","","","1989766","1","","3100","","","","1500","259200","1590","248494","","","","","","","","","","","","0","","","","3100","","","","","","","","","","","","","45","K","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1131","1994471","0.0-4.0-41.0-1.0","35","95708","MALE","null","","","","null","","39","","","1991356","1","","","","","","3100","260700","3115","250084","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1132","1995990","0.0-4.0-41.0-2.0","35","95708","MALE","674","","","","68","gain","39","","","1994471","1","","","","0","","1500","263800","1519","253199","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","674","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1133","1999187","0.0-4.0-41.0-3.0","35","95708","MALE","null","","","","null","","39","","","1995990","1","","","","","","3100","266900","3197","254718","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_learning_run_over","","html-keyboard-response","1134","1999211","0.0-4.0-41.0-5.0-0.0","35","95708","MALE","9","","","","68","","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","1135","2002644","0.0-4.0-41.0-5.0-1.0","35","95708","MALE","3423","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1136","2004159","0.0-4.0-42.0-0.0","35","95708","MALE","null","","","","null","","40","","","2002644","2","","2400","","","","1500","0","1515","0","","","","","","","","","","","","0","","","","2600","","","","","","","","","","","","","26","C","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1137","2006574","0.0-4.0-42.0-1.0","35","95708","MALE","null","","","","null","","40","","","2004159","2","","","","","","2400","1500","2415","1515","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1138","2008090","0.0-4.0-42.0-2.0","35","95708","MALE","172","","","","68","gain","40","","","2006574","2","","","","0","","1500","3900","1516","3930","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1139","2010712","0.0-4.0-42.0-3.0","35","95708","MALE","null","","","","null","","40","","","2008090","2","","","","","","2600","6300","2622","5446","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1140","2012220","0.0-4.0-43.0-0.0","35","95708","MALE","null","","","","null","","41","","","2010712","2","","2200","","","","1500","8900","1508","8068","","","","","","","","","","","","0","","","","1200","","","","","","","","","","","","","39","D","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1141","2014435","0.0-4.0-43.0-1.0","35","95708","MALE","null","","","","null","","41","","","2012220","2","","","","","","2200","10400","2215","9576","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1142","2015952","0.0-4.0-43.0-2.0","35","95708","MALE","98","","","","68","gain","41","","","2014435","2","","","","0","","1500","12600","1517","11791","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1143","2017176","0.0-4.0-43.0-3.0","35","95708","MALE","null","","","","null","","41","","","2015952","2","","","","","","1200","14800","1224","13308","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1144","2018695","0.0-4.0-44.0-0.0","35","95708","MALE","null","","","","null","","42","","","2017176","2","","1100","","","","1500","16000","1519","14532","","","","","","","","","","","","0","","","","1000","","","","","","","","","","","","","17","H","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1145","2019809","0.0-4.0-44.0-1.0","35","95708","MALE","null","","","","null","","42","","","2018695","2","","","","","","1100","17500","1114","16051","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1146","2021353","0.0-4.0-44.0-2.0","35","95708","MALE","75","","","","68","gain","42","","","2019809","2","","","","0","","1500","18600","1544","17165","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1147","2022362","0.0-4.0-44.0-3.0","35","95708","MALE","null","","","","null","","42","","","2021353","2","","","","","","1000","19700","1009","18709","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1148","2023881","0.0-4.0-45.0-0.0","35","95708","MALE","null","","","","null","","43","","","2022362","2","","1400","","","","1500","20700","1519","19718","","","","","","","","","","","","0","","","","2000","","","","","","","","","","","","","45","K","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1149","2025295","0.0-4.0-45.0-1.0","35","95708","MALE","null","","","","null","","43","","","2023881","2","","","","","","1400","22200","1414","21237","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1150","2026810","0.0-4.0-45.0-2.0","35","95708","MALE","115","","","","75","no_gain","43","","","2025295","2","","","","0","","1500","23600","1515","22651","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1151","2028833","0.0-4.0-45.0-3.0","35","95708","MALE","null","","","","null","","43","","","2026810","2","","","","","","2000","25000","2023","24166","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1152","2030353","0.0-4.0-46.0-0.0","35","95708","MALE","null","","","","null","","44","","","2028833","2","","1100","","","","1500","27000","1520","26189","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","","28","F","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1153","2031472","0.0-4.0-46.0-1.0","35","95708","MALE","null","","","","null","","44","","","2030353","2","","","","","","1100","28500","1119","27709","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1154","2033007","0.0-4.0-46.0-2.0","35","95708","MALE","73","","","","75","no_gain","44","","","2031472","2","","","","0","","1500","29600","1535","28828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1155","2034419","0.0-4.0-46.0-3.0","35","95708","MALE","null","","","","null","","44","","","2033007","2","","","","","","1400","30700","1412","30363","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1156","2035943","0.0-4.0-47.0-0.0","35","95708","MALE","null","","","","null","","45","","","2034419","2","","2200","","","","1500","32100","1524","31775","","","","","","","","","","","","0","","","","1700","","","","","","","","","","","","","46","J","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1157","2038161","0.0-4.0-47.0-1.0","35","95708","MALE","null","","","","null","","45","","","2035943","2","","","","","","2200","33600","2218","33299","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1158","2039687","0.0-4.0-47.0-2.0","35","95708","MALE","956","","","","68","gain","45","","","2038161","2","","","","0","","1500","35800","1526","35517","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","956","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1159","2041408","0.0-4.0-47.0-3.0","35","95708","MALE","null","","","","null","","45","","","2039687","2","","","","","","1700","38000","1721","37043","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1160","2042933","0.0-4.0-48.0-0.0","35","95708","MALE","null","","","","null","","46","","","2041408","2","","2900","","","","1500","39700","1525","38764","","","","","","","","","","","","0","","","","5600","","","","","","","","","","","","","21","B","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1161","2045849","0.0-4.0-48.0-1.0","35","95708","MALE","null","","","","null","","46","","","2042933","2","","","","","","2900","41200","2916","40289","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1162","2047383","0.0-4.0-48.0-2.0","35","95708","MALE","213","","","","75","no_gain","46","","","2045849","2","","","","0","","1500","44100","1534","43205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1163","2053010","0.0-4.0-48.0-3.0","35","95708","MALE","null","","","","null","","46","","","2047383","2","","","","","","5600","47000","5627","44739","5600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
