"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","missed_checkup","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","show_reward","","html-keyboard-response","1113","1495047","0.0-4.0-46.0-2.0","33","23013","female","856","","","","75","no_gain","44","","","1493531","2","","","","0","","1500","36100","1516","33254","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","856","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1114","1496365","0.0-4.0-46.0-3.0","33","23013","female","null","","","","null","","44","","","1495047","2","","","","","","1300","38400","1318","34770","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1115","1497883","0.0-4.0-47.0-0.0","33","23013","female","null","","","","null","","45","","","1496365","2","","1500","","","","1500","39700","1518","36088","","","","","","","","","","","","0","","","","2000","","","","","","","","","","","","15","J","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1116","1499393","0.0-4.0-47.0-1.0","33","23013","female","null","","","","null","","45","","","1497883","2","","","","","","1500","41200","1510","37606","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1117","1500906","0.0-4.0-47.0-2.0","33","23013","female","null","","","","null","no_response","45","","","1499393","2","","","","1","","1500","42700","1513","39116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1118","1502919","0.0-4.0-47.0-3.0","33","23013","female","null","","","","null","","45","","","1500906","2","","","","","","2000","44200","2013","40629","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1119","1504441","0.0-4.0-48.0-0.0","33","23013","female","null","","","","null","","46","","","1502919","2","","2000","","","","1500","46200","1522","42642","","","","","","","","","","","","0","","","","4300","","","","","","","","","","","","14","B","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1120","1506456","0.0-4.0-48.0-1.0","33","23013","female","null","","","","null","","46","","","1504441","2","","","","","","2000","47700","2015","44164","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1121","1507977","0.0-4.0-48.0-2.0","33","23013","female","843","","","","75","no_gain","46","","","1506456","2","","","","0","","1500","49700","1521","46179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","843","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1122","1512315","0.0-4.0-48.0-3.0","33","23013","female","null","","","","null","","46","","","1507977","2","","","","","","4300","51700","4338","47700","4300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1123","1513835","0.0-4.0-49.0-0.0","33","23013","female","null","","","","null","","47","","","1512315","2","","3300","","","","1500","56000","1520","52038","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","28","E","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1124","1517213","0.0-4.0-49.0-1.0","33","23013","female","null","","","","null","","47","","","1513835","2","","","","","","3300","57500","3378","53558","3300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1125","1518734","0.0-4.0-49.0-2.0","33","23013","female","900","","","","75","no_gain","47","","","1517213","2","","","","0","","1500","60800","1521","56936","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1126","1520049","0.0-4.0-49.0-3.0","33","23013","female","null","","","","null","","47","","","1518734","2","","","","","","1300","64100","1315","58457","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1127","1521565","0.0-4.0-50.0-0.0","33","23013","female","null","","","","null","","48","","","1520049","2","","2200","","","","1500","65400","1516","59772","","","","","","","","","","","","0","","","","2300","","","","","","","","","","","","33","I","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1128","1523786","0.0-4.0-50.0-1.0","33","23013","female","null","","","","null","","48","","","1521565","2","","","","","","2200","66900","2221","61288","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1129","1525306","0.0-4.0-50.0-2.0","33","23013","female","870","","","","68","gain","48","","","1523786","2","","","","0","","1500","69100","1520","63509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","870","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1130","1527624","0.0-4.0-50.0-3.0","33","23013","female","null","","","","null","","48","","","1525306","2","","","","","","2300","71300","2318","65029","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1131","1529165","0.0-4.0-51.0-0.0","33","23013","female","null","","","","null","","49","","","1527624","2","","1100","","","","1500","73600","1541","67347","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","38","A","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1132","1530280","0.0-4.0-51.0-1.0","33","23013","female","null","","","","null","","49","","","1529165","2","","","","","","1100","75100","1115","68888","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1133","1531791","0.0-4.0-51.0-2.0","33","23013","female","773","","","","75","no_gain","49","","","1530280","2","","","","0","","1500","76200","1511","70003","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","773","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1134","1533215","0.0-4.0-51.0-3.0","33","23013","female","null","","","","null","","49","","","1531791","2","","","","","","1400","77300","1424","71514","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1135","1534734","0.0-4.0-52.0-0.0","33","23013","female","null","","","","null","","50","","","1533215","2","","1400","","","","1500","78700","1519","72938","","","","","","","","","","","","0","","","","2500","","","","","","","","","","","","45","G","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1136","1536157","0.0-4.0-52.0-1.0","33","23013","female","null","","","","null","","50","","","1534734","2","","","","","","1400","80200","1423","74457","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1137","1537673","0.0-4.0-52.0-2.0","33","23013","female","1219","","","","68","gain","50","","","1536157","2","","","","0","","1500","81600","1516","75880","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1219","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1138","1540195","0.0-4.0-52.0-3.0","33","23013","female","null","","","","null","","50","","","1537673","2","","","","","","2500","83000","2522","77396","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1139","1541718","0.0-4.0-53.0-0.0","33","23013","female","null","","","","null","","51","","","1540195","2","","2300","","","","1500","85500","1523","79918","","","","","","","","","","","","0","","","","1800","","","","","","","","","","","","20","L","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1140","1544035","0.0-4.0-53.0-1.0","33","23013","female","null","","","","null","","51","","","1541718","2","","","","","","2300","87000","2317","81441","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1141","1545561","0.0-4.0-53.0-2.0","33","23013","female","766","","","","68","gain","51","","","1544035","2","","","","0","","1500","89300","1526","83758","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","766","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1142","1547380","0.0-4.0-53.0-3.0","33","23013","female","null","","","","null","","51","","","1545561","2","","","","","","1800","91600","1819","85284","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1143","1548935","0.0-4.0-54.0-0.0","33","23013","female","null","","","","null","","52","","","1547380","2","","2000","","","","1500","93400","1555","87103","","","","","","","","","","","","0","","","","3700","","","","","","","","","","","","34","C","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1144","1550952","0.0-4.0-54.0-1.0","33","23013","female","null","","","","null","","52","","","1548935","2","","","","","","2000","94900","2017","88658","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1145","1552475","0.0-4.0-54.0-2.0","33","23013","female","null","","","","null","no_response","52","","","1550952","2","","","","1","","1500","96900","1523","90675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1146","1556198","0.0-4.0-54.0-3.0","33","23013","female","null","","","","null","","52","","","1552475","2","","","","","","3700","98900","3723","92198","3700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1147","1557711","0.0-4.0-55.0-0.0","33","23013","female","null","","","","null","","53","","","1556198","2","","1400","","","","1500","102600","1513","95921","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","17","F","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1148","1559196","0.0-4.0-55.0-1.0","33","23013","female","null","","","","null","","53","","","1557711","2","","","","","","1400","104100","1485","97434","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1149","1560711","0.0-4.0-55.0-2.0","33","23013","female","935","","","","75","no_gain","53","","","1559196","2","","","","0","","1500","105500","1515","98919","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1150","1562131","0.0-4.0-55.0-3.0","33","23013","female","null","","","","null","","53","","","1560711","2","","","","","","1400","106900","1420","100434","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1151","1563665","0.0-4.0-56.0-0.0","33","23013","female","null","","","","null","","54","","","1562131","2","","1100","","","","1500","108300","1534","101854","","","","","","","","","","","","0","","","","1600","","","","","","","","","","","","45","G","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1152","1564780","0.0-4.0-56.0-1.0","33","23013","female","null","","","","null","","54","","","1563665","2","","","","","","1100","109800","1115","103388","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1153","1566298","0.0-4.0-56.0-2.0","33","23013","female","1290","","","","68","gain","54","","","1564780","2","","","","0","","1500","110900","1518","104503","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1290","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1154","1567913","0.0-4.0-56.0-3.0","33","23013","female","null","","","","null","","54","","","1566298","2","","","","","","1600","112000","1615","106021","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1155","1569441","0.0-4.0-57.0-0.0","33","23013","female","null","","","","null","","55","","","1567913","2","","2700","","","","1500","113600","1528","107636","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","15","J","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1156","1572156","0.0-4.0-57.0-1.0","33","23013","female","null","","","","null","","55","","","1569441","2","","","","","","2700","115100","2715","109164","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1157","1573670","0.0-4.0-57.0-2.0","33","23013","female","1031","","","","68","gain","55","","","1572156","2","","","","0","","1500","117800","1514","111879","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1031","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1158","1574991","0.0-4.0-57.0-3.0","33","23013","female","null","","","","null","","55","","","1573670","2","","","","","","1300","120500","1321","113393","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1159","1576509","0.0-4.0-58.0-0.0","33","23013","female","null","","","","null","","56","","","1574991","2","","1100","","","","1500","121800","1518","114714","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","22","D","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1160","1577630","0.0-4.0-58.0-1.0","33","23013","female","null","","","","null","","56","","","1576509","2","","","","","","1100","123300","1121","116232","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1161","1579183","0.0-4.0-58.0-2.0","33","23013","female","946","","","","68","gain","56","","","1577630","2","","","","0","","1500","124400","1553","117353","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","946","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1162","1580528","0.0-4.0-58.0-3.0","33","23013","female","null","","","","null","","56","","","1579183","2","","","","","","1300","125500","1345","118906","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1163","1582050","0.0-4.0-59.0-0.0","33","23013","female","null","","","","null","","57","","","1580528","2","","1200","","","","1500","126800","1522","120251","","","","","","","","","","","","0","","","","1100","","","","","","","","","","","","38","A","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1164","1583264","0.0-4.0-59.0-1.0","33","23013","female","null","","","","null","","57","","","1582050","2","","","","","","1200","128300","1214","121773","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1165","1584778","0.0-4.0-59.0-2.0","33","23013","female","888","","","","75","no_gain","57","","","1583264","2","","","","0","","1500","129500","1514","122987","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","888","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1166","1585896","0.0-4.0-59.0-3.0","33","23013","female","null","","","","null","","57","","","1584778","2","","","","","","1100","130700","1118","124501","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1167","1587417","0.0-4.0-60.0-0.0","33","23013","female","null","","","","null","","58","","","1585896","2","","1400","","","","1500","131800","1521","125619","","","","","","","","","","","","0","","","","1500","","","","","","","","","","","","28","E","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1168","1588829","0.0-4.0-60.0-1.0","33","23013","female","null","","","","null","","58","","","1587417","2","","","","","","1400","133300","1412","127140","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1169","1590350","0.0-4.0-60.0-2.0","33","23013","female","933","","","","75","no_gain","58","","","1588829","2","","","","0","","1500","134700","1521","128552","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1170","1591865","0.0-4.0-60.0-3.0","33","23013","female","null","","","","null","","58","","","1590350","2","","","","","","1500","136100","1515","130073","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1171","1593386","0.0-4.0-61.0-0.0","33","23013","female","null","","","","null","","59","","","1591865","2","","2000","","","","1500","137600","1521","131588","","","","","","","","","","","","0","","","","4200","","","","","","","","","","","","18","H","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1172","1595414","0.0-4.0-61.0-1.0","33","23013","female","null","","","","null","","59","","","1593386","2","","","","","","2000","139100","2028","133109","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1173","1596937","0.0-4.0-61.0-2.0","33","23013","female","845","","","","68","gain","59","","","1595414","2","","","","0","","1500","141100","1523","135137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","845","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1174","1601150","0.0-4.0-61.0-3.0","33","23013","female","null","","","","null","","59","","","1596937","2","","","","","","4200","143100","4213","136660","4200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1175","1602681","0.0-4.0-62.0-0.0","33","23013","female","null","","","","null","","60","","","1601150","2","","1300","","","","1500","147300","1531","140873","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","20","L","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1176","1604002","0.0-4.0-62.0-1.0","33","23013","female","null","","","","null","","60","","","1602681","2","","","","","","1300","148800","1321","142404","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1177","1605518","0.0-4.0-62.0-2.0","33","23013","female","1079","","","","68","gain","60","","","1604002","2","","","","0","","1500","150100","1516","143725","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1079","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1178","1606942","0.0-4.0-62.0-3.0","33","23013","female","null","","","","null","","60","","","1605518","2","","","","","","1400","151400","1424","145241","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1179","1608464","0.0-4.0-63.0-0.0","33","23013","female","null","","","","null","","61","","","1606942","2","","1200","","","","1500","152800","1522","146665","","","","","","","","","","","","0","","","","1500","","","","","","","","","","","","43","K","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1180","1609681","0.0-4.0-63.0-1.0","33","23013","female","null","","","","null","","61","","","1608464","2","","","","","","1200","154300","1217","148187","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1181","1611196","0.0-4.0-63.0-2.0","33","23013","female","1233","","","","75","no_gain","61","","","1609681","2","","","","0","","1500","155500","1515","149404","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1233","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1182","1612706","0.0-4.0-63.0-3.0","33","23013","female","null","","","","null","","61","","","1611196","2","","","","","","1500","156700","1510","150919","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1183","1614226","0.0-4.0-64.0-0.0","33","23013","female","null","","","","null","","62","","","1612706","2","","1800","","","","1500","158200","1520","152429","","","","","","","","","","","","0","","","","1000","","","","","","","","","","","","14","B","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1184","1616050","0.0-4.0-64.0-1.0","33","23013","female","null","","","","null","","62","","","1614226","2","","","","","","1800","159700","1824","153949","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1185","1617566","0.0-4.0-64.0-2.0","33","23013","female","926","","","","75","no_gain","62","","","1616050","2","","","","0","","1500","161500","1516","155773","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","926","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1186","1618576","0.0-4.0-64.0-3.0","33","23013","female","null","","","","null","","62","","","1617566","2","","","","","","1000","163300","1010","157289","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1187","1620101","0.0-4.0-65.0-0.0","33","23013","female","null","","","","null","","63","","","1618576","2","","2900","","","","1500","164300","1525","158299","","","","","","","","","","","","0","","","","1800","","","","","","","","","","","","33","I","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1188","1623017","0.0-4.0-65.0-1.0","33","23013","female","null","","","","null","","63","","","1620101","2","","","","","","2900","165800","2916","159824","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1189","1624527","0.0-4.0-65.0-2.0","33","23013","female","1172","","","","68","gain","63","","","1623017","2","","","","0","","1500","168700","1510","162740","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1172","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1190","1626340","0.0-4.0-65.0-3.0","33","23013","female","null","","","","null","","63","","","1624527","2","","","","","","1800","171600","1813","164250","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1191","1627853","0.0-4.0-66.0-0.0","33","23013","female","null","","","","null","","64","","","1626340","2","","1400","","","","1500","173400","1513","166063","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","22","D","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1192","1629267","0.0-4.0-66.0-1.0","33","23013","female","null","","","","null","","64","","","1627853","2","","","","","","1400","174900","1414","167576","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1193","1630783","0.0-4.0-66.0-2.0","33","23013","female","926","","","","68","gain","64","","","1629267","2","","","","0","","1500","176300","1516","168990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","926","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1194","1632207","0.0-4.0-66.0-3.0","33","23013","female","null","","","","null","","64","","","1630783","2","","","","","","1400","177700","1424","170506","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1195","1633726","0.0-4.0-67.0-0.0","33","23013","female","null","","","","null","","65","","","1632207","2","","1800","","","","1500","179100","1519","171930","","","","","","","","","","","","0","","","","3300","","","","","","","","","","","","20","L","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1196","1635544","0.0-4.0-67.0-1.0","33","23013","female","null","","","","null","","65","","","1633726","2","","","","","","1800","180600","1818","173449","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1197","1637124","0.0-4.0-67.0-2.0","33","23013","female","789","","","","68","gain","65","","","1635544","2","","","","0","","1500","182400","1580","175267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","789","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1198","1640453","0.0-4.0-67.0-3.0","33","23013","female","null","","","","null","","65","","","1637124","2","","","","","","3300","184200","3329","176847","3300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1199","1641972","0.0-4.0-68.0-0.0","33","23013","female","null","","","","null","","66","","","1640453","2","","2500","","","","1500","187500","1519","180176","","","","","","","","","","","","0","","","","2200","","","","","","","","","","","","43","K","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1200","1644487","0.0-4.0-68.0-1.0","33","23013","female","null","","","","null","","66","","","1641972","2","","","","","","2500","189000","2515","181695","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1201","1646011","0.0-4.0-68.0-2.0","33","23013","female","913","","","","75","no_gain","66","","","1644487","2","","","","0","","1500","191500","1524","184210","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","913","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1202","1648225","0.0-4.0-68.0-3.0","33","23013","female","null","","","","null","","66","","","1646011","2","","","","","","2200","194000","2214","185734","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1203","1649747","0.0-4.0-69.0-0.0","33","23013","female","null","","","","null","","67","","","1648225","2","","2900","","","","1500","196200","1522","187948","","","","","","","","","","","","0","","","","1200","","","","","","","","","","","","18","H","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1204","1652671","0.0-4.0-69.0-1.0","33","23013","female","null","","","","null","","67","","","1649747","2","","","","","","2900","197700","2924","189470","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1205","1654198","0.0-4.0-69.0-2.0","33","23013","female","983","","","","68","gain","67","","","1652671","2","","","","0","","1500","200600","1527","192394","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","983","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1206","1655430","0.0-4.0-69.0-3.0","33","23013","female","null","","","","null","","67","","","1654198","2","","","","","","1200","203500","1232","193921","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
