"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions","","html-keyboard-response","1788","4548723","0.0-5.0-167.0-0.0","34","40201","male","1","","","","75","","165","","","","4548711","3","","","","0","","1","44481","12","45244","","0","38","44","objects","objects","","","","","","0","","","","1100","3","44","38","objects","objects","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","75","70","","","","","","","","","unchosen","1","gain6","no_gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1789","4549231","0.0-5.0-167.0-1.0-0.0","34","40201","male","null","","","","null","","165","","","","4548723","3","","","","","","500","44482","508","45256","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1790","4550342","0.0-5.0-167.0-3.0","34","40201","male","null","","","","null","","165","","","","4549231","3","","","","","","1100","44982","1111","45764","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1791","4550430","0.0-5.0-168.0-0.0","34","40201","male","76","","","","68","","166","","","","4550342","3","","","","0","","76","46082","88","46875","","1","16","27","faces","body_parts","","","","","","0","","","","3100","3","16","27","faces","body_parts","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","68","70","","","","","","","","","chosen","0","no_gain6","gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1792","4550948","0.0-5.0-168.0-1.0-0.0","34","40201","male","null","","","","null","","166","","","","4550430","3","","","","","","500","46158","518","46963","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1793","4554070","0.0-5.0-168.0-3.0","34","40201","male","null","","","","null","","166","","","","4550948","3","","","","","","3100","46658","3122","47481","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1794","4554111","0.0-5.0-169.0-0.0","34","40201","male","30","","","","75","","167","","","","4554070","3","","","","0","","30","49758","41","50603","","0","5","38","outdoor_scenes","objects","","","","","","0","","","","1500","3","38","5","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","70","66","","","","","","","","","unchosen","0","no_gain5","gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1795","4554622","0.0-5.0-169.0-1.0-0.0","34","40201","male","null","","","","null","","167","","","","4554111","3","","","","","","500","49788","511","50644","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1796","4556145","0.0-5.0-169.0-3.0","34","40201","male","null","","","","null","","167","","","","4554622","3","","","","","","1500","50288","1523","51155","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1797","4556184","0.0-5.0-170.0-0.0","34","40201","male","29","","","","68","","168","","","","4556145","3","","","","0","","29","51788","39","52678","","1","28","27","body_parts","body_parts","","","","","","0","","","","1000","3","28","27","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","85","70","","","","","","","","","chosen","0","no_gain4","gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1798","4556703","0.0-5.0-170.0-1.0-0.0","34","40201","male","null","","","","null","","168","","","","4556184","3","","","","","","500","51817","519","52717","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1799","4557721","0.0-5.0-170.0-3.0","34","40201","male","null","","","","null","","168","","","","4556703","3","","","","","","1000","52317","1018","53236","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1800","4557755","0.0-5.0-171.0-0.0","34","40201","male","20","","","","68","","169","","","","4557721","3","","","","0","","20","53317","34","54254","","1","38","12","objects","faces","","","","","","0","","","","1500","3","38","12","objects","faces","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","70","73","","","","","","","","","unchosen","0","no_gain5","gain2","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1801","4558270","0.0-5.0-171.0-1.0-0.0","34","40201","male","null","","","","null","","169","","","","4557755","3","","","","","","500","53337","515","54288","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1802","4559789","0.0-5.0-171.0-3.0","34","40201","male","null","","","","null","","169","","","","4558270","3","","","","","","1500","53837","1519","54803","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1803","4559806","0.0-5.0-172.0-0.0","34","40201","male","1","","","","68","","170","","","","4559789","3","","","","0","","1","55337","17","56322","","1","23","26","faces","body_parts","","","","","","0","","","","1400","3","23","26","faces","body_parts","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","87","69","","","","","","","","","chosen","0","no_gain3","gain2","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1804","4560339","0.0-5.0-172.0-1.0-0.0","34","40201","male","null","","","","null","","170","","","","4559806","3","","","","","","500","55338","533","56339","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1805","4561752","0.0-5.0-172.0-3.0","34","40201","male","null","","","","null","","170","","","","4560339","3","","","","","","1400","55838","1413","56872","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1806","4561966","0.0-5.0-173.0-0.0","34","40201","male","201","","","","68","","171","","","","4561752","3","","","","0","","201","57238","214","58285","","1","15","8","faces","outdoor_scenes","","","","","","0","","","","3500","3","15","8","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","67","61","","","","","","","","","chosen","1","gain1","no_gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1807","4562477","0.0-5.0-173.0-1.0-0.0","34","40201","male","null","","","","null","","171","","","","4561966","3","","","","","","500","57439","511","58499","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1808","4565995","0.0-5.0-173.0-3.0","34","40201","male","null","","","","null","","171","","","","4562477","3","","","","","","3500","57939","3518","59010","3500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1809","4566056","0.0-5.0-174.0-0.0","34","40201","male","43","","","","68","","172","","","","4565995","3","","","","0","","43","61439","61","62528","","1","28","26","body_parts","body_parts","","","","","","0","","","","1600","3","28","26","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","85","69","","","","","","","","","chosen","0","no_gain4","gain2","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1810","4566576","0.0-5.0-174.0-1.0-0.0","34","40201","male","null","","","","null","","172","","","","4566056","3","","","","","","500","61482","520","62589","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1811","4568191","0.0-5.0-174.0-3.0","34","40201","male","null","","","","null","","172","","","","4566576","3","","","","","","1600","61982","1615","63109","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1812","4568376","0.0-5.0-175.0-0.0","34","40201","male","172","","","","68","","173","","","","4568191","3","","","","0","","172","63582","185","64724","","1","3","43","outdoor_scenes","objects","","","","","","0","","","","2200","3","3","43","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","72","60","","","","","","","","","unchosen","0","no_gain4","gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1813","4568897","0.0-5.0-175.0-1.0-0.0","34","40201","male","null","","","","null","","173","","","","4568376","3","","","","","","500","63754","521","64909","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1814","4571117","0.0-5.0-175.0-3.0","34","40201","male","null","","","","null","","173","","","","4568897","3","","","","","","2200","64254","2220","65430","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1815","4571136","0.0-5.0-176.0-0.0","34","40201","male","3","","","","68","","174","","","","4571117","3","","","","0","","3","66454","19","67650","","1","0","12","outdoor_scenes","faces","","","","","","0","","","","1200","3","0","12","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","82","73","","","","","","","","","unchosen","0","no_gain3","gain2","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1816","4571651","0.0-5.0-176.0-1.0-0.0","34","40201","male","null","","","","null","","174","","","","4571136","3","","","","","","500","66457","515","67669","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1817","4572866","0.0-5.0-176.0-3.0","34","40201","male","null","","","","null","","174","","","","4571651","3","","","","","","1200","66957","1215","68184","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1818","4572981","0.0-5.0-177.0-0.0","34","40201","male","103","","","","75","","175","","","","4572866","3","","","","0","","103","68157","115","69399","","0","36","12","objects","faces","","","","","","0","","","","1900","3","12","36","faces","objects","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","73","74","","","","","","","","","unchosen","1","gain2","no_gain2","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1819","4573501","0.0-5.0-177.0-1.0-0.0","34","40201","male","null","","","","null","","175","","","","4572981","3","","","","","","500","68260","520","69514","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1820","4575412","0.0-5.0-177.0-3.0","34","40201","male","null","","","","null","","175","","","","4573501","3","","","","","","1900","68760","1911","70034","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1821","4575581","0.0-5.0-178.0-0.0","34","40201","male","156","","","","68","","176","","","","4575412","3","","","","0","","156","70660","169","71945","","1","16","17","faces","faces","","","","","","0","","","","2000","3","16","17","faces","faces","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","68","69","","","","","","","","","chosen","0","no_gain6","gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1822","4576100","0.0-5.0-178.0-1.0-0.0","34","40201","male","null","","","","null","","176","","","","4575581","3","","","","","","500","70816","519","72114","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1823","4578120","0.0-5.0-178.0-3.0","34","40201","male","null","","","","null","","176","","","","4576100","3","","","","","","2000","71316","2020","72633","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1824","4578245","0.0-5.0-179.0-0.0","34","40201","male","115","","","","75","","177","","","","4578120","3","","","","0","","115","73316","125","74653","","0","14","1","faces","outdoor_scenes","","","","","","0","","","","1800","3","1","14","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","61","70","","","","","","","","","chosen","1","gain6","no_gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1825","4578760","0.0-5.0-179.0-1.0-0.0","34","40201","male","null","","","","null","","177","","","","4578245","3","","","","","","500","73431","515","74778","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1826","4580573","0.0-5.0-179.0-3.0","34","40201","male","null","","","","null","","177","","","","4578760","3","","","","","","1800","73931","1813","75293","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1827","4580790","0.0-5.0-180.0-0.0","34","40201","male","205","","","","68","","178","","","","4580573","3","","","","0","","205","75731","217","77106","","1","14","26","faces","body_parts","","","","","","0","","","","2200","3","14","26","faces","body_parts","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","70","69","","","","","","","","","chosen","0","no_gain1","gain2","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1828","4581312","0.0-5.0-180.0-1.0-0.0","34","40201","male","null","","","","null","","178","","","","4580790","3","","","","","","500","75936","522","77323","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1829","4583527","0.0-5.0-180.0-3.0","34","40201","male","null","","","","null","","178","","","","4581312","3","","","","","","2200","76436","2215","77845","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1830","4583693","0.0-5.0-181.0-0.0","34","40201","male","154","","","","75","","179","","","","4583527","3","","","","0","","154","78636","166","80060","","0","5","36","outdoor_scenes","objects","","","","","","0","","","","2300","3","36","5","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","74","66","","","","","","","","","unchosen","0","no_gain2","gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1831","4584216","0.0-5.0-181.0-1.0-0.0","34","40201","male","null","","","","null","","179","","","","4583693","3","","","","","","500","78790","523","80226","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1832","4586535","0.0-5.0-181.0-3.0","34","40201","male","null","","","","null","","179","","","","4584216","3","","","","","","2300","79290","2319","80749","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1833","4586631","0.0-5.0-182.0-0.0","34","40201","male","81","","","","75","","180","","","","4586535","3","","","","0","","81","81590","96","83068","","0","23","1","faces","outdoor_scenes","","","","","","0","","","","4300","3","1","23","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","61","87","","","","","","","","","chosen","1","gain6","no_gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1834","4587153","0.0-5.0-182.0-1.0-0.0","34","40201","male","null","","","","null","","180","","","","4586631","3","","","","","","500","81671","522","83164","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1835","4591474","0.0-5.0-182.0-3.0","34","40201","male","null","","","","null","","180","","","","4587153","3","","","","","","4300","82171","4321","83686","4300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1836","4591744","0.0-5.0-183.0-0.0","34","40201","male","255","","","","75","","181","","","","4591474","3","","","","0","","255","86471","270","88007","","0","23","17","faces","faces","","","","","","0","","","","1600","3","17","23","faces","faces","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","69","87","","","","","","","","","chosen","1","gain5","no_gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1837","4592260","0.0-5.0-183.0-1.0-0.0","34","40201","male","null","","","","null","","181","","","","4591744","3","","","","","","500","86726","516","88277","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1838","4593887","0.0-5.0-183.0-3.0","34","40201","male","null","","","","null","","181","","","","4592260","3","","","","","","1600","87226","1627","88793","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1839","4593909","0.0-5.0-184.0-0.0","34","40201","male","6","","","","75","","182","","","","4593887","3","","","","0","","6","88826","22","90420","","0","39","36","objects","objects","","","","","","0","","","","1600","3","36","39","objects","objects","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","74","78","","","","","","","","","unchosen","0","no_gain2","gain4","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1840","4594425","0.0-5.0-184.0-1.0-0.0","34","40201","male","null","","","","null","","182","","","","4593909","3","","","","","","500","88832","516","90442","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1841","4596040","0.0-5.0-184.0-3.0","34","40201","male","null","","","","null","","182","","","","4594425","3","","","","","","1600","89332","1615","90958","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1842","4596142","0.0-5.0-185.0-0.0","34","40201","male","91","","","","75","","183","","","","4596040","3","","","","0","","91","90932","102","92573","","0","32","5","body_parts","outdoor_scenes","","","","","","0","","","","1100","3","5","32","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","66","66","","","","","","","","","unchosen","1","gain3","no_gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1843","4596661","0.0-5.0-185.0-1.0-0.0","34","40201","male","null","","","","null","","183","","","","4596142","3","","","","","","500","91023","519","92675","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1844","4597781","0.0-5.0-185.0-3.0","34","40201","male","null","","","","null","","183","","","","4596661","3","","","","","","1100","91523","1120","93194","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1845","4597836","0.0-5.0-186.0-0.0","34","40201","male","43","","","","75","","184","","","","4597781","3","","","","0","","43","92623","55","94314","","0","16","1","faces","outdoor_scenes","","","","","","0","","","","1000","3","1","16","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","61","68","","","","","","","","","chosen","1","gain6","no_gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1846","4598354","0.0-5.0-186.0-1.0-0.0","34","40201","male","null","","","","null","","184","","","","4597836","3","","","","","","500","92666","518","94369","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1847","4599377","0.0-5.0-186.0-3.0","34","40201","male","null","","","","null","","184","","","","4598354","3","","","","","","1000","93166","1023","94887","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1848","4599544","0.0-5.0-187.0-0.0","34","40201","male","155","","","","75","","185","","","","4599377","3","","","","0","","155","94166","167","95910","","0","17","14","faces","faces","","","","","","0","","","","1000","3","14","17","faces","faces","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","70","69","","","","","","","","","chosen","0","no_gain1","gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1849","4600060","0.0-5.0-187.0-1.0-0.0","34","40201","male","null","","","","null","","185","","","","4599544","3","","","","","","500","94321","516","96077","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1850","4601078","0.0-5.0-187.0-3.0","34","40201","male","null","","","","null","","185","","","","4600060","3","","","","","","1000","94821","1018","96593","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1851","4601177","0.0-5.0-188.0-0.0","34","40201","male","86","","","","75","","186","","","","4601078","3","","","","0","","86","95821","99","97611","","0","43","32","objects","body_parts","","","","","","0","","","","3000","3","32","43","body_parts","objects","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","66","60","","","","","","","","","unchosen","0","no_gain1","gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1852","4601697","0.0-5.0-188.0-1.0-0.0","34","40201","male","null","","","","null","","186","","","","4601177","3","","","","","","500","95907","520","97710","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1853","4604717","0.0-5.0-188.0-3.0","34","40201","male","null","","","","null","","186","","","","4601697","3","","","","","","3000","96407","3020","98230","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1854","4604884","0.0-5.0-189.0-0.0","34","40201","male","155","","","","75","","187","","","","4604717","3","","","","0","","155","99407","167","101250","","0","14","34","faces","body_parts","","","","","","0","","","","1000","3","34","14","body_parts","faces","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","46","70","","","","","","","","","chosen","1","gain4","no_gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1855","4605404","0.0-5.0-189.0-1.0-0.0","34","40201","male","null","","","","null","","187","","","","4604884","3","","","","","","500","99562","520","101417","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1856","4606426","0.0-5.0-189.0-3.0","34","40201","male","null","","","","null","","187","","","","4605404","3","","","","","","1000","100062","1022","101937","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1857","4606625","0.0-5.0-190.0-0.0","34","40201","male","184","","","","68","","188","","","","4606426","3","","","","0","","184","101062","199","102959","","1","27","23","body_parts","faces","","","","","","0","","","","1600","3","27","23","body_parts","faces","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","70","87","","","","","","","","","chosen","1","gain3","no_gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1858","4607141","0.0-5.0-190.0-1.0-0.0","34","40201","male","null","","","","null","","188","","","","4606625","3","","","","","","500","101246","516","103158","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1859","4608763","0.0-5.0-190.0-3.0","34","40201","male","null","","","","null","","188","","","","4607141","3","","","","","","1600","101746","1622","103674","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
