"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","warning","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions_confirmation","","html-keyboard-response","1565","2693752","0.0-5.0-97.0-1.0-0.0","25","64283","Male","null","","","","null","","95","","","2693246","2","","","","","","500","66503","506","67082","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1566","2695458","0.0-5.0-97.0-3.0","25","64283","Male","null","","","","null","","95","","","2693752","2","","","","","","1700","67003","1706","67588","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1567","2696246","0.0-5.0-98.0-0.0","25","64283","Male","782","","","","68","","96","","","2695458","2","","","","0","","782","68703","788","69294","","1","40","38","objects","objects","","","","","","0","","","","3100","2","40","38","objects","objects","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","49","63","","","","","","","","unchosen","1","gain5","no_gain1","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1568","2696753","0.0-5.0-98.0-1.0-0.0","25","64283","Male","null","","","","null","","96","","","2696246","2","","","","","","500","69485","507","70082","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1569","2699860","0.0-5.0-98.0-3.0","25","64283","Male","null","","","","null","","96","","","2696753","2","","","","","","3100","69985","3107","70589","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1570","2701017","0.0-5.0-99.0-0.0","25","64283","Male","1151","","","","75","","97","","","2699860","2","","","","0","","1151","73085","1157","73696","","0","30","29","body_parts","body_parts","","","","","","0","","","","1300","2","29","30","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","63","30","","","","","","","","chosen","1","gain1","no_gain6","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1571","2701530","0.0-5.0-99.0-1.0-0.0","25","64283","Male","null","","","","null","","97","","","2701017","2","","","","","","500","74236","513","74853","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1572","2702843","0.0-5.0-99.0-3.0","25","64283","Male","null","","","","null","","97","","","2701530","2","","","","","","1300","74736","1313","75366","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1573","2703991","0.0-5.0-100.0-0.0","25","64283","Male","1136","","","","68","","98","","","2702843","2","","","","0","","1136","76036","1148","76679","","1","41","10","objects","outdoor_scenes","","","","","","0","","","","2100","2","41","10","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","53","78","","","","","","","","unchosen","0","no_gain2","gain1","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1574","2704495","0.0-5.0-100.0-1.0-0.0","25","64283","Male","null","","","","null","","98","","","2703991","2","","","","","","500","77172","504","77827","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1575","2706601","0.0-5.0-100.0-3.0","25","64283","Male","null","","","","null","","98","","","2704495","2","","","","","","2100","77672","2106","78331","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1576","2707333","0.0-5.0-101.0-0.0","25","64283","Male","728","","","","68","","99","","","2706601","2","","","","0","","728","79772","732","80437","","1","1","0","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1000","2","1","0","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","79","72","","","","","","","","chosen","1","gain2","no_gain3","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1577","2707842","0.0-5.0-101.0-1.0-0.0","25","64283","Male","null","","","","null","","99","","","2707333","2","","","","","","500","80500","509","81169","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1578","2708853","0.0-5.0-101.0-3.0","25","64283","Male","null","","","","null","","99","","","2707842","2","","","","","","1000","81000","1011","81678","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1579","2709597","0.0-5.0-102.0-0.0","25","64283","Male","733","","","","68","","100","","","2708853","2","","","","0","","733","82000","744","82689","","1","1","21","outdoor_scenes","faces","","","","","","0","","","","1200","2","1","21","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","79","45","","","","","","","","chosen","1","gain2","no_gain2","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1580","2710114","0.0-5.0-102.0-1.0-0.0","25","64283","Male","null","","","","null","","100","","","2709597","2","","","","","","500","82733","517","83433","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1581","2711329","0.0-5.0-102.0-3.0","25","64283","Male","null","","","","null","","100","","","2710114","2","","","","","","1200","83233","1215","83950","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1582","2712022","0.0-5.0-103.0-0.0","25","64283","Male","676","","","","68","","101","","","2711329","2","","","","0","","676","84433","693","85165","","1","3","34","outdoor_scenes","body_parts","","","","","","0","","","","1700","2","3","34","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","91","36","","","","","","","","chosen","1","gain3","no_gain1","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1583","2712538","0.0-5.0-103.0-1.0-0.0","25","64283","Male","null","","","","null","","101","","","2712022","2","","","","","","500","85109","516","85858","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1584","2714245","0.0-5.0-103.0-3.0","25","64283","Male","null","","","","null","","101","","","2712538","2","","","","","","1700","85609","1707","86374","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1585","2715504","0.0-5.0-104.0-0.0","25","64283","Male","1252","","","","68","","102","","","2714245","2","","","","0","","1252","87309","1259","88081","","1","32","40","body_parts","objects","","","","","","0","","","","1100","2","32","40","body_parts","objects","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","41","49","","","","","","","","unchosen","0","no_gain5","gain5","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1586","2716013","0.0-5.0-104.0-1.0-0.0","25","64283","Male","null","","","","null","","102","","","2715504","2","","","","","","500","88561","509","89340","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1587","2717120","0.0-5.0-104.0-3.0","25","64283","Male","null","","","","null","","102","","","2716013","2","","","","","","1100","89061","1107","89849","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1588","2717759","0.0-5.0-105.0-0.0","25","64283","Male","632","","","","75","","103","","","2717120","2","","","","0","","632","90161","639","90956","","0","18","30","faces","body_parts","","","","","","0","","","","1900","2","30","18","body_parts","faces","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","30","40","","","","","","","","chosen","0","no_gain6","gain5","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1589","2718277","0.0-5.0-105.0-1.0-0.0","25","64283","Male","null","","","","null","","103","","","2717759","2","","","","","","500","90793","518","91595","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1590","2720186","0.0-5.0-105.0-3.0","25","64283","Male","null","","","","null","","103","","","2718277","2","","","","","","1900","91293","1909","92113","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1591","2720880","0.0-5.0-106.0-0.0","25","64283","Male","683","","","","75","","104","","","2720186","2","","","","0","","683","93193","694","94022","","0","3","21","outdoor_scenes","faces","","","","","","0","","","","4100","2","21","3","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","45","91","","","","","","","","chosen","0","no_gain2","gain3","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1592","2721390","0.0-5.0-106.0-1.0-0.0","25","64283","Male","null","","","","null","","104","","","2720880","2","","","","","","500","93876","510","94716","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1593","2725498","0.0-5.0-106.0-3.0","25","64283","Male","null","","","","null","","104","","","2721390","2","","","","","","4100","94376","4108","95226","4100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1594","2726744","0.0-5.0-107.0-0.0","25","64283","Male","1240","","","","68","","105","","","2725498","2","","","","0","","1240","98476","1246","99334","","1","38","4","objects","outdoor_scenes","","","","","","0","","","","1400","2","38","4","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","63","82","","","","","","","","unchosen","0","no_gain1","gain4","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1595","2727251","0.0-5.0-107.0-1.0-0.0","25","64283","Male","null","","","","null","","105","","","2726744","2","","","","","","500","99716","507","100580","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1596","2728659","0.0-5.0-107.0-3.0","25","64283","Male","null","","","","null","","105","","","2727251","2","","","","","","1400","100216","1408","101087","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1597","2729766","0.0-5.0-108.0-0.0","25","64283","Male","1100","","","","75","","106","","","2728659","2","","","","0","","1100","101616","1107","102495","","0","36","44","objects","objects","","","","","","0","","","","2400","2","44","36","objects","objects","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","46","55","","","","","","","","unchosen","0","no_gain4","gain2","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1598","2730271","0.0-5.0-108.0-1.0-0.0","25","64283","Male","null","","","","null","","106","","","2729766","2","","","","","","500","102716","505","103602","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1599","2732676","0.0-5.0-108.0-3.0","25","64283","Male","null","","","","null","","106","","","2730271","2","","","","","","2400","103216","2405","104107","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1600","2733298","0.0-5.0-109.0-0.0","25","64283","Male","607","","","","75","","107","","","2732676","2","","","","0","","607","105616","622","106512","","0","29","17","body_parts","faces","","","","","","0","","","","1200","2","17","29","faces","body_parts","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","28","63","","","","","","","","chosen","0","no_gain5","gain1","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1601","2733810","0.0-5.0-109.0-1.0-0.0","25","64283","Male","null","","","","null","","107","","","2733298","2","","","","","","500","106223","512","107134","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1602","2735018","0.0-5.0-109.0-3.0","25","64283","Male","null","","","","null","","107","","","2733810","2","","","","","","1200","106723","1208","107646","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1603","2735819","0.0-5.0-110.0-0.0","25","64283","Male","791","","","","68","","108","","","2735018","2","","","","0","","791","107923","801","108854","","1","14","38","faces","objects","","","","","","0","","","","1500","2","14","38","faces","objects","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","56","63","","","","","","","","unchosen","1","gain6","no_gain1","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1604","2736333","0.0-5.0-110.0-1.0-0.0","25","64283","Male","null","","","","null","","108","","","2735819","2","","","","","","500","108714","514","109655","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1605","2737842","0.0-5.0-110.0-3.0","25","64283","Male","null","","","","null","","108","","","2736333","2","","","","","","1500","109214","1509","110169","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1606","2738960","0.0-5.0-111.0-0.0","25","64283","Male","1109","","","","68","","109","","","2737842","2","","","","0","","1109","110714","1118","111678","","1","10","45","outdoor_scenes","objects","","","","","","0","","","","3200","2","10","45","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","78","65","","","","","","","","unchosen","1","gain1","no_gain6","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1607","2739469","0.0-5.0-111.0-1.0-0.0","25","64283","Male","null","","","","null","","109","","","2738960","2","","","","","","500","111823","509","112796","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1608","2742681","0.0-5.0-111.0-3.0","25","64283","Male","null","","","","null","","109","","","2739469","2","","","","","","3200","112323","3212","113305","3200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1609","2743373","0.0-5.0-112.0-0.0","25","64283","Male","675","","","","75","","110","","","2742681","2","","","","0","","675","115523","692","116517","","0","1","17","outdoor_scenes","faces","","","","","","0","","","","1800","2","17","1","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","28","79","","","","","","","","chosen","0","no_gain5","gain2","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1610","2743883","0.0-5.0-112.0-1.0-0.0","25","64283","Male","null","","","","null","","110","","","2743373","2","","","","","","500","116198","510","117209","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1611","2745695","0.0-5.0-112.0-3.0","25","64283","Male","null","","","","null","","110","","","2743883","2","","","","","","1800","116698","1812","117719","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1612","2746529","0.0-5.0-113.0-0.0","25","64283","Male","821","","","","68","","111","","","2745695","2","","","","0","","821","118498","834","119531","","1","32","10","body_parts","outdoor_scenes","","","","","","0","","","","1100","2","32","10","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","41","78","","","","","","","","unchosen","0","no_gain5","gain1","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1613","2747038","0.0-5.0-113.0-1.0-0.0","25","64283","Male","null","","","","null","","111","","","2746529","2","","","","","","500","119319","509","120365","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1614","2748144","0.0-5.0-113.0-3.0","25","64283","Male","null","","","","null","","111","","","2747038","2","","","","","","1100","119819","1106","120874","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1615","2748878","0.0-5.0-114.0-0.0","25","64283","Male","729","","","","75","","112","","","2748144","2","","","","0","","729","120919","734","121980","","0","45","36","objects","objects","","","","","","0","","","","1700","2","36","45","objects","objects","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","55","65","","","","","","","","unchosen","1","gain2","no_gain6","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1616","2749383","0.0-5.0-114.0-1.0-0.0","25","64283","Male","null","","","","null","","112","","","2748878","2","","","","","","500","121648","505","122714","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1617","2751092","0.0-5.0-114.0-3.0","25","64283","Male","null","","","","null","","112","","","2749383","2","","","","","","1700","122148","1709","123219","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1618","2751964","0.0-5.0-115.0-0.0","25","64283","Male","859","","","","68","","113","","","2751092","2","","","","0","","859","123848","872","124928","","1","28","8","body_parts","outdoor_scenes","","","","","","0","","","","2700","2","28","8","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","30","81","","","","","","","","chosen","1","gain6","no_gain4","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1619","2752472","0.0-5.0-115.0-1.0-0.0","25","64283","Male","null","","","","null","","113","","","2751964","2","","","","","","500","124707","508","125800","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1620","2755182","0.0-5.0-115.0-3.0","25","64283","Male","null","","","","null","","113","","","2752472","2","","","","","","2700","125207","2710","126308","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1621","2755909","0.0-5.0-116.0-0.0","25","64283","Male","720","","","","68","","114","","","2755182","2","","","","0","","720","127907","727","129018","","1","14","33","faces","body_parts","","","","","","0","","","","1100","2","14","33","faces","body_parts","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","56","10","","","","","","","","unchosen","1","gain6","no_gain3","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1622","2756415","0.0-5.0-116.0-1.0-0.0","25","64283","Male","null","","","","null","","114","","","2755909","2","","","","","","500","128627","506","129745","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1623","2757520","0.0-5.0-116.0-3.0","25","64283","Male","null","","","","null","","114","","","2756415","2","","","","","","1100","129127","1105","130251","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1624","2758134","0.0-5.0-117.0-0.0","25","64283","Male","608","","","","68","","115","","","2757520","2","","","","0","","608","130227","614","131356","","1","30","19","body_parts","faces","","","","","","0","","","","1100","2","30","19","body_parts","faces","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","30","49","","","","","","","","chosen","0","no_gain6","gain4","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1625","2758639","0.0-5.0-117.0-1.0-0.0","25","64283","Male","null","","","","null","","115","","","2758134","2","","","","","","500","130835","505","131970","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1626","2759744","0.0-5.0-117.0-3.0","25","64283","Male","null","","","","null","","115","","","2758639","2","","","","","","1100","131335","1105","132475","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1627","2760873","0.0-5.0-118.0-0.0","25","64283","Male","1121","","","","68","","116","","","2759744","2","","","","0","","1121","132435","1129","133580","","1","38","12","objects","faces","","","","","","0","","","","2400","2","38","12","objects","faces","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","63","46","","","","","","","","unchosen","0","no_gain1","gain3","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1628","2761382","0.0-5.0-118.0-1.0-0.0","25","64283","Male","null","","","","null","","116","","","2760873","2","","","","","","500","133556","509","134709","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1629","2763788","0.0-5.0-118.0-3.0","25","64283","Male","null","","","","null","","116","","","2761382","2","","","","","","2400","134056","2406","135218","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1630","2764759","0.0-5.0-119.0-0.0","25","64283","Male","964","","","","68","","117","","","2763788","2","","","","0","","964","136456","971","137624","","1","3","30","outdoor_scenes","body_parts","","","","","","0","","","","3400","2","3","30","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","91","30","","","","","","","","chosen","1","gain3","no_gain6","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1631","2765276","0.0-5.0-119.0-1.0-0.0","25","64283","Male","null","","","","null","","117","","","2764759","2","","","","","","500","137420","517","138595","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1632","2768684","0.0-5.0-119.0-3.0","25","64283","Male","null","","","","null","","117","","","2765276","2","","","","","","3400","137920","3408","139112","3400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1633","2769373","0.0-5.0-120.0-0.0","25","64283","Male","675","","","","68","","118","","","2768684","2","","","","0","","675","141320","689","142520","","1","3","0","outdoor_scenes","outdoor_scenes","","","","","","0","","","","2000","2","3","0","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","91","72","","","","","","","","chosen","1","gain3","no_gain3","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1634","2769888","0.0-5.0-120.0-1.0-0.0","25","64283","Male","null","","","","null","","118","","","2769373","2","","","","","","500","141995","515","143209","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1635","2771897","0.0-5.0-120.0-3.0","25","64283","Male","null","","","","null","","118","","","2769888","2","","","","","","2000","142495","2009","143724","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1636","2772727","0.0-5.0-121.0-0.0","25","64283","Male","821","","","","68","","119","","","2771897","2","","","","0","","821","144495","830","145733","","1","45","12","objects","faces","","","","","","0","","","","2100","2","45","12","objects","faces","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","65","46","","","","","","","","unchosen","0","no_gain6","gain3","0","","","","","","","","","","","","","","","",""
