"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions_confirmation","","html-keyboard-response","1411","2783359","0.0-5.0-3.1-1.1-0.1","30","30126","female","null","","","","null","","1","","","2782835","0","","","","","","500","287333","524","274501","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1412","2784901","0.0-5.0-3.1-3.1","30","30126","female","null","","","","null","","1","","","2783359","0","","","","","","1500","287833","1542","275025","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1413","2786450","0.0-5.0-4.0-0.0","30","30126","female","null","","","","null","","2","","","2784901","0","","","","1","","1500","289333","1549","276567","","","NaN","NaN","NaN","NaN","NaN","","","","","","1","","","","2000","0","","","","","Stimuli/Practice_stims/Final_decisions/debby-hudson-FmCSSSGge-0-unsplash.jpg","Stimuli/Practice_stims/Final_decisions/florian-wehde-iVW7mZPwd4g-unsplash.jpg","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1414","2786808","0.0-5.0-4.0-2.0-0.0","30","30126","female","null","","","","null","","2","","","2786450","0","","","","1","","300","290833","358","278116","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1415","2788529","0.0-5.0-4.0-3.0","30","30126","female","null","","","","null","","2","","","2786808","0","","","","","","1700","291133","1721","278474","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1416","2789496","0.0-5.0-4.1-0.1","30","30126","female","951","","","","68","","2","","","2788529","0","","","","0","","951","292833","967","280195","","","1","","","","","","","","","","1","","","","2000","0","","","","","Stimuli/Practice_stims/Final_decisions/debby-hudson-FmCSSSGge-0-unsplash.jpg","Stimuli/Practice_stims/Final_decisions/florian-wehde-iVW7mZPwd4g-unsplash.jpg","","","","","","","","","","","","0","","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1417","2790068","0.0-5.0-4.1-1.1-0.1","30","30126","female","null","","","","null","","2","","","2789496","0","","","","","","500","293784","572","281162","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1418","2792086","0.0-5.0-4.1-3.1","30","30126","female","null","","","","null","","2","","","2790068","0","","","","","","2000","294284","2018","281734","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1419","2793445","0.0-5.0-5.0-0.0","30","30126","female","1330","","","","75","","3","","","2792086","0","","","","0","","1330","296284","1359","283752","","","0","","","","","","","","","","1","","","","1000","0","","","","","Stimuli/Practice_stims/Final_decisions/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","Stimuli/Practice_stims/Final_decisions/debby-hudson-FmCSSSGge-0-unsplash.jpg","","","","","","","","","","","","0","","","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1420","2793963","0.0-5.0-5.0-1.0-0.0","30","30126","female","null","","","","null","","3","","","2793445","0","","","","","","500","297614","518","285111","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1421","2794980","0.0-5.0-5.0-3.0","30","30126","female","null","","","","null","","3","","","2793963","0","","","","","","1000","298114","1017","285629","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","1422","2797173","0.0-5.0-5.0-4.0-0.0","30","30126","female","2163","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","1423","2799087","0.0-5.0-5.0-4.0-1.0","30","30126","female","1895","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1424","2800501","0.0-5.0-6.0-0.0","30","30126","female","1389","","","","75","","4","","","2799087","1","","","","0","","1389","0","1414","0","","","0","20","17","faces","faces","","","","","","0","","","","4700","1","17","20","faces","faces","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","32","44","","","","","","","","","unchosen","1","gain5","no_gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1425","2801028","0.0-5.0-6.0-1.0-0.0","30","30126","female","null","","","","null","","4","","","2800501","1","","","","","","500","1389","527","1414","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1426","2805745","0.0-5.0-6.0-3.0","30","30126","female","null","","","","null","","4","","","2801028","1","","","","","","4700","1889","4717","1941","4700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1427","2807082","0.0-5.0-7.0-0.0","30","30126","female","1313","","","","68","","5","","","2805745","1","","","","0","","1313","6589","1337","6658","","","1","11","18","outdoor_scenes","faces","","","","","","0","","","","2300","1","11","18","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","78","43","","","","","","","","","unchosen","1","gain3","no_gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1428","2807600","0.0-5.0-7.0-1.0-0.0","30","30126","female","null","","","","null","","5","","","2807082","1","","","","","","500","7902","518","7995","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1429","2809917","0.0-5.0-7.0-3.0","30","30126","female","null","","","","null","","5","","","2807600","1","","","","","","2300","8402","2317","8513","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1430","2811295","0.0-5.0-8.0-0.0","30","30126","female","1363","","","","68","","6","","","2809917","1","","","","0","","1363","10702","1378","10830","","","1","3","18","outdoor_scenes","faces","","","","","","0","","","","1100","1","3","18","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","59","43","","","","","","","","","unchosen","1","gain1","no_gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1431","2811827","0.0-5.0-8.0-1.0-0.0","30","30126","female","null","","","","null","","6","","","2811295","1","","","","","","500","12065","532","12208","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1432","2812957","0.0-5.0-8.0-3.0","30","30126","female","null","","","","null","","6","","","2811827","1","","","","","","1100","12565","1130","12740","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1433","2814494","0.0-5.0-9.0-0.0","30","30126","female","null","","","","null","","7","","","2812957","1","","","","1","","1500","13665","1537","13870","","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1600","1","39","24","objects","body_parts","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","67","42","","","","","","","","","chosen","0","no_gain4","gain5","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1434","2814831","0.0-5.0-9.0-2.0-0.0","30","30126","female","null","","","","null","","7","","","2814494","1","","","","1","","300","15165","337","15407","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1435","2816153","0.0-5.0-9.0-3.0","30","30126","female","null","","","","null","","7","","","2814831","1","","","","","","1300","15465","1322","15744","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1436","2817331","0.0-5.0-10.0-0.0","30","30126","female","1157","","","","68","","8","","","2816153","1","","","","0","","1157","16765","1178","17066","","","1","20","3","faces","outdoor_scenes","","","","","","0","","","","2300","1","20","3","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","44","59","","","","","","","","","unchosen","0","no_gain5","gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1437","2817862","0.0-5.0-10.0-1.0-0.0","30","30126","female","null","","","","null","","8","","","2817331","1","","","","","","500","17922","531","18244","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1438","2820177","0.0-5.0-10.0-3.0","30","30126","female","null","","","","null","","8","","","2817862","1","","","","","","2300","18422","2315","18775","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1439","2821778","0.0-5.0-11.0-0.0","30","30126","female","null","","","","null","","9","","","2820177","1","","","","1","","1500","20722","1601","21090","","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1500","1","39","36","objects","objects","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","67","14","","","","","","","","","chosen","0","no_gain4","gain1","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1440","2822100","0.0-5.0-11.0-2.0-0.0","30","30126","female","null","","","","null","","9","","","2821778","1","","","","1","","300","22222","322","22691","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1441","2823329","0.0-5.0-11.0-3.0","30","30126","female","null","","","","null","","9","","","2822100","1","","","","","","1200","22522","1229","23013","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1442","2824854","0.0-5.0-12.0-0.0","30","30126","female","null","","","","null","","10","","","2823329","1","","","","1","","1500","23722","1525","24242","","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1500","1","36","35","objects","body_parts","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","14","42","","","","","","","","","chosen","1","gain1","no_gain3","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1443","2825186","0.0-5.0-12.0-2.0-0.0","30","30126","female","null","","","","null","","10","","","2824854","1","","","","1","","300","25222","332","25767","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1444","2826458","0.0-5.0-12.0-3.0","30","30126","female","null","","","","null","","10","","","2825186","1","","","","","","1200","25522","1272","26099","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1445","2827140","0.0-5.0-13.0-0.0","30","30126","female","620","","","","68","","11","","","2826458","1","","","","0","","620","26722","682","27371","","","1","9","36","outdoor_scenes","objects","","","","","","0","","","","1200","1","9","36","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","59","14","","","","","","","","","chosen","0","no_gain1","gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1446","2827698","0.0-5.0-13.0-1.0-0.0","30","30126","female","null","","","","null","","11","","","2827140","1","","","","","","500","27342","558","28053","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1447","2828922","0.0-5.0-13.0-3.0","30","30126","female","null","","","","null","","11","","","2827698","1","","","","","","1200","27842","1224","28611","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1448","2830413","0.0-5.0-14.0-0.0","30","30126","female","1467","","","","75","","12","","","2828922","1","","","","0","","1467","29042","1491","29835","","","0","14","34","faces","body_parts","","","","","","0","","","","1300","1","34","14","body_parts","faces","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","15","19","","","","","","","","","unchosen","1","gain6","no_gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1449","2830935","0.0-5.0-14.0-1.0-0.0","30","30126","female","null","","","","null","","12","","","2830413","1","","","","","","500","30509","522","31326","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1450","2832289","0.0-5.0-14.0-3.0","30","30126","female","null","","","","null","","12","","","2830935","1","","","","","","1300","31009","1354","31848","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1451","2833752","0.0-5.0-15.0-0.0","30","30126","female","1441","","","","68","","13","","","2832289","1","","","","0","","1441","32309","1463","33202","","","1","9","47","outdoor_scenes","objects","","","","","","0","","","","1200","1","9","47","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","59","56","","","","","","","","","chosen","0","no_gain1","gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1452","2834278","0.0-5.0-15.0-1.0-0.0","30","30126","female","null","","","","null","","13","","","2833752","1","","","","","","500","33750","526","34665","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1453","2835498","0.0-5.0-15.0-3.0","30","30126","female","null","","","","null","","13","","","2834278","1","","","","","","1200","34250","1220","35191","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1454","2836837","0.0-5.0-16.0-0.0","30","30126","female","1319","","","","75","","14","","","2835498","1","","","","0","","1319","35450","1339","36411","","","0","2","34","outdoor_scenes","body_parts","","","","","","0","","","","4100","1","34","2","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","15","72","","","","","","","","","unchosen","1","gain6","no_gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1455","2837372","0.0-5.0-16.0-1.0-0.0","30","30126","female","null","","","","null","","14","","","2836837","1","","","","","","500","36769","535","37750","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1456","2841504","0.0-5.0-16.0-3.0","30","30126","female","null","","","","null","","14","","","2837372","1","","","","","","4100","37269","4132","38285","4100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1457","2842906","0.0-5.0-17.0-0.0","30","30126","female","1375","","","","75","","15","","","2841504","1","","","","0","","1375","41369","1402","42417","","","0","2","22","outdoor_scenes","faces","","","","","","0","","","","1200","1","22","2","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","46","72","","","","","","","","","unchosen","1","gain4","no_gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1458","2843420","0.0-5.0-17.0-1.0-0.0","30","30126","female","null","","","","null","","15","","","2842906","1","","","","","","500","42744","514","43819","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1459","2844649","0.0-5.0-17.0-3.0","30","30126","female","null","","","","null","","15","","","2843420","1","","","","","","1200","43244","1229","44333","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1460","2845996","0.0-5.0-18.0-0.0","30","30126","female","1307","","","","68","","16","","","2844649","1","","","","0","","1307","44444","1347","45562","","","1","24","46","body_parts","objects","","","","","","0","","","","1200","1","24","46","body_parts","objects","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","42","46","","","","","","","","","chosen","1","gain5","no_gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1461","2846512","0.0-5.0-18.0-1.0-0.0","30","30126","female","null","","","","null","","16","","","2845996","1","","","","","","500","45751","516","46909","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1462","2847753","0.0-5.0-18.0-3.0","30","30126","female","null","","","","null","","16","","","2846512","1","","","","","","1200","46251","1241","47425","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1463","2849289","0.0-5.0-19.0-0.0","30","30126","female","null","","","","null","","17","","","2847753","1","","","","1","","1500","47451","1536","48666","","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1600","1","10","11","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","68","78","","","","","","","","","unchosen","0","no_gain3","gain3","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1464","2849642","0.0-5.0-19.0-2.0-0.0","30","30126","female","null","","","","null","","17","","","2849289","1","","","","1","","300","48951","353","50202","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1465","2850962","0.0-5.0-19.0-3.0","30","30126","female","null","","","","null","","17","","","2849642","1","","","","","","1300","49251","1320","50555","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1466","2852104","0.0-5.0-20.0-0.0","30","30126","female","1125","","","","68","","18","","","2850962","1","","","","0","","1125","50551","1142","51875","","","1","39","12","objects","faces","","","","","","0","","","","1400","1","39","12","objects","faces","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","67","61","","","","","","","","","chosen","0","no_gain4","gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1467","2852624","0.0-5.0-20.0-1.0-0.0","30","30126","female","null","","","","null","","18","","","2852104","1","","","","","","500","51676","520","53017","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1468","2854052","0.0-5.0-20.0-3.0","30","30126","female","null","","","","null","","18","","","2852624","1","","","","","","1400","52176","1428","53537","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1469","2855197","0.0-5.0-21.0-0.0","30","30126","female","1126","","","","75","","19","","","2854052","1","","","","0","","1126","53576","1145","54965","","","0","42","18","objects","faces","","","","","","0","","","","4300","1","18","42","faces","objects","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","43","21","","","","","","","","","unchosen","0","no_gain2","gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1470","2855723","0.0-5.0-21.0-1.0-0.0","30","30126","female","null","","","","null","","19","","","2855197","1","","","","","","500","54702","526","56110","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1471","2860050","0.0-5.0-21.0-3.0","30","30126","female","null","","","","null","","19","","","2855723","1","","","","","","4300","55202","4327","56636","4300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1472","2861106","0.0-5.0-22.0-0.0","30","30126","female","1043","","","","68","","20","","","2860050","1","","","","0","","1043","59502","1056","60963","","","1","26","39","body_parts","objects","","","","","","0","","","","1500","1","26","39","body_parts","objects","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","41","67","","","","","","","","","chosen","1","gain2","no_gain4","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1473","2861629","0.0-5.0-22.0-1.0-0.0","30","30126","female","null","","","","null","","20","","","2861106","1","","","","","","500","60545","523","62019","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1474","2863149","0.0-5.0-22.0-3.0","30","30126","female","null","","","","null","","20","","","2861629","1","","","","","","1500","61045","1520","62542","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1475","2864116","0.0-5.0-23.0-0.0","30","30126","female","939","","","","75","","21","","","2863149","1","","","","0","","939","62545","967","64062","","","0","43","26","objects","body_parts","","","","","","0","","","","1400","1","26","43","body_parts","objects","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","41","82","","","","","","","","","chosen","1","gain2","no_gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1476","2864647","0.0-5.0-23.0-1.0-0.0","30","30126","female","null","","","","null","","21","","","2864116","1","","","","","","500","63484","531","65029","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1477","2866100","0.0-5.0-23.0-3.0","30","30126","female","null","","","","null","","21","","","2864647","1","","","","","","1400","63984","1453","65560","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1478","2867274","0.0-5.0-24.0-0.0","30","30126","female","1149","","","","68","","22","","","2866100","1","","","","0","","1149","65384","1174","67013","","","1","22","18","faces","faces","","","","","","0","","","","1300","1","22","18","faces","faces","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","46","43","","","","","","","","","unchosen","1","gain4","no_gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1479","2867822","0.0-5.0-24.0-1.0-0.0","30","30126","female","null","","","","null","","22","","","2867274","1","","","","","","500","66533","548","68187","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1480","2869165","0.0-5.0-24.0-3.0","30","30126","female","null","","","","null","","22","","","2867822","1","","","","","","1300","67033","1343","68735","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1481","2870338","0.0-5.0-25.0-0.0","30","30126","female","1159","","","","68","","23","","","2869165","1","","","","0","","1159","68333","1173","70078","","","1","42","32","objects","body_parts","","","","","","0","","","","1000","1","42","32","objects","body_parts","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","21","34","","","","","","","","","unchosen","1","gain2","no_gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1482","2870889","0.0-5.0-25.0-1.0-0.0","30","30126","female","null","","","","null","","23","","","2870338","1","","","","","","500","69492","551","71251","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1483","2871920","0.0-5.0-25.0-3.0","30","30126","female","null","","","","null","","23","","","2870889","1","","","","","","1000","69992","1031","71802","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
