"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","final_decisions_confirmation","","html-keyboard-response","1342","3674893","0.0-5.0-23.0-1.0-0.0","29","70197","female","null","","","","null","","21","","","3674371","1","","","","","","500","61390","522","62164","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1343","3675912","0.0-5.0-23.0-3.0","29","70197","female","null","","","","null","","21","","","3674893","1","","","","","","1000","61890","1019","62686","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1344","3676625","0.0-5.0-24.0-0.0","29","70197","female","700","","","","75","","22","","","3675912","1","","","","0","","700","62890","713","63705","","0","10","5","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1100","1","5","10","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","87","68","","","","","","","","","","chosen","1","gain4","no_gain4","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1345","3677139","0.0-5.0-24.0-1.0-0.0","29","70197","female","null","","","","null","","22","","","3676625","1","","","","","","500","63590","514","64418","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1346","3678258","0.0-5.0-24.0-3.0","29","70197","female","null","","","","null","","22","","","3677139","1","","","","","","1100","64090","1119","64932","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1347","3679189","0.0-5.0-25.0-0.0","29","70197","female","917","","","","68","","23","","","3678258","1","","","","0","","917","65190","931","66051","","1","13","25","faces","body_parts","","","","","","0","","","","1700","1","13","25","faces","body_parts","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","62","9","","","","","","","","","","unchosen","0","no_gain1","gain4","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1348","3679706","0.0-5.0-25.0-1.0-0.0","29","70197","female","null","","","","null","","23","","","3679189","1","","","","","","500","66107","517","66982","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1349","3681442","0.0-5.0-25.0-3.0","29","70197","female","null","","","","null","","23","","","3679706","1","","","","","","1700","66607","1736","67499","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1350","3682724","0.0-5.0-26.0-0.0","29","70197","female","1268","","","","68","","24","","","3681442","1","","","","0","","1268","68307","1282","69235","","1","33","15","body_parts","faces","","","","","","0","","","","2800","1","33","15","body_parts","faces","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","62","40","","","","","","","","","","unchosen","0","no_gain3","gain5","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1351","3683237","0.0-5.0-26.0-1.0-0.0","29","70197","female","null","","","","null","","24","","","3682724","1","","","","","","500","69575","513","70517","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1352","3686048","0.0-5.0-26.0-3.0","29","70197","female","null","","","","null","","24","","","3683237","1","","","","","","2800","70075","2811","71030","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1353","3686779","0.0-5.0-27.0-0.0","29","70197","female","718","","","","68","","25","","","3686048","1","","","","0","","718","72875","731","73841","","1","5","17","outdoor_scenes","faces","","","","","","0","","","","3200","1","5","17","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","87","78","","","","","","","","","","chosen","1","gain4","no_gain3","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1354","3687291","0.0-5.0-27.0-1.0-0.0","29","70197","female","null","","","","null","","25","","","3686779","1","","","","","","500","73593","512","74572","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1355","3690505","0.0-5.0-27.0-3.0","29","70197","female","null","","","","null","","25","","","3687291","1","","","","","","3200","74093","3214","75084","3200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1356","3691256","0.0-5.0-28.0-0.0","29","70197","female","739","","","","68","","26","","","3690505","1","","","","0","","739","77293","751","78298","","1","4","6","outdoor_scenes","outdoor_scenes","","","","","","0","","","","2000","1","4","6","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","74","63","","","","","","","","","","chosen","1","gain5","no_gain6","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1357","3691772","0.0-5.0-28.0-1.0-0.0","29","70197","female","null","","","","null","","26","","","3691256","1","","","","","","500","78032","516","79049","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1358","3693784","0.0-5.0-28.0-3.0","29","70197","female","null","","","","null","","26","","","3691772","1","","","","","","2000","78532","2012","79565","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1359","3695297","0.0-5.0-29.0-0.0","29","70197","female","null","","","","null","","27","","","3693784","1","","","","1","","1500","80532","1513","81577","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1600","1","33","11","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","62","67","","","","","","","","","","unchosen","0","no_gain3","gain3","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1360","3695614","0.0-5.0-29.0-2.0-0.0","29","70197","female","null","","","","null","","27","","","3695297","1","","","","1","","300","82032","317","83090","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1361","3696926","0.0-5.0-29.0-3.0","29","70197","female","null","","","","null","","27","","","3695614","1","","","","","","1300","82332","1312","83407","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1362","3697678","0.0-5.0-30.0-0.0","29","70197","female","740","","","","68","","28","","","3696926","1","","","","0","","740","83632","752","84719","","1","47","17","objects","faces","","","","","","0","","","","1300","1","47","17","objects","faces","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","24","78","","","","","","","","","","chosen","1","gain6","no_gain3","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1363","3698191","0.0-5.0-30.0-1.0-0.0","29","70197","female","null","","","","null","","28","","","3697678","1","","","","","","500","84372","513","85471","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1364","3699505","0.0-5.0-30.0-3.0","29","70197","female","null","","","","null","","28","","","3698191","1","","","","","","1300","84872","1314","85984","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1365","3701025","0.0-5.0-31.0-0.0","29","70197","female","null","","","","null","","29","","","3699505","1","","","","1","","1500","86172","1520","87298","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1200","1","15","37","faces","objects","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","40","58","","","","","","","","","","unchosen","1","gain5","no_gain5","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1366","3701361","0.0-5.0-31.0-2.0-0.0","29","70197","female","null","","","","null","","29","","","3701025","1","","","","1","","300","87672","336","88818","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1367","3702274","0.0-5.0-31.0-3.0","29","70197","female","null","","","","null","","29","","","3701361","1","","","","","","900","87972","913","89154","900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1368","3703182","0.0-5.0-32.0-0.0","29","70197","female","897","","","","75","","30","","","3702274","1","","","","0","","897","88872","908","90067","","0","11","28","outdoor_scenes","body_parts","","","","","","0","","","","3500","1","28","11","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","61","67","","","","","","","","","","unchosen","0","no_gain6","gain3","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1369","3703710","0.0-5.0-32.0-1.0-0.0","29","70197","female","null","","","","null","","30","","","3703182","1","","","","","","500","89769","528","90975","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1370","3707224","0.0-5.0-32.0-3.0","29","70197","female","null","","","","null","","30","","","3703710","1","","","","","","3500","90269","3514","91503","3500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1371","3707883","0.0-5.0-33.0-0.0","29","70197","female","645","","","","75","","31","","","3707224","1","","","","0","","645","93769","659","95017","","0","23","39","faces","objects","","","","","","0","","","","1800","1","39","23","objects","faces","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","66","73","","","","","","","","","","chosen","0","no_gain1","gain1","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1372","3708394","0.0-5.0-33.0-1.0-0.0","29","70197","female","null","","","","null","","31","","","3707883","1","","","","","","500","94414","511","95676","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1373","3710211","0.0-5.0-33.0-3.0","29","70197","female","null","","","","null","","31","","","3708394","1","","","","","","1800","94914","1817","96187","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1374","3711192","0.0-5.0-34.0-0.0","29","70197","female","969","","","","68","","32","","","3710211","1","","","","0","","969","96714","981","98004","","1","37","26","objects","body_parts","","","","","","0","","","","1600","1","37","26","objects","body_parts","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","58","54","","","","","","","","","","unchosen","0","no_gain5","gain6","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1375","3711763","0.0-5.0-34.0-1.0-0.0","29","70197","female","null","","","","null","","32","","","3711192","1","","","","","","500","97683","571","98985","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1376","3713375","0.0-5.0-34.0-3.0","29","70197","female","null","","","","null","","32","","","3711763","1","","","","","","1600","98183","1612","99556","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1377","3714888","0.0-5.0-35.0-0.0","29","70197","female","null","","","","null","","33","","","3713375","1","","","","1","","1500","99783","1513","101168","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","2000","1","39","4","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","66","74","","","","","","","","","","chosen","0","no_gain1","gain5","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1378","3715200","0.0-5.0-35.0-2.0-0.0","29","70197","female","null","","","","null","","33","","","3714888","1","","","","1","","300","101283","312","102681","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1379","3716917","0.0-5.0-35.0-3.0","29","70197","female","null","","","","null","","33","","","3715200","1","","","","","","1700","101583","1717","102993","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1380","3718029","0.0-5.0-36.0-0.0","29","70197","female","1099","","","","75","","34","","","3716917","1","","","","0","","1099","103283","1112","104710","","0","4","21","outdoor_scenes","faces","","","","","","0","","","","1100","1","21","4","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","55","74","","","","","","","","","","chosen","0","no_gain5","gain5","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1381","3718546","0.0-5.0-36.0-1.0-0.0","29","70197","female","null","","","","null","","34","","","3718029","1","","","","","","500","104382","517","105822","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1382","3719658","0.0-5.0-36.0-3.0","29","70197","female","null","","","","null","","34","","","3718546","1","","","","","","1100","104882","1112","106339","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1383","3720474","0.0-5.0-37.0-0.0","29","70197","female","803","","","","75","","35","","","3719658","1","","","","0","","803","105982","816","107451","","0","38","35","objects","body_parts","","","","","","0","","","","2800","1","35","38","body_parts","objects","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","16","34","","","","","","","","","","unchosen","1","gain1","no_gain2","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1384","3720991","0.0-5.0-37.0-1.0-0.0","29","70197","female","null","","","","null","","35","","","3720474","1","","","","","","500","106785","517","108267","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1385","3723806","0.0-5.0-37.0-3.0","29","70197","female","null","","","","null","","35","","","3720991","1","","","","","","2800","107285","2815","108784","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1386","3725319","0.0-5.0-38.0-0.0","29","70197","female","null","","","","null","","36","","","3723806","1","","","","1","","1500","110085","1513","111599","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","3100","1","3","4","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","86","74","","","","","","","","","","chosen","0","no_gain2","gain5","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1387","3725636","0.0-5.0-38.0-2.0-0.0","29","70197","female","null","","","","null","","36","","","3725319","1","","","","1","","300","111585","317","113112","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1388","3728479","0.0-5.0-38.0-3.0","29","70197","female","null","","","","null","","36","","","3725636","1","","","","","","2800","111885","2843","113429","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1389","3729594","0.0-5.0-39.0-0.0","29","70197","female","1103","","","","68","","37","","","3728479","1","","","","0","","1103","114685","1115","116272","","1","46","30","objects","body_parts","","","","","","0","","","","1100","1","46","30","objects","body_parts","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","63","25","","","","","","","","","","unchosen","0","no_gain4","gain2","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1390","3730115","0.0-5.0-39.0-1.0-0.0","29","70197","female","null","","","","null","","37","","","3729594","1","","","","","","500","115788","521","117387","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1391","3731258","0.0-5.0-39.0-3.0","29","70197","female","null","","","","null","","37","","","3730115","1","","","","","","1100","116288","1143","117908","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1392","3732340","0.0-5.0-40.0-0.0","29","70197","female","1069","","","","68","","38","","","3731258","1","","","","0","","1069","117388","1082","119051","","1","46","35","objects","body_parts","","","","","","0","","","","1100","1","46","35","objects","body_parts","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","63","16","","","","","","","","","","unchosen","0","no_gain4","gain1","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1393","3732855","0.0-5.0-40.0-1.0-0.0","29","70197","female","null","","","","null","","38","","","3732340","1","","","","","","500","118457","515","120133","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1394","3733976","0.0-5.0-40.0-3.0","29","70197","female","null","","","","null","","38","","","3732855","1","","","","","","1100","118957","1121","120648","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1395","3735494","0.0-5.0-41.0-0.0","29","70197","female","null","","","","null","","39","","","3733976","1","","","","1","","1500","120057","1518","121769","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1100","1","40","39","objects","objects","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","45","66","","","","","","","","","","chosen","1","gain2","no_gain1","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1396","3735815","0.0-5.0-41.0-2.0-0.0","29","70197","female","null","","","","null","","39","","","3735494","1","","","","1","","300","121557","321","123287","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1397","3736627","0.0-5.0-41.0-3.0","29","70197","female","null","","","","null","","39","","","3735815","1","","","","","","800","121857","812","123608","800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1398","3737532","0.0-5.0-42.0-0.0","29","70197","female","891","","","","68","","40","","","3736627","1","","","","0","","891","122657","905","124420","","1","30","37","body_parts","objects","","","","","","0","","","","2300","1","30","37","body_parts","objects","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","25","58","","","","","","","","","","unchosen","1","gain2","no_gain5","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1399","3738044","0.0-5.0-42.0-1.0-0.0","29","70197","female","null","","","","null","","40","","","3737532","1","","","","","","500","123548","512","125325","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1400","3740361","0.0-5.0-42.0-3.0","29","70197","female","null","","","","null","","40","","","3738044","1","","","","","","2300","124048","2317","125837","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1401","3741176","0.0-5.0-43.0-0.0","29","70197","female","802","","","","68","","41","","","3740361","1","","","","0","","802","126348","815","128154","","1","26","33","body_parts","body_parts","","","","","","0","","","","3700","1","26","33","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","54","62","","","","","","","","","","unchosen","1","gain6","no_gain3","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1402","3741693","0.0-5.0-43.0-1.0-0.0","29","70197","female","null","","","","null","","41","","","3741176","1","","","","","","500","127150","517","128969","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1403","3745406","0.0-5.0-43.0-3.0","29","70197","female","null","","","","null","","41","","","3741693","1","","","","","","3700","127650","3713","129486","3700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1404","3746275","0.0-5.0-44.0-0.0","29","70197","female","857","","","","75","","42","","","3745406","1","","","","0","","857","131350","869","133199","","0","15","28","faces","body_parts","","","","","","0","","","","2400","1","28","15","body_parts","faces","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","61","40","","","","","","","","","","unchosen","0","no_gain6","gain5","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1405","3746788","0.0-5.0-44.0-1.0-0.0","29","70197","female","null","","","","null","","42","","","3746275","1","","","","","","500","132207","513","134068","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1406","3749200","0.0-5.0-44.0-3.0","29","70197","female","null","","","","null","","42","","","3746788","1","","","","","","2400","132707","2412","134581","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1407","3750246","0.0-5.0-45.0-0.0","29","70197","female","1033","","","","75","","43","","","3749200","1","","","","0","","1033","135107","1046","136993","","0","47","21","objects","faces","","","","","","0","","","","1400","1","21","47","faces","objects","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","55","24","","","","","","","","","","chosen","0","no_gain5","gain6","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1408","3750758","0.0-5.0-45.0-1.0-0.0","29","70197","female","null","","","","null","","43","","","3750246","1","","","","","","500","136140","512","138039","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1409","3752172","0.0-5.0-45.0-3.0","29","70197","female","null","","","","null","","43","","","3750758","1","","","","","","1400","136640","1414","138551","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1410","3753270","0.0-5.0-46.0-0.0","29","70197","female","1085","","","","68","","44","","","3752172","1","","","","0","","1085","138040","1098","139965","","1","38","26","objects","body_parts","","","","","","0","","","","2500","1","38","26","objects","body_parts","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","34","54","","","","","","","","","","unchosen","0","no_gain2","gain6","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1411","3753783","0.0-5.0-46.0-1.0-0.0","29","70197","female","null","","","","null","","44","","","3753270","1","","","","","","500","139125","513","141063","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1412","3756328","0.0-5.0-46.0-3.0","29","70197","female","null","","","","null","","44","","","3753783","1","","","","","","2500","139625","2545","141576","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1413","3757287","0.0-5.0-47.0-0.0","29","70197","female","945","","","","68","","45","","","3756328","1","","","","0","","945","142125","959","144121","","1","47","39","objects","objects","","","","","","0","","","","2600","1","47","39","objects","objects","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","24","66","","","","","","","","","","chosen","1","gain6","no_gain1","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1414","3757805","0.0-5.0-47.0-1.0-0.0","29","70197","female","null","","","","null","","45","","","3757287","1","","","","","","500","143070","518","145080","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
