"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","warning","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_final_decisions","","html-keyboard-response","1572","2166003","0.0-5.0-103.0-3.0","25","44945","Female","null","","","","null","","101","","","","2164991","2","","","","","","1000","72242","1012","73772","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1573","2166212","0.0-5.0-104.0-0.0","25","44945","Female","190","","","","75","","102","","","","2166003","2","","","","0","","190","73242","209","74784","","0","12","32","faces","body_parts","","","","","","0","","","","2100","2","32","12","body_parts","faces","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","72","84","","","","","","","unchosen","0","no_gain2","gain1","","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1574","2166858","0.0-5.0-104.0-1.0-0.0","25","44945","Female","null","","","","null","","102","","","","2166212","2","","","","","","500","73432","646","74993","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1575","2168977","0.0-5.0-104.0-3.0","25","44945","Female","null","","","","null","","102","","","","2166858","2","","","","","","2100","73932","2119","75639","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1576","2169005","0.0-5.0-105.0-0.0","25","44945","Female","16","","","","75","","103","","","","2168977","2","","","","0","","16","76032","28","77758","","0","15","6","faces","outdoor_scenes","","","","","","0","","","","1300","2","6","15","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","72","84","","","","","","","chosen","1","gain4","no_gain4","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1577","2169514","0.0-5.0-105.0-1.0-0.0","25","44945","Female","null","","","","null","","103","","","","2169005","2","","","","","","500","76048","509","77786","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1578","2170848","0.0-5.0-105.0-3.0","25","44945","Female","null","","","","null","","103","","","","2169514","2","","","","","","1300","76548","1334","78295","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1579","2170889","0.0-5.0-106.0-0.0","25","44945","Female","16","","","","68","","104","","","","2170848","2","","","","0","","16","77848","41","79629","","1","32","40","body_parts","objects","","","","","","0","","","","2000","2","32","40","body_parts","objects","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","72","72","","","","","","","unchosen","0","no_gain2","gain4","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1580","2171400","0.0-5.0-106.0-1.0-0.0","25","44945","Female","null","","","","null","","104","","","","2170889","2","","","","","","500","77864","511","79670","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1581","2173410","0.0-5.0-106.0-3.0","25","44945","Female","null","","","","null","","104","","","","2171400","2","","","","","","2000","78364","2010","80181","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1582","2173576","0.0-5.0-107.0-0.0","25","44945","Female","155","","","","75","","105","","","","2173410","2","","","","0","","155","80364","166","82191","","0","25","16","body_parts","faces","","","","","","0","","","","3100","2","16","25","faces","body_parts","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","71","75","","","","","","","chosen","1","gain5","no_gain1","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1583","2174097","0.0-5.0-107.0-1.0-0.0","25","44945","Female","null","","","","null","","105","","","","2173576","2","","","","","","500","80519","521","82357","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1584","2177221","0.0-5.0-107.0-3.0","25","44945","Female","null","","","","null","","105","","","","2174097","2","","","","","","3100","81019","3124","82878","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1585","2177285","0.0-5.0-108.0-0.0","25","44945","Female","53","","","","75","","106","","","","2177221","2","","","","0","","53","84119","64","86002","","0","19","26","faces","body_parts","","","","","","0","","","","1400","2","26","19","body_parts","faces","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","71","72","","","","","","","unchosen","0","no_gain6","gain3","","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1586","2177796","0.0-5.0-108.0-1.0-0.0","25","44945","Female","null","","","","null","","106","","","","2177285","2","","","","","","500","84172","511","86066","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1587","2179206","0.0-5.0-108.0-3.0","25","44945","Female","null","","","","null","","106","","","","2177796","2","","","","","","1400","84672","1410","86577","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1588","2179401","0.0-5.0-109.0-0.0","25","44945","Female","185","","","","68","","107","","","","2179206","2","","","","0","","185","86072","195","87987","","1","2","25","outdoor_scenes","body_parts","","","","","","0","","","","1300","2","2","25","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","69","75","","","","","","","chosen","1","gain6","no_gain1","","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1589","2179916","0.0-5.0-109.0-1.0-0.0","25","44945","Female","null","","","","null","","107","","","","2179401","2","","","","","","500","86257","515","88182","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1590","2181224","0.0-5.0-109.0-3.0","25","44945","Female","null","","","","null","","107","","","","2179916","2","","","","","","1300","86757","1308","88697","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1591","2181282","0.0-5.0-110.0-0.0","25","44945","Female","46","","","","75","","108","","","","2181224","2","","","","0","","46","88057","58","90005","","0","16","8","faces","outdoor_scenes","","","","","","0","","","","1300","2","8","16","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","88","71","","","","","","","chosen","0","no_gain2","gain5","","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1592","2181844","0.0-5.0-110.0-1.0-0.0","25","44945","Female","null","","","","null","","108","","","","2181282","2","","","","","","500","88103","562","90063","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1593","2183189","0.0-5.0-110.0-3.0","25","44945","Female","null","","","","null","","108","","","","2181844","2","","","","","","1300","88603","1345","90625","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1594","2183236","0.0-5.0-111.0-0.0","25","44945","Female","7","","","","68","","109","","","","2183189","2","","","","0","","7","89903","47","91970","","1","28","42","body_parts","objects","","","","","","0","","","","1200","2","28","42","body_parts","objects","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","68","56","","","","","","","unchosen","0","no_gain5","gain5","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1595","2183769","0.0-5.0-111.0-1.0-0.0","25","44945","Female","null","","","","null","","109","","","","2183236","2","","","","","","500","89910","533","92017","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1596","2184993","0.0-5.0-111.0-3.0","25","44945","Female","null","","","","null","","109","","","","2183769","2","","","","","","1200","90410","1224","92550","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1597","2185045","0.0-5.0-112.0-0.0","25","44945","Female","37","","","","68","","110","","","","2184993","2","","","","0","","37","91610","52","93774","","1","28","12","body_parts","faces","","","","","","0","","","","1300","2","28","12","body_parts","faces","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","68","84","","","","","","","unchosen","0","no_gain5","gain1","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1598","2185724","0.0-5.0-112.0-1.0-0.0","25","44945","Female","null","","","","null","","110","","","","2185045","2","","","","","","500","91647","679","93826","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1599","2187094","0.0-5.0-112.0-3.0","25","44945","Female","null","","","","null","","110","","","","2185724","2","","","","","","1300","92147","1370","94505","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1600","2187115","0.0-5.0-113.0-0.0","25","44945","Female","7","","","","68","","111","","","","2187094","2","","","","0","","7","93447","21","95875","","1","3","16","outdoor_scenes","faces","","","","","","0","","","","1100","2","3","16","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","75","71","","","","","","","chosen","0","no_gain6","gain5","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1601","2187626","0.0-5.0-113.0-1.0-0.0","25","44945","Female","null","","","","null","","111","","","","2187115","2","","","","","","500","93454","511","95896","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1602","2188835","0.0-5.0-113.0-3.0","25","44945","Female","null","","","","null","","111","","","","2187626","2","","","","","","1100","93954","1209","96407","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1603","2188890","0.0-5.0-114.0-0.0","25","44945","Female","44","","","","75","","112","","","","2188835","2","","","","0","","44","95054","55","97616","","0","8","17","outdoor_scenes","faces","","","","","","0","","","","1900","2","17","8","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","80","88","","","","","","","chosen","1","gain2","no_gain2","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1604","2189444","0.0-5.0-114.0-1.0-0.0","25","44945","Female","null","","","","null","","112","","","","2188890","2","","","","","","500","95098","554","97671","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1605","2191367","0.0-5.0-114.0-3.0","25","44945","Female","null","","","","null","","112","","","","2189444","2","","","","","","1900","95598","1923","98225","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1606","2191521","0.0-5.0-115.0-0.0","25","44945","Female","141","","","","75","","113","","","","2191367","2","","","","0","","141","97498","154","100148","","0","26","12","body_parts","faces","","","","","","0","","","","2100","2","12","26","faces","body_parts","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","84","71","","","","","","","unchosen","1","gain1","no_gain6","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1607","2192039","0.0-5.0-115.0-1.0-0.0","25","44945","Female","null","","","","null","","113","","","","2191521","2","","","","","","500","97639","518","100302","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1608","2194167","0.0-5.0-115.0-3.0","25","44945","Female","null","","","","null","","113","","","","2192039","2","","","","","","2100","98139","2128","100820","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1609","2194182","0.0-5.0-116.0-0.0","25","44945","Female","3","","","","75","","114","","","","2194167","2","","","","0","","3","100239","15","102948","","0","42","45","objects","objects","","","","","","0","","","","1400","2","45","42","objects","objects","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","77","56","","","","","","","unchosen","0","no_gain3","gain5","","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1610","2194701","0.0-5.0-116.0-1.0-0.0","25","44945","Female","null","","","","null","","114","","","","2194182","2","","","","","","500","100242","519","102963","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1611","2196120","0.0-5.0-116.0-3.0","25","44945","Female","null","","","","null","","114","","","","2194701","2","","","","","","1400","100742","1419","103482","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1612","2196173","0.0-5.0-117.0-0.0","25","44945","Female","43","","","","75","","115","","","","2196120","2","","","","0","","43","102142","53","104901","","0","3","38","outdoor_scenes","objects","","","","","","0","","","","1100","2","38","3","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","73","75","","","","","","","chosen","1","gain3","no_gain6","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1613","2196683","0.0-5.0-117.0-1.0-0.0","25","44945","Female","null","","","","null","","115","","","","2196173","2","","","","","","500","102185","510","104954","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1614","2197811","0.0-5.0-117.0-3.0","25","44945","Female","null","","","","null","","115","","","","2196683","2","","","","","","1100","102685","1128","105464","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1615","2197978","0.0-5.0-118.0-0.0","25","44945","Female","155","","","","75","","116","","","","2197811","2","","","","0","","155","103785","167","106592","","0","16","36","faces","objects","","","","","","0","","","","1600","2","36","16","objects","faces","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","76","71","","","","","","","chosen","0","no_gain5","gain5","","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1616","2198493","0.0-5.0-118.0-1.0-0.0","25","44945","Female","null","","","","null","","116","","","","2197978","2","","","","","","500","103940","515","106759","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1617","2200121","0.0-5.0-118.0-3.0","25","44945","Female","null","","","","null","","116","","","","2198493","2","","","","","","1600","104440","1628","107274","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1618","2200192","0.0-5.0-119.0-0.0","25","44945","Female","52","","","","75","","117","","","","2200121","2","","","","0","","52","106040","71","108902","","0","10","19","outdoor_scenes","faces","","","","","","0","","","","1300","2","19","10","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","72","79","","","","","","","unchosen","1","gain3","no_gain4","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1619","2200706","0.0-5.0-119.0-1.0-0.0","25","44945","Female","null","","","","null","","117","","","","2200192","2","","","","","","500","106092","514","108973","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1620","2202017","0.0-5.0-119.0-3.0","25","44945","Female","null","","","","null","","117","","","","2200706","2","","","","","","1300","106592","1311","109487","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1621","2202231","0.0-5.0-120.0-0.0","25","44945","Female","191","","","","75","","118","","","","2202017","2","","","","0","","191","107892","214","110798","","0","25","6","body_parts","outdoor_scenes","","","","","","0","","","","2500","2","6","25","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","72","75","","","","","","","chosen","1","gain4","no_gain1","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1622","2202752","0.0-5.0-120.0-1.0-0.0","25","44945","Female","null","","","","null","","118","","","","2202231","2","","","","","","500","108083","521","111012","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1623","2205271","0.0-5.0-120.0-3.0","25","44945","Female","null","","","","null","","118","","","","2202752","2","","","","","","2500","108583","2519","111533","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1624","2205436","0.0-5.0-121.0-0.0","25","44945","Female","154","","","","75","","119","","","","2205271","2","","","","0","","154","111083","165","114052","","0","34","10","body_parts","outdoor_scenes","","","","","","0","","","","4300","2","10","34","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","79","75","","","","","","","unchosen","0","no_gain4","gain2","","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1625","2206034","0.0-5.0-121.0-1.0-0.0","25","44945","Female","null","","","","null","","119","","","","2205436","2","","","","","","500","111237","598","114217","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1626","2210414","0.0-5.0-121.0-3.0","25","44945","Female","null","","","","null","","119","","","","2206034","2","","","","","","4300","111737","4380","114815","4300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1627","2210451","0.0-5.0-122.0-0.0","25","44945","Female","2","","","","75","","120","","","","2210414","2","","","","0","","2","116037","37","119195","","0","6","5","outdoor_scenes","outdoor_scenes","","","","","","0","","","","2400","2","5","6","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","71","72","","","","","","","chosen","0","no_gain3","gain4","","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1628","2210965","0.0-5.0-122.0-1.0-0.0","25","44945","Female","null","","","","null","","120","","","","2210451","2","","","","","","500","116039","514","119232","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1629","2213381","0.0-5.0-122.0-3.0","25","44945","Female","null","","","","null","","120","","","","2210965","2","","","","","","2400","116539","2416","119746","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1630","2213444","0.0-5.0-123.0-0.0","25","44945","Female","51","","","","75","","121","","","","2213381","2","","","","0","","51","118939","63","122162","","0","10","12","outdoor_scenes","faces","","","","","","0","","","","1800","2","12","10","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","84","79","","","","","","","unchosen","1","gain1","no_gain4","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1631","2213959","0.0-5.0-123.0-1.0-0.0","25","44945","Female","null","","","","null","","121","","","","2213444","2","","","","","","500","118990","515","122225","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1632","2215775","0.0-5.0-123.0-3.0","25","44945","Female","null","","","","null","","121","","","","2213959","2","","","","","","1800","119490","1816","122740","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1633","2215962","0.0-5.0-124.0-0.0","25","44945","Female","175","","","","75","","122","","","","2215775","2","","","","0","","175","121290","187","124556","","0","5","2","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1000","2","2","5","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","69","71","","","","","","","chosen","1","gain6","no_gain3","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1634","2216472","0.0-5.0-124.0-1.0-0.0","25","44945","Female","null","","","","null","","122","","","","2215962","2","","","","","","500","121465","510","124743","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1635","2217487","0.0-5.0-124.0-3.0","25","44945","Female","null","","","","null","","122","","","","2216472","2","","","","","","1000","121965","1015","125253","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1636","2217594","0.0-5.0-125.0-0.0","25","44945","Female","96","","","","68","","123","","","","2217487","2","","","","0","","96","122965","107","126268","","1","42","43","objects","objects","","","","","","0","","","","2000","2","42","43","objects","objects","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","56","83","","","","","","","unchosen","1","gain5","no_gain1","","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1637","2218106","0.0-5.0-125.0-1.0-0.0","25","44945","Female","null","","","","null","","123","","","","2217594","2","","","","","","500","123061","512","126375","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1638","2220134","0.0-5.0-125.0-3.0","25","44945","Female","null","","","","null","","123","","","","2218106","2","","","","","","2000","123561","2028","126887","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1639","2220151","0.0-5.0-126.0-0.0","25","44945","Female","1","","","","75","","124","","","","2220134","2","","","","0","","1","125561","17","128915","","0","32","19","body_parts","faces","","","","","","0","","","","2700","2","19","32","faces","body_parts","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","72","72","","","","","","","unchosen","1","gain3","no_gain2","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1640","2220668","0.0-5.0-126.0-1.0-0.0","25","44945","Female","null","","","","null","","124","","","","2220151","2","","","","","","500","125562","517","128932","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1641","2223386","0.0-5.0-126.0-3.0","25","44945","Female","null","","","","null","","124","","","","2220668","2","","","","","","2700","126062","2718","129449","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1642","2223505","0.0-5.0-127.0-0.0","25","44945","Female","107","","","","75","","125","","","","2223386","2","","","","0","","107","128762","119","132167","","0","34","32","body_parts","body_parts","","","","","","0","","","","2500","2","32","34","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","72","75","","","","","","","unchosen","0","no_gain2","gain2","","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1643","2224016","0.0-5.0-127.0-1.0-0.0","25","44945","Female","null","","","","null","","125","","","","2223505","2","","","","","","500","128869","511","132286","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
