"","PID","index","time_elapsed","block","stimulus_id","reward_type","reward_amount","see_reward_rt","register_reward_response","register_reward_rt","register_reward_acc"
"1710","QGgHx",57,19273028,3,0,-1,0,0.682,-1,0.232,1
"1711","QGgHx",58,19276707,3,3,1,157,0.657,1,0.748,1
"1712","QGgHx",59,19280321,3,23,1,148,0.598,1,0.328,1
"1713","QGgHx",6,19081683,1,40,-1,0,0.759,-1,0.77,1
"1714","QGgHx",60,19284142,3,24,-1,0,0.804,-1,0.51,1
"1715","QGgHx",61,19287806,3,15,1,150,0.643,1,0.365,1
"1716","QGgHx",62,19291672,3,40,-1,0,0.845,-1,0.362,1
"1717","QGgHx",63,19295315,3,27,1,160,0.625,1,0.743,1
"1718","QGgHx",64,19298945,3,15,1,150,0.615,1,0.315,1
"1719","QGgHx",65,19302528,3,3,1,157,0.564,1,0.389,1
"1720","QGgHx",66,19306153,3,12,1,145,0.606,1,0.214,1
"1721","QGgHx",67,19309780,3,23,1,148,0.608,1,0.215,1
"1722","QGgHx",68,19313404,3,24,-1,0,0.61,-1,0.325,1
"1723","QGgHx",69,19317032,3,13,1,158,0.605,1,0.202,1
"1724","QGgHx",7,19085461,1,27,1,160,0.761,1,0.735,1
"1725","QGgHx",70,19320809,3,32,-1,0,0.757,-1,0.238,1
"1726","QGgHx",71,19324393,3,13,1,158,0.565,1,0.241,1
"1727","QGgHx",8,19089091,1,23,1,148,0.607,1,0.83,1
"1728","QGgHx",9,19092987,1,0,-1,0,0.88,-1,0.639,1
"1729","qZmtG",0,556821,1,14,-1,0,0.856,-1,0.896,1
"1730","qZmtG",1,560036,1,25,1,140,0.166,1,0.785,1
"1731","qZmtG",10,592480,1,15,1,140,0.538,1,0.563,1
"1732","qZmtG",11,595950,1,14,-1,0,0.433,-1,0.715,1
"1733","qZmtG",12,599635,1,47,1,156,0.643,1,0.609,1
"1734","qZmtG",13,603187,1,17,1,150,0.534,1,0.568,1
"1735","qZmtG",14,606676,1,20,-1,0,0.46,-1,0.609,1
"1736","qZmtG",15,610095,1,44,-1,0,0.384,-1,0.612,1
"1737","qZmtG",16,613676,1,15,1,140,0.545,1,0.52,1
"1738","qZmtG",17,617253,1,47,1,156,0.55,1,0.586,1
"1739","qZmtG",18,620831,1,49,1,154,0.536,1,0.429,1
"1740","qZmtG",19,624319,1,17,1,150,0.448,1,0.743,1
"1741","qZmtG",2,563678,1,33,-1,0,0.612,-1,0.587,1
"1742","qZmtG",20,627806,1,24,-1,0,0.453,-1,0.542,1
"1743","qZmtG",21,631315,1,33,-1,0,0.471,-1,0.587,1
"1744","qZmtG",22,634736,1,11,-1,0,0.386,-1,0.496,1
"1745","qZmtG",23,638243,1,44,-1,0,0.485,-1,0.613,1
"1746","qZmtG",24,644416,2,33,-1,0,0.848,-1,0.761,1
"1747","qZmtG",25,647943,2,47,1,156,0.501,1,0.498,1
"1748","qZmtG",26,651901,2,14,-1,0,0.924,-1,0.342,1
"1749","qZmtG",27,655681,2,15,1,140,0.751,1,0.477,1
"1750","qZmtG",28,659148,2,17,1,150,0.436,1,0.363,1
"1751","qZmtG",29,662706,2,24,-1,0,0.52,-1,0.406,1
"1752","qZmtG",3,567261,1,32,1,148,0.541,1,0.692,1
"1753","qZmtG",30,666211,2,20,-1,0,0.479,-1,0.524,1
"1754","qZmtG",31,669724,2,24,-1,0,0.484,-1,0.428,1
"1755","qZmtG",32,673298,2,32,1,148,0.532,1,0.411,1
"1756","qZmtG",33,676810,2,49,1,154,0.49,1,0.386,1
"1757","qZmtG",34,680408,2,33,-1,0,0.573,-1,0.635,1
"1758","qZmtG",35,683967,2,11,-1,0,0.532,-1,0.407,1
"1759","qZmtG",36,687524,2,25,1,140,0.529,1,0.473,1
"1760","qZmtG",37,691077,2,47,1,156,0.529,1,0.453,1
"1761","qZmtG",38,694811,2,49,1,154,0.711,1,0.498,1
"1762","qZmtG",39,698342,2,20,-1,0,0.498,-1,0.433,1
"1763","qZmtG",4,571149,1,11,-1,0,0.857,-1,1.216,1
"1764","qZmtG",40,701833,2,11,-1,0,0.453,-1,0.563,1
"1765","qZmtG",41,705389,2,44,-1,0,0.529,-1,0.54,1
"1766","qZmtG",42,708943,2,44,-1,0,0.515,-1,0.519,1
"1767","qZmtG",43,712476,2,17,1,150,0.503,1,0.541,1
"1768","qZmtG",44,715963,2,15,1,140,0.45,1,0.407,1
"1769","qZmtG",45,719630,2,32,1,148,0.64,1,0.409,1
"1770","qZmtG",46,723501,2,14,-1,0,0.833,-1,0.609,1
"1771","qZmtG",47,728474,2,25,1,140,1.937,1,0.453,1
"1772","qZmtG",48,734060,3,33,-1,0,0.739,-1,0.536,1
"1773","qZmtG",49,737609,3,20,-1,0,0.521,-1,0.405,1
"1774","qZmtG",5,574701,1,20,-1,0,0.523,-1,0.658,1
"1775","qZmtG",50,741187,3,17,1,150,0.547,1,0.475,1
"1776","qZmtG",51,744810,3,24,-1,0,0.598,-1,0.43,1
"1777","qZmtG",52,748343,3,14,-1,0,0.504,-1,0.607,1
"1778","qZmtG",53,752007,3,44,-1,0,0.632,-1,0.68,1
"1779","qZmtG",54,755677,3,49,1,154,0.63,1,0.497,1
"1780","qZmtG",55,759319,3,44,-1,0,0.613,-1,0.613,1
"1781","qZmtG",56,763103,3,11,-1,0,0.757,-1,0.407,1
"1782","qZmtG",57,766636,3,33,-1,0,0.495,-1,0.541,1
"1783","qZmtG",58,770461,3,25,1,140,0.802,1,0.586,1
"1784","qZmtG",59,774530,3,47,1,156,1.032,1,0.884,1
"1785","qZmtG",6,578256,1,25,1,140,0.521,1,0.635,1
"1786","qZmtG",60,778266,3,47,1,156,0.706,1,0.341,1
"1787","qZmtG",61,781754,3,20,-1,0,0.467,-1,0.498,1
"1788","qZmtG",62,785579,3,49,1,154,0.795,1,0.5,1
"1789","qZmtG",63,789359,3,32,1,148,0.741,1,0.388,1
"1790","qZmtG",64,792938,3,11,-1,0,0.543,-1,0.452,1
"1791","qZmtG",65,796562,3,24,-1,0,0.59,-1,0.497,1
"1792","qZmtG",66,800071,3,17,1,150,0.473,1,0.452,1
"1793","qZmtG",67,803650,3,32,1,148,0.543,1,0.495,1
"1794","qZmtG",68,807204,3,14,-1,0,0.523,-1,0.429,1
"1795","qZmtG",69,810806,3,25,1,140,0.553,1,0.428,1
"1796","qZmtG",7,581835,1,24,-1,0,0.555,-1,0.612,1
"1797","qZmtG",70,814581,3,15,1,140,0.748,1,0.455,1
"1798","qZmtG",71,818182,3,15,1,140,0.555,1,0.409,1
"1799","qZmtG",8,585414,1,32,1,148,0.55,1,0.699,1
"1800","qZmtG",9,588902,1,49,1,154,0.45,1,0.678,1
"1801","rHMtE",0,2129128,1,27,-1,0,1.654,1,1.315,0
"1802","rHMtE",1,2133126,1,45,-1,0,0.957,1,0.242,0
"1803","rHMtE",10,2162621,1,30,1,153,0.045,-1,0,0
"1804","rHMtE",11,2165674,1,11,-1,0,0.03,-1,0.273,1
"1805","rHMtE",12,2168805,1,1,1,154,0.11,-1,0.02,0
"1806","rHMtE",13,2172037,1,27,-1,0,0.204,-1,0.093,1
"1807","rHMtE",14,2175124,1,45,-1,0,0.063,1,0.089,0
"1808","rHMtE",15,2178246,1,49,-1,0,0.086,1,0.358,0
"1809","rHMtE",16,2181487,1,38,1,151,0.209,1,0.272,1
"1810","rHMtE",17,2184576,1,49,-1,0,0.069,1,0.197,0
"1811","rHMtE",18,2187624,1,12,-1,0,0.022,1,0.259,0
"1812","rHMtE",19,2190725,1,7,1,142,0.071,1,0.019,1
"1813","rHMtE",2,2136406,1,17,1,144,0.198,1,0.009,1
"1814","rHMtE",20,2193764,1,34,1,150,0.013,1,0.21,1
"1815","rHMtE",21,2197047,1,38,1,151,0.259,1,0.212,1
"1816","rHMtE",22,2200153,1,11,-1,0,0.095,1,0.179,0
"1817","rHMtE",23,2203546,1,12,-1,0,0.364,-1,0.213,1
"1818","rHMtE",24,2209584,2,7,1,142,0.044,-1,0.252,0
"1819","rHMtE",25,2212675,2,17,1,144,0.076,-1,0.24,0
"1820","rHMtE",26,2215804,2,12,-1,0,0.081,-1,0.24,1
"1821","rHMtE",27,2218999,2,38,1,151,0.17,-1,0.338,0
"1822","rHMtE",28,2222085,2,34,1,150,0.066,-1,0.294,0
"1823","rHMtE",29,2225114,2,1,1,154,0.017,-1,0.354,0
"1824","rHMtE",3,2139831,1,36,-1,0,0.394,1,0.215,0
"1825","rHMtE",30,2228367,2,36,-1,0,0.225,-1,0.236,1
"1826","rHMtE",31,2231495,2,1,1,154,0.096,-1,0.153,0
"1827","rHMtE",32,2234725,2,38,1,151,0.187,-1,0.229,0
"1828","rHMtE",33,2237945,2,27,-1,0,0.205,-1,0.258,1
"1829","rHMtE",34,2241637,2,30,1,153,0.665,-1,0.266,0
"1830","rHMtE",35,2244946,2,30,1,153,0.294,-1,0.279,0
"1831","rHMtE",36,2248024,2,27,-1,0,0.05,-1,0.174,1
"1832","rHMtE",37,2251295,2,12,-1,0,0.256,-1,0.028,1
"1833","rHMtE",38,2254333,2,11,-1,0,0.015,-1,0.396,1
"1834","rHMtE",39,2257625,2,7,1,142,0.269,-1,0.126,0
"1835","rHMtE",4,2143787,1,7,1,142,0.918,1,0.102,1
"1836","rHMtE",40,2260867,2,34,1,150,0.19,-1,0.016,0
"1837","rHMtE",41,2263935,2,49,-1,0,0.015,-1,0.097,1
"1838","rHMtE",42,2267295,2,11,-1,0,0.322,-1,0.097,1
"1839","rHMtE",43,2270554,2,45,-1,0,0.232,-1,0.22,1
"1840","rHMtE",44,2273675,2,45,-1,0,0.084,1,0.398,0
"1841","rHMtE",45,2276826,2,17,1,144,0.11,1,0.04,1
"1842","rHMtE",46,2279919,2,36,-1,0,0.051,1,0.216,0
"1843","rHMtE",47,2283117,2,49,-1,0,0.173,1,0.261,0
"1844","rHMtE",48,2288273,3,49,-1,0,0.209,1,0.378,0
"1845","rHMtE",49,2291435,3,12,-1,0,0.142,1,0.001,0
"1846","rHMtE",5,2146977,1,34,1,150,0.152,1,0.077,1
"1847","rHMtE",50,2294806,3,11,-1,0,0.335,1,0.218,0
"1848","rHMtE",51,2298576,3,36,-1,0,0.742,1,0.434,0
"1849","rHMtE",52,2301707,3,38,1,151,0.097,-1,0.105,0
"1850","rHMtE",53,2305016,3,11,-1,0,0.282,-1,0.289,1
"1851","rHMtE",54,2308187,3,36,-1,0,0.156,-1,0.007,1
"1852","rHMtE",55,2311295,3,30,1,153,0.088,1,0.001,1
"1853","rHMtE",56,2314460,3,49,-1,0,0.123,1,0.145,0
"1854","rHMtE",57,2317696,3,7,1,142,0.189,-1,0.095,0
"1855","rHMtE",58,2321026,3,27,-1,0,0.302,-1,0.28,1
"1856","rHMtE",59,2324283,3,45,-1,0,0.22,1,0.159,0
"1857","rHMtE",6,2150159,1,36,-1,0,0.15,1,0.013,0
"1858","rHMtE",60,2327498,3,27,-1,0,0.181,1,0.15,0
"1859","rHMtE",61,2330677,3,17,1,144,0.145,1,0.028,1
"1860","rHMtE",62,2334077,3,17,1,144,0.374,-1,0.089,0
"1861","rHMtE",63,2337524,3,34,1,150,0.41,-1,0.639,0
"1862","rHMtE",64,2340716,3,1,1,154,0.154,NA,NA,NA
"1863","rHMtE",65,2345516,3,12,-1,0,0.245,-1,0.127,1
"1864","rHMtE",66,2348606,3,38,1,151,0.077,1,0.217,1
"1865","rHMtE",67,2352134,3,30,1,153,0.51,-1,0.029,0
"1866","rHMtE",68,2355245,3,45,-1,0,0.056,-1,0.265,1
"1867","rHMtE",69,2358426,3,7,1,142,0.138,1,0.209,1
"1868","rHMtE",7,2153306,1,17,1,144,0.11,-1,0.15,0
"1869","rHMtE",70,2361737,3,34,1,150,0.268,-1,0.226,0
"1870","rHMtE",71,2364992,3,1,1,154,0.22,-1,0.316,0
"1871","rHMtE",8,2156445,1,1,1,154,0.114,-1,0.243,0
"1872","rHMtE",9,2159555,1,30,1,153,0.087,-1,0.018,0
"1873","rwXAf",0,527298,1,7,1,149,0.803,1,0.749,1
"1874","rwXAf",1,531346,1,27,-1,0,1.04,-1,0.749,1
"1875","rwXAf",10,564066,1,17,-1,0,0.434,-1,0.621,1
"1876","rwXAf",11,567426,1,43,1,150,0.352,1,0.749,1
"1877","rwXAf",12,570786,1,36,1,142,0.352,1,0.989,1
"1878","rwXAf",13,574226,1,28,-1,0,0.434,-1,0.509,1
"1879","rwXAf",14,577586,1,36,1,142,0.351,1,0.509,1
"1880","rwXAf",15,580914,1,17,-1,0,0.32,-1,0.605,1
"1881","rwXAf",16,584178,1,25,-1,0,0.256,-1,0.653,1
"1882","rwXAf",17,587570,1,6,-1,0,0.385,-1,0.589,1
"1883","rwXAf",18,590866,1,7,1,149,0.288,1,0.558,1
"1884","rwXAf",19,594290,1,15,1,156,0.416,1,0.589,1
"1885","rwXAf",2,535298,1,30,-1,0,0.944,-1,0.797,1
"1886","rwXAf",20,597794,1,33,1,143,0.496,1,0.477,1
"1887","rwXAf",21,601042,1,30,-1,0,0.24,-1,0.525,1
"1888","rwXAf",22,604482,1,25,-1,0,0.432,-1,0.397,1
"1889","rwXAf",23,607842,1,33,1,143,0.353,1,0.621,1
"1890","rwXAf",24,614242,2,27,-1,0,0.547,-1,0.493,1
"1891","rwXAf",25,617586,2,17,-1,0,0.336,-1,0.461,1
"1892","rwXAf",26,620898,2,12,1,152,0.305,1,0.445,1
"1893","rwXAf",27,624194,2,17,-1,0,0.288,-1,0.461,1
"1894","rwXAf",28,627522,2,30,-1,0,0.32,-1,0.461,1
"1895","rwXAf",29,630818,2,27,-1,0,0.286,-1,0.494,1
"1896","rwXAf",3,538850,1,43,1,150,0.545,1,0.589,1
"1897","rwXAf",30,634162,2,28,-1,0,0.336,-1,0.462,1
"1898","rwXAf",31,637506,2,30,-1,0,0.336,-1,0.573,1
"1899","rwXAf",32,640802,2,33,1,143,0.287,1,0.461,1
"1900","rwXAf",33,644162,2,43,1,150,0.353,1,0.42,1
"1901","rwXAf",34,647666,2,15,1,156,0.496,1,0.414,1
"1902","rwXAf",35,651138,2,25,-1,0,0.465,-1,0.333,1
"1903","rwXAf",36,654562,2,33,1,143,0.417,1,0.558,1
"1904","rwXAf",37,658162,2,36,1,142,0.593,1,1.101,1
"1905","rwXAf",38,661554,2,7,1,149,0.386,1,0.493,1
"1906","rwXAf",39,664850,2,6,-1,0,0.289,-1,0.541,1
"1907","rwXAf",4,542706,1,6,-1,0,0.848,-1,0.556,1
"1908","rwXAf",40,668130,2,43,1,150,0.273,1,0.446,1
"1909","rwXAf",41,671474,2,28,-1,0,0.337,-1,0.382,1
"1910","rwXAf",42,674834,2,6,-1,0,0.353,-1,0.381,1
"1911","rwXAf",43,678162,2,25,-1,0,0.321,-1,0.445,1
"1912","rwXAf",44,681538,2,15,1,156,0.369,1,0.621,1
"1913","rwXAf",45,684834,2,36,1,142,0.29,1,0.398,1
"1914","rwXAf",46,688210,2,7,1,149,0.369,1,0.413,1
"1915","rwXAf",47,691474,2,12,1,152,0.257,1,0.366,1
"1916","rwXAf",48,697202,3,17,-1,0,0.418,-1,0.413,1
"1917","rwXAf",49,700642,3,30,-1,0,0.433,-1,0.349,1
"1918","rwXAf",5,546194,1,12,1,152,0.479,1,0.909,1
"1919","rwXAf",50,703954,3,6,-1,0,0.305,-1,0.573,1
"1920","rwXAf",51,707234,3,28,-1,0,0.274,-1,0.365,1
"1921","rwXAf",52,710562,3,12,1,152,0.32,1,0.367,1
"1922","rwXAf",53,713842,3,7,1,149,0.273,1,0.333,1
"1923","rwXAf",54,717202,3,7,1,149,0.353,1,0.381,1
"1924","rwXAf",55,720466,3,28,-1,0,0.257,-1,0.397,1
"1925","rwXAf",56,723794,3,30,-1,0,0.32,1,0.301,0
"1926","rwXAf",57,727073,3,27,-1,0,0.273,-1,0.461,1
"1927","rwXAf",58,730402,3,12,1,152,0.321,1,0.525,1
"1928","rwXAf",59,733730,3,33,1,143,0.32,1,0.509,1
"1929","rwXAf",6,549746,1,28,-1,0,0.544,-1,0.414,1
"1930","rwXAf",60,737026,3,25,-1,0,0.288,-1,0.493,1
"1931","rwXAf",61,740371,3,27,-1,0,0.338,-1,0.541,1
"1932","rwXAf",62,743698,3,43,1,150,0.318,1,0.973,1
"1933","rwXAf",63,747026,3,15,1,156,0.321,1,0.445,1
"1934","rwXAf",64,750338,3,43,1,150,0.305,1,0.397,1
"1935","rwXAf",65,753698,3,15,1,156,0.353,1,0.429,1
"1936","rwXAf",66,757138,3,36,1,142,0.432,1,0.461,1
"1937","rwXAf",67,760549,3,36,1,142,0.402,1,0.41,1
"1938","rwXAf",68,763890,3,17,-1,0,0.331,-1,0.509,1
"1939","rwXAf",69,767170,3,25,-1,0,0.272,-1,0.413,1
"1940","rwXAf",7,553234,1,12,1,152,0.481,1,0.509,1
"1941","rwXAf",70,770450,3,33,1,143,0.272,1,0.43,1
"1942","rwXAf",71,773730,3,6,-1,0,0.268,-1,0.429,1
"1943","rwXAf",8,557090,1,15,1,156,0.849,1,0.861,1
"1944","rwXAf",9,560626,1,27,-1,0,0.526,-1,0.653,1
"1945","SAcSz",0,2648408,1,7,-1,0,3.681,NA,NA,NA
"1946","SAcSz",1,2660802,1,5,1,154,7.838,NA,NA,NA
"1947","SAcSz",10,2712918,1,45,1,159,0.82,NA,NA,NA
"1948","SAcSz",11,2719065,1,5,1,154,1.344,NA,NA,NA
"1949","SAcSz",12,2724693,1,37,-1,0,1.075,NA,NA,NA
"1950","SAcSz",13,2730173,1,14,1,150,0.847,NA,NA,NA
"1951","SAcSz",14,2735867,1,18,-1,0,0.935,NA,NA,NA
"1952","SAcSz",15,2741235,1,19,-1,0,0.742,NA,NA,NA
"1953","SAcSz",16,2746945,1,19,-1,0,0.951,NA,NA,NA
"1954","SAcSz",17,2752742,1,18,-1,0,1.222,NA,NA,NA
"1955","SAcSz",18,2758087,1,33,1,158,0.794,NA,NA,NA
"1956","SAcSz",19,2764259,1,37,-1,0,1.604,NA,NA,NA
"1957","SAcSz",2,2666827,1,47,-1,0,1.404,-1,2,1
"1958","SAcSz",20,2770444,1,7,-1,0,1.638,NA,NA,NA
"1959","SAcSz",21,2775840,1,30,1,140,0.843,NA,NA,NA
"1960","SAcSz",22,2781794,1,9,1,143,1.304,NA,NA,NA
"1961","SAcSz",23,2787319,1,47,-1,0,0.738,NA,NA,NA
"1962","SAcSz",24,2798599,2,47,-1,0,1.643,NA,NA,NA
"1963","SAcSz",25,2805855,2,33,1,158,2.611,NA,NA,NA
"1964","SAcSz",26,2811286,2,9,1,143,0.898,NA,NA,NA
"1965","SAcSz",27,2816726,2,47,-1,0,0.785,NA,NA,NA
"1966","SAcSz",28,2822979,2,45,1,159,1.688,NA,NA,NA
"1967","SAcSz",29,2828658,2,5,1,154,1.013,NA,NA,NA
"1968","SAcSz",3,2671377,1,30,1,140,1.473,NA,NA,NA
"1969","SAcSz",30,2834870,2,7,-1,0,1.667,NA,NA,NA
"1970","SAcSz",31,2840919,2,9,1,143,1.514,NA,NA,NA
"1971","SAcSz",32,2847133,2,37,-1,0,1.662,NA,NA,NA
"1972","SAcSz",33,2852539,2,16,-1,0,0.791,NA,NA,NA
"1973","SAcSz",34,2859059,2,33,1,158,1.888,NA,NA,NA
"1974","SAcSz",35,2864723,2,7,-1,0,1.043,NA,NA,NA
"1975","SAcSz",36,2870101,2,18,-1,0,0.828,NA,NA,NA
"1976","SAcSz",37,2876040,2,45,1,159,1.391,NA,NA,NA
"1977","SAcSz",38,2882323,2,30,1,140,1.748,NA,NA,NA
"1978","SAcSz",39,2888220,2,18,-1,0,1.202,NA,NA,NA
"1979","SAcSz",4,2677302,1,16,-1,0,1.376,NA,NA,NA
"1980","SAcSz",40,2893799,2,5,1,154,0.884,NA,NA,NA
"1981","SAcSz",41,2900537,2,19,-1,0,2.065,NA,NA,NA
"1982","SAcSz",42,2907230,2,19,-1,0,1.708,NA,NA,NA
"1983","SAcSz",43,2912610,2,30,1,140,0.73,NA,NA,NA
"1984","SAcSz",44,2918698,2,14,1,150,1.108,NA,NA,NA
"1985","SAcSz",45,2925369,2,37,-1,0,2.067,NA,NA,NA
"1986","SAcSz",46,2931601,2,14,1,150,1.691,NA,NA,NA
"1987","SAcSz",47,2937330,2,16,-1,0,1.154,NA,NA,NA
"1988","SAcSz",48,2950205,3,14,1,150,3.638,NA,NA,NA
"1989","SAcSz",49,2956896,3,18,-1,0,2.036,NA,NA,NA
"1990","SAcSz",5,2684271,1,16,-1,0,2.207,NA,NA,NA
"1991","SAcSz",50,2964112,3,5,1,154,2.676,NA,NA,NA
"1992","SAcSz",51,2969409,3,33,1,158,0.743,NA,NA,NA
"1993","SAcSz",52,2975537,3,37,-1,0,1.532,NA,NA,NA
"1994","SAcSz",53,2981369,3,37,-1,0,1.273,NA,NA,NA
"1995","SAcSz",54,2986936,3,5,1,154,1.014,NA,NA,NA
"1996","SAcSz",55,2994903,3,19,-1,0,3.346,NA,NA,NA
"1997","SAcSz",56,3000352,3,16,-1,0,0.891,NA,NA,NA
"1998","SAcSz",57,3005860,3,14,1,150,0.874,NA,NA,NA
"1999","SAcSz",58,3011254,3,30,1,140,0.82,NA,NA,NA
"2000","SAcSz",59,3017763,3,19,-1,0,1.654,NA,NA,NA
"2001","SAcSz",6,2690040,1,45,1,159,1.152,NA,NA,NA
"2002","SAcSz",60,3023946,3,9,1,143,1.65,NA,NA,NA
"2003","SAcSz",61,3043816,3,47,-1,0,14.657,NA,NA,NA
"2004","SAcSz",62,3050308,3,7,-1,0,1.664,NA,NA,NA
"2005","SAcSz",63,3056408,3,16,-1,0,1.389,NA,NA,NA
"2006","SAcSz",64,3062704,3,7,-1,0,1.525,NA,NA,NA
"2007","SAcSz",65,3069489,3,18,-1,0,2.127,NA,NA,NA
"2008","SAcSz",66,3076543,3,9,1,143,2.437,NA,NA,NA
"2009","SAcSz",67,3084289,3,47,-1,0,3.203,NA,NA,NA
"2010","SAcSz",68,3090103,3,33,1,158,1.26,NA,NA,NA
"2011","SAcSz",69,3096259,3,30,1,140,1.459,NA,NA,NA
"2012","SAcSz",7,2695866,1,33,1,158,1.06,NA,NA,NA
"2013","SAcSz",70,3102167,3,45,1,159,1.33,NA,NA,NA
"2014","SAcSz",71,3109159,3,45,1,159,2.366,NA,NA,NA
"2015","SAcSz",8,2701626,1,9,1,143,1.111,NA,NA,NA
"2016","SAcSz",9,2707495,1,14,1,150,1.264,NA,NA,NA
"2017","sNtxH",0,1365247,1,16,1,152,1.781,1,1.852,1
"2018","sNtxH",1,1370951,1,16,1,152,2.642,1,1.895,1
"2019","sNtxH",10,1413244,1,1,-1,0,0.918,NA,NA,NA
"2020","sNtxH",11,1420421,1,43,1,147,1.121,1,0.833,1
"2021","sNtxH",12,1425441,1,21,-1,0,1.999,-1,0.727,1
"2022","sNtxH",13,1429368,1,44,1,153,0.899,1,0.614,1
"2023","sNtxH",14,1435540,1,18,1,140,1.237,1,0.791,1
"2024","sNtxH",15,1439116,1,1,-1,0,0.558,-1,0.698,1
"2025","sNtxH",16,1444094,1,18,1,140,0.793,1,0.525,1
"2026","sNtxH",17,1447693,1,19,1,152,0.569,1,0.747,1
"2027","sNtxH",18,1452903,1,39,1,150,0.6,1,0.694,1
"2028","sNtxH",19,1456730,1,11,-1,0,0.805,1,1.3,0
"2029","sNtxH",2,1375041,1,19,1,152,1.064,1,0.798,1
"2030","sNtxH",20,1460949,1,41,-1,0,1.179,-1,0.863,1
"2031","sNtxH",21,1465322,1,11,-1,0,1.009,-1,0.971,1
"2032","sNtxH",22,1469019,1,44,1,153,0.669,1,0.593,1
"2033","sNtxH",23,1474336,1,39,1,150,1.035,-1,0.995,0
"2034","sNtxH",24,1484153,2,5,-1,0,0.998,-1,0.961,1
"2035","sNtxH",25,1488084,2,11,-1,0,0.771,-1,0.539,1
"2036","sNtxH",26,1491563,2,11,-1,0,0.447,-1,0.434,1
"2037","sNtxH",27,1497003,2,21,-1,0,0.703,-1,0.45,1
"2038","sNtxH",28,1500369,2,16,1,152,0.338,1,0.52,1
"2039","sNtxH",29,1505649,2,1,-1,0,0.344,-1,0.629,1
"2040","sNtxH",3,1379307,1,5,-1,0,1.229,-1,0.7,1
"2041","sNtxH",30,1509255,2,41,-1,0,0.581,-1,0.621,1
"2042","sNtxH",31,1513880,2,17,-1,0,0.578,-1,0.416,1
"2043","sNtxH",32,1517508,2,17,-1,0,0.591,-1,0.446,1
"2044","sNtxH",33,1522910,2,19,1,152,0.6,1,0.518,1
"2045","sNtxH",34,1526555,2,1,-1,0,0.609,-1,0.673,1
"2046","sNtxH",35,1531886,2,18,1,140,0.58,1,0.668,1
"2047","sNtxH",36,1535855,2,41,-1,0,0.941,-1,0.719,1
"2048","sNtxH",37,1539387,2,39,1,150,0.502,-1,1.373,0
"2049","sNtxH",38,1543768,2,21,-1,0,0.469,-1,1.223,1
"2050","sNtxH",39,1547438,2,43,1,147,0.631,1,0.679,1
"2051","sNtxH",4,1384171,1,17,-1,0,1.697,-1,0.857,1
"2052","sNtxH",40,1552840,2,5,-1,0,0.54,-1,0.87,1
"2053","sNtxH",41,1556461,2,19,1,152,0.592,1,2.117,1
"2054","sNtxH",42,1560031,2,43,1,147,0.429,1,0.489,1
"2055","sNtxH",43,1564654,2,44,1,153,1.582,1,0.661,1
"2056","sNtxH",44,1568100,2,16,1,152,0.403,1,0.618,1
"2057","sNtxH",45,1573082,2,39,1,150,0.783,1,0.437,1
"2058","sNtxH",46,1576820,2,44,1,153,0.711,1,0.553,1
"2059","sNtxH",47,1582042,2,18,1,140,0.741,1,0.588,1
"2060","sNtxH",48,1589267,3,11,-1,0,0.953,-1,0.747,1
"2061","sNtxH",49,1592833,3,44,1,153,0.538,1,0.538,1
"2062","sNtxH",5,1390178,1,17,-1,0,2.977,-1,0.695,1
"2063","sNtxH",50,1597912,3,18,1,140,0.603,1,0.888,1
"2064","sNtxH",51,1601502,3,21,-1,0,0.552,-1,0.897,1
"2065","sNtxH",52,1606719,3,44,1,153,0.755,1,1.396,1
"2066","sNtxH",53,1610337,3,43,1,147,0.586,1,0.429,1
"2067","sNtxH",54,1613869,3,1,-1,0,0.503,-1,0.456,1
"2068","sNtxH",55,1617729,3,16,1,152,0.422,1,0.403,1
"2069","sNtxH",56,1621108,3,39,1,150,0.349,1,0.645,1
"2070","sNtxH",57,1625656,3,17,-1,0,0.348,-1,0.571,1
"2071","sNtxH",58,1629142,3,39,1,150,0.449,1,0.458,1
"2072","sNtxH",59,1633761,3,43,1,147,0.59,1,0.577,1
"2073","sNtxH",6,1394803,1,43,1,147,1.59,1,0.679,1
"2074","sNtxH",60,1637475,3,17,-1,0,0.692,1,0.393,0
"2075","sNtxH",61,1640815,3,18,1,140,0.314,1,0.847,1
"2076","sNtxH",62,1644811,3,19,1,152,0.508,1,0.525,1
"2077","sNtxH",63,1648383,3,21,-1,0,0.53,-1,0.519,1
"2078","sNtxH",64,1653780,3,19,1,152,0.476,1,1.275,1
"2079","sNtxH",65,1657304,3,5,-1,0,0.488,-1,0.803,1
"2080","sNtxH",66,1662874,3,1,-1,0,0.564,-1,0.821,1
"2081","sNtxH",67,1666418,3,41,-1,0,0.515,-1,0.445,1
"2082","sNtxH",68,1671635,3,41,-1,0,0.322,-1,0.404,1
"2083","sNtxH",69,1675050,3,5,-1,0,0.369,-1,0.522,1
"2084","sNtxH",7,1399640,1,41,-1,0,1.331,-1,0.758,1
"2085","sNtxH",70,1679878,3,16,1,152,0.566,1,0.492,1
"2086","sNtxH",71,1683484,3,11,-1,0,0.579,-1,0.466,1
"2087","sNtxH",8,1404708,1,5,-1,0,2.046,-1,0.939,1
"2088","sNtxH",9,1408448,1,21,-1,0,0.723,-1,0.614,1
